scan_type,configuration_role,combined_code,axis,coordinate_m,velocity_m_per_s,same_axis_780_force_proxy_n,applied_reference_vector_transition_shift_hz,same_axis_effective_field_proxy_g
velocity_combined,current_matched,++-++-,z,,-0.475,3.394592963268745e-22,,
velocity_bare_780,current_matched,++-++-,z,,-0.475,3.380671602217718e-22,0.0,0.0
velocity_combined,current_matched,++-++-,z,,-0.4625,3.305207842952879e-22,,
velocity_bare_780,current_matched,++-++-,z,,-0.4625,3.291652793809267e-22,0.0,0.0
velocity_combined,current_matched,++-++-,z,,-0.45,3.2158271094822694e-22,,
velocity_bare_780,current_matched,++-++-,z,,-0.45,3.2026383618235873e-22,0.0,0.0
velocity_combined,current_matched,++-++-,z,,-0.4375,3.126450633504775e-22,,
velocity_bare_780,current_matched,++-++-,z,,-0.4375,3.1136281781379655e-22,0.0,0.0
velocity_combined,current_matched,++-++-,z,,-0.425,3.0370782897066365e-22,,
velocity_bare_780,current_matched,++-++-,z,,-0.425,3.024622115380538e-22,0.0,0.0
velocity_combined,current_matched,++-++-,z,,-0.4125,2.9477099470052183e-22,,
velocity_bare_780,current_matched,++-++-,z,,-0.4125,2.9356200469167873e-22,0.0,0.0
velocity_combined,current_matched,++-++-,z,,-0.4,2.8583454822429794e-22,,
velocity_bare_780,current_matched,++-++-,z,,-0.4,2.8466218468362016e-22,0.0,0.0
velocity_combined,current_matched,++-++-,z,,-0.3875,2.768984768422956e-22,,
velocity_bare_780,current_matched,++-++-,z,,-0.3875,2.757627389937633e-22,0.0,0.0
velocity_combined,current_matched,++-++-,z,,-0.375,2.6796276786108336e-22,,
velocity_bare_780,current_matched,++-++-,z,,-0.375,2.668636551714728e-22,0.0,0.0
velocity_combined,current_matched,++-++-,z,,-0.3625,2.590274092446204e-22,,
velocity_bare_780,current_matched,++-++-,z,,-0.3625,2.5796492083403795e-22,0.0,0.0
velocity_combined,current_matched,++-++-,z,,-0.35,2.50092388307126e-22,,
velocity_bare_780,current_matched,++-++-,z,,-0.35,2.4906652366508406e-22,0.0,0.0
velocity_combined,current_matched,++-++-,z,,-0.3375,2.411576930169582e-22,,
velocity_bare_780,current_matched,++-++-,z,,-0.3375,2.4016845141289383e-22,0.0,0.0
velocity_combined,current_matched,++-++-,z,,-0.32499999999999996,2.3222331081969293e-22,,
velocity_bare_780,current_matched,++-++-,z,,-0.32499999999999996,2.3127069188876183e-22,0.0,0.0
velocity_combined,current_matched,++-++-,z,,-0.3125,2.232892299423096e-22,,
velocity_bare_780,current_matched,++-++-,z,,-0.3125,2.223732329651776e-22,0.0,0.0
velocity_combined,current_matched,++-++-,z,,-0.3,2.143554380851884e-22,,
velocity_bare_780,current_matched,++-++-,z,,-0.3,2.134760625740473e-22,0.0,0.0
velocity_combined,current_matched,++-++-,z,,-0.2875,2.0542192313870996e-22,,
velocity_bare_780,current_matched,++-++-,z,,-0.2875,2.045791687048429e-22,0.0,0.0
velocity_combined,current_matched,++-++-,z,,-0.275,1.9648867324626903e-22,,
velocity_bare_780,current_matched,++-++-,z,,-0.275,1.956825394026733e-22,0.0,0.0
velocity_combined,current_matched,++-++-,z,,-0.26249999999999996,1.8755567628033886e-22,,
velocity_bare_780,current_matched,++-++-,z,,-0.26249999999999996,1.8678616276637592e-22,0.0,0.0
velocity_combined,current_matched,++-++-,z,,-0.25,1.7862292055828092e-22,,
velocity_bare_780,current_matched,++-++-,z,,-0.25,1.77890026946495e-22,0.0,0.0
velocity_combined,current_matched,++-++-,z,,-0.2375,1.6969039412246364e-22,,
velocity_bare_780,current_matched,++-++-,z,,-0.2375,1.6899412014321137e-22,0.0,0.0
velocity_combined,current_matched,++-++-,z,,-0.22499999999999998,1.607580853248913e-22,,
velocity_bare_780,current_matched,++-++-,z,,-0.22499999999999998,1.6009843060435447e-22,0.0,0.0
velocity_combined,current_matched,++-++-,z,,-0.21249999999999997,1.518259824344382e-22,,
velocity_bare_780,current_matched,++-++-,z,,-0.21249999999999997,1.5120294662314896e-22,0.0,0.0
velocity_combined,current_matched,++-++-,z,,-0.19999999999999996,1.428940544215503e-22,,
velocity_bare_780,current_matched,++-++-,z,,-0.19999999999999996,1.423076565361796e-22,0.0,0.0
velocity_combined,current_matched,++-++-,z,,-0.1875,1.3396229575874121e-22,,
velocity_bare_780,current_matched,++-++-,z,,-0.1875,1.3341254872113759e-22,0.0,0.0
velocity_combined,current_matched,++-++-,z,,-0.175,1.2503070780639278e-22,,
velocity_bare_780,current_matched,++-++-,z,,-0.175,1.2451761159458083e-22,0.0,0.0
velocity_combined,current_matched,++-++-,z,,-0.16249999999999998,1.1609927939000557e-22,,
velocity_bare_780,current_matched,++-++-,z,,-0.16249999999999998,1.156228336097042e-22,0.0,0.0
velocity_combined,current_matched,++-++-,z,,-0.14999999999999997,1.071679986517051e-22,,
velocity_bare_780,current_matched,++-++-,z,,-0.14999999999999997,1.0672820325398113e-22,0.0,0.0
velocity_combined,current_matched,++-++-,z,,-0.13749999999999996,9.823685435466419e-23,,
velocity_bare_780,current_matched,++-++-,z,,-0.13749999999999996,9.783370904692946e-23,0.0,0.0
velocity_combined,current_matched,++-++-,z,,-0.125,8.930583490058321e-23,,
velocity_bare_780,current_matched,++-++-,z,,-0.125,8.893933953767512e-23,0.0,0.0
velocity_combined,current_matched,++-++-,z,,-0.11249999999999999,8.037492865389984e-23,,
velocity_bare_780,current_matched,++-++-,z,,-0.11249999999999999,8.004508330260106e-23,0.0,0.0
velocity_combined,current_matched,++-++-,z,,-0.09999999999999998,7.144412459277494e-23,,
velocity_bare_780,current_matched,++-++-,z,,-0.09999999999999998,7.115092894297912e-23,0.0,0.0
velocity_combined,current_matched,++-++-,z,,-0.08749999999999997,6.251341093440079e-23,,
velocity_bare_780,current_matched,++-++-,z,,-0.08749999999999997,6.225686508249081e-23,0.0,0.0
velocity_combined,current_matched,++-++-,z,,-0.07499999999999996,5.358277676603812e-23,,
velocity_bare_780,current_matched,++-++-,z,,-0.07499999999999996,5.336288036482461e-23,0.0,0.0
velocity_combined,current_matched,++-++-,z,,-0.0625,4.4652210408902276e-23,,
velocity_bare_780,current_matched,++-++-,z,,-0.0625,4.446896345117961e-23,0.0,0.0
velocity_combined,current_matched,++-++-,z,,-0.04999999999999999,3.572170046109819e-23,,
velocity_bare_780,current_matched,++-++-,z,,-0.04999999999999999,3.557510301783951e-23,0.0,0.0
velocity_combined,current_matched,++-++-,z,,-0.03749999999999998,2.679123579508451e-23,,
velocity_bare_780,current_matched,++-++-,z,,-0.03749999999999998,2.66812877536205e-23,0.0,0.0
velocity_combined,current_matched,++-++-,z,,-0.024999999999999967,1.786080496695981e-23,,
velocity_bare_780,current_matched,++-++-,z,,-0.024999999999999967,1.7787506357432272e-23,0.0,0.0
velocity_combined,current_matched,++-++-,z,,-0.012499999999999956,8.930396867341308e-24,,
velocity_bare_780,current_matched,++-++-,z,,-0.012499999999999956,8.893747535727322e-24,0.0,0.0
velocity_combined,current_matched,++-++-,z,,0.0,1.181371822576399e-36,,
velocity_bare_780,current_matched,++-++-,z,,0.0,1.181371822576399e-36,0.0,0.0
velocity_combined,current_matched,++-++-,z,,0.012500000000000067,-8.930396867341307e-24,,
velocity_bare_780,current_matched,++-++-,z,,0.012500000000000067,-8.893747535721582e-24,0.0,0.0
velocity_combined,current_matched,++-++-,z,,0.025000000000000022,-1.786080496695981e-23,,
velocity_bare_780,current_matched,++-++-,z,,0.025000000000000022,-1.7787506357429833e-23,0.0,0.0
velocity_combined,current_matched,++-++-,z,,0.03749999999999998,-2.679123579508451e-23,,
velocity_bare_780,current_matched,++-++-,z,,0.03749999999999998,-2.668128775361941e-23,0.0,0.0
velocity_combined,current_matched,++-++-,z,,0.050000000000000044,-3.572170046109819e-23,,
velocity_bare_780,current_matched,++-++-,z,,0.050000000000000044,-3.5575103017836955e-23,0.0,0.0
velocity_combined,current_matched,++-++-,z,,0.0625,-4.4652210408902276e-23,,
velocity_bare_780,current_matched,++-++-,z,,0.0625,-4.4468963451185975e-23,0.0,0.0
velocity_combined,current_matched,++-++-,z,,0.07500000000000007,-5.358277676603955e-23,,
velocity_bare_780,current_matched,++-++-,z,,0.07500000000000007,-5.336288036482197e-23,0.0,0.0
velocity_combined,current_matched,++-++-,z,,0.08750000000000002,-6.251341093440079e-23,,
velocity_bare_780,current_matched,++-++-,z,,0.08750000000000002,-6.225686508249307e-23,0.0,0.0
velocity_combined,current_matched,++-++-,z,,0.10000000000000009,-7.144412459277494e-23,,
velocity_bare_780,current_matched,++-++-,z,,0.10000000000000009,-7.1150928942977e-23,0.0,0.0
velocity_combined,current_matched,++-++-,z,,0.11250000000000004,-8.037492865389984e-23,,
velocity_bare_780,current_matched,++-++-,z,,0.11250000000000004,-8.004508330260197e-23,0.0,0.0
velocity_combined,current_matched,++-++-,z,,0.125,-8.930583490058321e-23,,
velocity_bare_780,current_matched,++-++-,z,,0.125,-8.893933953766949e-23,0.0,0.0
velocity_combined,current_matched,++-++-,z,,0.13750000000000007,-9.823685435466419e-23,,
velocity_bare_780,current_matched,++-++-,z,,0.13750000000000007,-9.783370904692839e-23,0.0,0.0
velocity_combined,current_matched,++-++-,z,,0.15000000000000002,-1.0716799865170512e-22,,
velocity_bare_780,current_matched,++-++-,z,,0.15000000000000002,-1.0672820325398098e-22,0.0,0.0
velocity_combined,current_matched,++-++-,z,,0.1625000000000001,-1.1609927939000557e-22,,
velocity_bare_780,current_matched,++-++-,z,,0.1625000000000001,-1.1562283360969589e-22,0.0,0.0
velocity_combined,current_matched,++-++-,z,,0.17500000000000004,-1.2503070780639278e-22,,
velocity_bare_780,current_matched,++-++-,z,,0.17500000000000004,-1.2451761159458537e-22,0.0,0.0
velocity_combined,current_matched,++-++-,z,,0.1875,-1.3396229575874121e-22,,
velocity_bare_780,current_matched,++-++-,z,,0.1875,-1.3341254872113951e-22,0.0,0.0
velocity_combined,current_matched,++-++-,z,,0.20000000000000007,-1.428940544215503e-22,,
velocity_bare_780,current_matched,++-++-,z,,0.20000000000000007,-1.4230765653618308e-22,0.0,0.0
velocity_combined,current_matched,++-++-,z,,0.21250000000000002,-1.518259824344382e-22,,
velocity_bare_780,current_matched,++-++-,z,,0.21250000000000002,-1.512029466231465e-22,0.0,0.0
velocity_combined,current_matched,++-++-,z,,0.2250000000000001,-1.607580853248913e-22,,
velocity_bare_780,current_matched,++-++-,z,,0.2250000000000001,-1.600984306043458e-22,0.0,0.0
velocity_combined,current_matched,++-++-,z,,0.23750000000000004,-1.6969039412246364e-22,,
velocity_bare_780,current_matched,++-++-,z,,0.23750000000000004,-1.6899412014322018e-22,0.0,0.0
velocity_combined,current_matched,++-++-,z,,0.25,-1.7862292055828092e-22,,
velocity_bare_780,current_matched,++-++-,z,,0.25,-1.778900269464945e-22,0.0,0.0
velocity_combined,current_matched,++-++-,z,,0.26250000000000007,-1.8755567628033886e-22,,
velocity_bare_780,current_matched,++-++-,z,,0.26250000000000007,-1.8678616276637792e-22,0.0,0.0
velocity_combined,current_matched,++-++-,z,,0.275,-1.9648867324626903e-22,,
velocity_bare_780,current_matched,++-++-,z,,0.275,-1.9568253940267788e-22,0.0,0.0
velocity_combined,current_matched,++-++-,z,,0.2875000000000001,-2.0542192313870993e-22,,
velocity_bare_780,current_matched,++-++-,z,,0.2875000000000001,-2.04579168704835e-22,0.0,0.0
velocity_combined,current_matched,++-++-,z,,0.30000000000000004,-2.143554380851884e-22,,
velocity_bare_780,current_matched,++-++-,z,,0.30000000000000004,-2.134760625740448e-22,0.0,0.0
velocity_combined,current_matched,++-++-,z,,0.3125,-2.232892299423096e-22,,
velocity_bare_780,current_matched,++-++-,z,,0.3125,-2.22373232965177e-22,0.0,0.0
velocity_combined,current_matched,++-++-,z,,0.32500000000000007,-2.3222331081969293e-22,,
velocity_bare_780,current_matched,++-++-,z,,0.32500000000000007,-2.312706918887648e-22,0.0,0.0
velocity_combined,current_matched,++-++-,z,,0.3375,-2.411576930169582e-22,,
velocity_bare_780,current_matched,++-++-,z,,0.3375,-2.4016845141289665e-22,0.0,0.0
velocity_combined,current_matched,++-++-,z,,0.3500000000000001,-2.50092388307126e-22,,
velocity_bare_780,current_matched,++-++-,z,,0.3500000000000001,-2.4906652366507272e-22,0.0,0.0
velocity_combined,current_matched,++-++-,z,,0.36250000000000004,-2.5902740924462217e-22,,
velocity_bare_780,current_matched,++-++-,z,,0.36250000000000004,-2.5796492083403776e-22,0.0,0.0
velocity_combined,current_matched,++-++-,z,,0.375,-2.6796276786108336e-22,,
velocity_bare_780,current_matched,++-++-,z,,0.375,-2.668636551714743e-22,0.0,0.0
velocity_combined,current_matched,++-++-,z,,0.38750000000000007,-2.768984768422956e-22,,
velocity_bare_780,current_matched,++-++-,z,,0.38750000000000007,-2.7576273899376167e-22,0.0,0.0
velocity_combined,current_matched,++-++-,z,,0.4,-2.8583454822429794e-22,,
velocity_bare_780,current_matched,++-++-,z,,0.4,-2.846621846836242e-22,0.0,0.0
velocity_combined,current_matched,++-++-,z,,0.4125000000000001,-2.9477099470052014e-22,,
velocity_bare_780,current_matched,++-++-,z,,0.4125000000000001,-2.9356200469168254e-22,0.0,0.0
velocity_combined,current_matched,++-++-,z,,0.42500000000000004,-3.037078289706637e-22,,
velocity_bare_780,current_matched,++-++-,z,,0.42500000000000004,-3.024622115380552e-22,0.0,0.0
velocity_combined,current_matched,++-++-,z,,0.4375,-3.126450633504775e-22,,
velocity_bare_780,current_matched,++-++-,z,,0.4375,-3.11362817813796e-22,0.0,0.0
velocity_combined,current_matched,++-++-,z,,0.45000000000000007,-3.2158271094822694e-22,,
velocity_bare_780,current_matched,++-++-,z,,0.45000000000000007,-3.2026383618235435e-22,0.0,0.0
velocity_combined,current_matched,++-++-,z,,0.4625,-3.305207842952879e-22,,
velocity_bare_780,current_matched,++-++-,z,,0.4625,-3.291652793809282e-22,0.0,0.0
velocity_combined,current_matched,++-++-,z,,0.4750000000000001,-3.394592963268745e-22,,
velocity_bare_780,current_matched,++-++-,z,,0.4750000000000001,-3.380671602217645e-22,0.0,0.0
velocity_combined,current_matched,++-++-,z,,0.48750000000000004,-3.4839826005639987e-22,,
velocity_bare_780,current_matched,++-++-,z,,0.48750000000000004,-3.4696949159344995e-22,0.0,0.0
velocity_combined,current_matched,++-++-,z,,0.5,-3.573376883160194e-22,,
velocity_bare_780,current_matched,++-++-,z,,0.5,-3.5587228646205476e-22,0.0,0.0
position,reversed_matched,--+--+,x,-0.0005,,-6.572274199720748e-22,1406627.0027684332,1.0050187766943572
position,reversed_matched,--+--+,x,-0.00048750000000000003,,-6.407074667931645e-22,1371121.9636835197,0.9796508356002537
position,reversed_matched,--+--+,x,-0.000475,,-6.241952710920155e-22,1335642.817177273,0.954301394455096
position,reversed_matched,--+--+,x,-0.0004625,,-6.076905424560509e-22,1300188.8841442154,0.9289699680458497
position,reversed_matched,--+--+,x,-0.00045,,-5.911929932029478e-22,1264759.4866723674,0.9036560720122209
position,reversed_matched,--+--+,x,-0.0004375,,-5.747023385909931e-22,1229353.9480105254,0.8783592228232772
position,reversed_matched,--+--+,x,-0.00042500000000000003,,-5.582182970370315e-22,1193971.592535754,0.8530789377542196
position,reversed_matched,--+--+,x,-0.0004125,,-5.417405903413915e-22,1158611.745720845,0.8278147348631353
position,reversed_matched,--+--+,x,-0.0004,,-5.252689439190433e-22,1123273.7341019872,0.8025661329678948
position,reversed_matched,--+--+,x,-0.0003875,,-5.088030870358208e-22,1087956.8852464696,0.7773326516230786
position,reversed_matched,--+--+,x,-0.000375,,-4.923427530485993e-22,1052660.5277204611,0.7521138110969559
position,reversed_matched,--+--+,x,-0.0003625,,-4.758876796479056e-22,1017383.9910569639,0.7269091323485851
position,reversed_matched,--+--+,x,-0.00035,,-4.594376091010946e-22,982126.6057237363,0.7017181370048995
position,reversed_matched,--+--+,x,-0.0003375,,-4.429922884943998e-22,946887.7030913932,0.6765403473379119
position,reversed_matched,--+--+,x,-0.000325,,-4.265514699712175e-22,911666.6154015481,0.6513752862419532
position,reversed_matched,--+--+,x,-0.0003125,,-4.101149109644693e-22,876462.6757350093,0.6262224772109499
position,reversed_matched,--+--+,x,-0.00030000000000000003,,-3.9368237442016156e-22,841275.217980085,0.601081444315778
position,reversed_matched,--+--+,x,-0.0002875,,-3.7725362900920546e-22,806103.5768009621,0.5759517121816693
position,reversed_matched,--+--+,x,-0.00027499999999999996,,-3.608284493243769e-22,770947.0876061418,0.5508328059656599
position,reversed_matched,--+--+,x,-0.00026250000000000004,,-3.444066160590542e-22,735805.0865169069,0.5257242513340601
position,reversed_matched,--+--+,x,-0.00025,,-3.2798791616437575e-22,700676.9103358922,0.5006255744399984
position,reversed_matched,--+--+,x,-0.00023749999999999997,,-3.1157214298135514e-22,665561.8965157423,0.4755363019010279
position,reversed_matched,--+--+,x,-0.000225,,-2.9515909634424957e-22,630459.3831277525,0.4504559607767202
position,reversed_matched,--+--+,x,-0.00021250000000000002,,-2.7874858265198444e-22,595368.708830609,0.4253840785463312
position,reversed_matched,--+--+,x,-0.00019999999999999998,,-2.6234041490411223e-22,560289.212839188,0.40032018308650796
position,reversed_matched,--+--+,x,-0.0001875,,-2.4593441269822313e-22,525220.2348933601,0.37526380264899994
position,reversed_matched,--+--+,x,-0.00017499999999999997,,-2.29530402186002e-22,490161.11522690393,0.35021446583844856
position,reversed_matched,--+--+,x,-0.0001625,,-2.1312821598533095e-22,455111.1945364071,0.3251717015901667
position,reversed_matched,--+--+,x,-0.00015000000000000001,,-1.9672769304654294e-22,420069.8139502377,0.3001350391479691
position,reversed_matched,--+--+,x,-0.00013749999999999998,,-1.8032867847102946e-22,385036.3149975302,0.2751040080420139
position,reversed_matched,--+--+,x,-0.000125,,-1.639310232816326e-22,350010.03957724216,0.25007813806669343
position,reversed_matched,--+--+,x,-0.00011249999999999997,,-1.4753458414410587e-22,314990.3299272111,0.2250569592585259
position,reversed_matched,--+--+,x,-9.999999999999999e-05,,-1.3113922304032868e-22,279976.5285932679,0.20004000187408702
position,reversed_matched,--+--+,x,-8.750000000000001e-05,,-1.1474480689437404e-22,244967.97839832964,0.17502679636792762
position,reversed_matched,--+--+,x,-7.499999999999998e-05,,-9.835120715316183e-23,209964.02241157353,0.1500168733705485
position,reversed_matched,--+--+,x,-6.25e-05,,-8.195829932461808e-23,174964.00391761548,0.1250097636663788
position,reversed_matched,--+--+,x,-4.999999999999997e-05,,-6.556596247650206e-23,139967.26638566868,0.10000499817174047
position,reversed_matched,--+--+,x,-3.749999999999999e-05,,-4.91740787001556e-23,104973.15343879042,0.07500210791287518
position,reversed_matched,--+--+,x,-2.500000000000001e-05,,-3.2782532543853844e-23,69981.00882306468,0.05000062400392578
position,reversed_matched,--+--+,x,-1.2499999999999979e-05,,-1.6391210421149957e-23,34990.176376845426,0.025000077624960947
position,reversed_matched,--+--+,x,0.0,,0.0,0.0,0.0
position,reversed_matched,--+--+,x,1.2500000000000033e-05,,1.639121042114996e-23,34990.176376845426,-0.025000077624960947
position,reversed_matched,--+--+,x,2.5000000000000066e-05,,3.2782532543853844e-23,69981.00882306468,-0.05000062400392578
position,reversed_matched,--+--+,x,3.749999999999999e-05,,4.917407870015559e-23,104973.15343879042,-0.07500210791287518
position,reversed_matched,--+--+,x,5.000000000000002e-05,,6.556596247650206e-23,139967.26638566868,-0.10000499817174047
position,reversed_matched,--+--+,x,6.250000000000006e-05,,8.195829932461808e-23,174964.00391761548,-0.1250097636663788
position,reversed_matched,--+--+,x,7.499999999999998e-05,,9.835120715316184e-23,209964.02241157353,-0.1500168733705485
position,reversed_matched,--+--+,x,8.750000000000001e-05,,1.1474480689437404e-22,244967.97839832964,-0.17502679636792762
position,reversed_matched,--+--+,x,0.00010000000000000005,,1.3113922304032868e-22,279976.5285932679,-0.20004000187408702
position,reversed_matched,--+--+,x,0.00011249999999999997,,1.4753458414410587e-22,314990.3299272111,-0.2250569592585259
position,reversed_matched,--+--+,x,0.000125,,1.639310232816326e-22,350010.03957724216,-0.25007813806669343
position,reversed_matched,--+--+,x,0.00013750000000000004,,1.8032867847102946e-22,385036.3149975302,-0.2751040080420139
position,reversed_matched,--+--+,x,0.00015000000000000007,,1.9672769304654294e-22,420069.8139502377,-0.3001350391479691
position,reversed_matched,--+--+,x,0.0001625,,2.1312821598533095e-22,455111.1945364071,-0.3251717015901667
position,reversed_matched,--+--+,x,0.00017500000000000003,,2.29530402186002e-22,490161.11522690393,-0.35021446583844856
position,reversed_matched,--+--+,x,0.00018750000000000006,,2.4593441269822313e-22,525220.2348933601,-0.37526380264899994
position,reversed_matched,--+--+,x,0.00019999999999999998,,2.6234041490411223e-22,560289.212839188,-0.40032018308650796
position,reversed_matched,--+--+,x,0.00021250000000000002,,2.7874858265198444e-22,595368.708830609,-0.4253840785463312
position,reversed_matched,--+--+,x,0.00022500000000000005,,2.9515909634424957e-22,630459.3831277525,-0.4504559607767202
position,reversed_matched,--+--+,x,0.00023749999999999997,,3.1157214298135514e-22,665561.8965157423,-0.4755363019010279
position,reversed_matched,--+--+,x,0.00025,,3.279879161643758e-22,700676.9103358922,-0.5006255744399984
position,reversed_matched,--+--+,x,0.00026250000000000004,,3.444066160590542e-22,735805.0865169069,-0.5257242513340601
position,reversed_matched,--+--+,x,0.00027500000000000007,,3.608284493243769e-22,770947.0876061418,-0.5508328059656599
position,reversed_matched,--+--+,x,0.0002875,,3.7725362900920546e-22,806103.5768009621,-0.5759517121816693
position,reversed_matched,--+--+,x,0.00030000000000000003,,3.9368237442016156e-22,841275.217980085,-0.601081444315778
position,reversed_matched,--+--+,x,0.00031250000000000006,,4.101149109644693e-22,876462.6757350093,-0.6262224772109499
position,reversed_matched,--+--+,x,0.000325,,4.265514699712174e-22,911666.6154015481,-0.6513752862419532
position,reversed_matched,--+--+,x,0.0003375,,4.429922884943998e-22,946887.7030913932,-0.6765403473379119
position,reversed_matched,--+--+,x,0.00035000000000000005,,4.594376091010946e-22,982126.6057237363,-0.7017181370048995
position,reversed_matched,--+--+,x,0.0003625000000000001,,4.758876796479056e-22,1017383.9910569639,-0.7269091323485851
position,reversed_matched,--+--+,x,0.000375,,4.923427530485993e-22,1052660.5277204611,-0.7521138110969559
position,reversed_matched,--+--+,x,0.00038750000000000004,,5.088030870358208e-22,1087956.8852464696,-0.7773326516230786
position,reversed_matched,--+--+,x,0.0004000000000000001,,5.252689439190433e-22,1123273.7341019872,-0.8025661329678948
position,reversed_matched,--+--+,x,0.0004125,,5.417405903413915e-22,1158611.745720845,-0.8278147348631353
position,reversed_matched,--+--+,x,0.00042500000000000003,,5.582182970370315e-22,1193971.592535754,-0.8530789377542196
position,reversed_matched,--+--+,x,0.00043750000000000006,,5.747023385909931e-22,1229353.9480105254,-0.8783592228232772
position,reversed_matched,--+--+,x,0.00045,,5.911929932029478e-22,1264759.4866723674,-0.9036560720122209
position,reversed_matched,--+--+,x,0.0004625,,6.076905424560509e-22,1300188.8841442154,-0.9289699680458497
position,reversed_matched,--+--+,x,0.00047500000000000005,,6.241952710920155e-22,1335642.817177273,-0.954301394455096
position,reversed_matched,--+--+,x,0.0004875000000000001,,6.407074667931645e-22,1371121.9636835197,-0.9796508356002537
position,reversed_matched,--+--+,x,0.0005,,6.572274199720748e-22,1406627.0027684332,-1.0050187766943572
velocity_combined,reversed_matched,--+--+,x,,-0.5,3.54406861923374e-22,,
velocity_bare_780,reversed_matched,--+--+,x,,-0.5,5.266848488575166e-22,0.0,0.0
velocity_combined,reversed_matched,--+--+,x,,-0.4875,3.4554070203515e-22,,
velocity_bare_780,reversed_matched,--+--+,x,,-0.4875,5.134842138692942e-22,0.0,0.0
velocity_combined,reversed_matched,--+--+,x,,-0.475,3.366750045393077e-22,,
velocity_bare_780,reversed_matched,--+--+,x,,-0.475,5.00286140801755e-22,0.0,0.0
velocity_combined,reversed_matched,--+--+,x,,-0.4625,3.278097563369487e-22,,
velocity_bare_780,reversed_matched,--+--+,x,,-0.4625,4.870905618975398e-22,0.0,0.0
velocity_combined,reversed_matched,--+--+,x,,-0.45,3.189449446654545e-22,,
velocity_bare_780,reversed_matched,--+--+,x,,-0.45,4.738974095501977e-22,0.0,0.0
velocity_combined,reversed_matched,--+--+,x,,-0.4375,3.100805568367355e-22,,
velocity_bare_780,reversed_matched,--+--+,x,,-0.4375,4.607066163014921e-22,0.0,0.0
velocity_combined,reversed_matched,--+--+,x,,-0.425,3.012165799089869e-22,,
velocity_bare_780,reversed_matched,--+--+,x,,-0.425,4.475181148385989e-22,0.0,0.0
velocity_combined,reversed_matched,--+--+,x,,-0.4125,2.9235300166489392e-22,,
velocity_bare_780,reversed_matched,--+--+,x,,-0.4125,4.3433183799123795e-22,0.0,0.0
velocity_combined,reversed_matched,--+--+,x,,-0.4,2.834898092393856e-22,,
velocity_bare_780,reversed_matched,--+--+,x,,-0.4,4.2114771872871053e-22,0.0,0.0
velocity_combined,reversed_matched,--+--+,x,,-0.3875,2.7462699029332505e-22,,
velocity_bare_780,reversed_matched,--+--+,x,,-0.3875,4.079656901568353e-22,0.0,0.0
velocity_combined,reversed_matched,--+--+,x,,-0.375,2.6576453262028297e-22,,
velocity_bare_780,reversed_matched,--+--+,x,,-0.375,3.9478568551481264e-22,0.0,0.0
velocity_combined,reversed_matched,--+--+,x,,-0.3625,2.5690242349235145e-22,,
velocity_bare_780,reversed_matched,--+--+,x,,-0.3625,3.8160763817201116e-22,0.0,0.0
velocity_combined,reversed_matched,--+--+,x,,-0.35,2.480406509640384e-22,,
velocity_bare_780,reversed_matched,--+--+,x,,-0.35,3.684314816246487e-22,0.0,0.0
velocity_combined,reversed_matched,--+--+,x,,-0.3375,2.39179202565134e-22,,
velocity_bare_780,reversed_matched,--+--+,x,,-0.3375,3.552571494924095e-22,0.0,0.0
velocity_combined,reversed_matched,--+--+,x,,-0.32499999999999996,2.3031806647419035e-22,,
velocity_bare_780,reversed_matched,--+--+,x,,-0.32499999999999996,3.420845755149857e-22,0.0,0.0
velocity_combined,reversed_matched,--+--+,x,,-0.3125,2.2145723021088104e-22,,
velocity_bare_780,reversed_matched,--+--+,x,,-0.3125,3.289136935485142e-22,0.0,0.0
velocity_combined,reversed_matched,--+--+,x,,-0.3,2.1259668194031307e-22,,
velocity_bare_780,reversed_matched,--+--+,x,,-0.3,3.157444375619801e-22,0.0,0.0
velocity_combined,reversed_matched,--+--+,x,,-0.2875,2.037364097527473e-22,,
velocity_bare_780,reversed_matched,--+--+,x,,-0.2875,3.0257674163349994e-22,0.0,0.0
velocity_combined,reversed_matched,--+--+,x,,-0.275,1.948764015967877e-22,,
velocity_bare_780,reversed_matched,--+--+,x,,-0.275,2.894105399465671e-22,0.0,0.0
velocity_combined,reversed_matched,--+--+,x,,-0.26249999999999996,1.860166457994368e-22,,
velocity_bare_780,reversed_matched,--+--+,x,,-0.26249999999999996,2.7624576678621643e-22,0.0,0.0
velocity_combined,reversed_matched,--+--+,x,,-0.25,1.771571303462264e-22,,
velocity_bare_780,reversed_matched,--+--+,x,,-0.25,2.6308235653510892e-22,0.0,0.0
velocity_combined,reversed_matched,--+--+,x,,-0.2375,1.6829784359703986e-22,,
velocity_bare_780,reversed_matched,--+--+,x,,-0.2375,2.499202436695749e-22,0.0,0.0
velocity_combined,reversed_matched,--+--+,x,,-0.22499999999999998,1.5943877369739743e-22,,
velocity_bare_780,reversed_matched,--+--+,x,,-0.22499999999999998,2.367593627555723e-22,0.0,0.0
velocity_combined,reversed_matched,--+--+,x,,-0.21249999999999997,1.5057990896690192e-22,,
velocity_bare_780,reversed_matched,--+--+,x,,-0.21249999999999997,2.2359964844460315e-22,0.0,0.0
velocity_combined,reversed_matched,--+--+,x,,-0.19999999999999996,1.4172125711030692e-22,,
