disc_index,point_index,base_timeout_detected,base_evaluation_timeout_count,base_evaluation_timeout_speeds_m_per_s_json,accepted_max_simulation_time_s,accepted_coarse_time_step_s,accepted_time_step_s,adaptive_audit_level_count,adaptive_audit_evidence_json,accepted_trapped_velocity_lower_m_per_s,accepted_untrapped_velocity_upper_m_per_s,accepted_lower_classification,accepted_upper_classification,base_capture_velocity_m_per_s,coarse_capture_velocity_m_per_s,fine_capture_velocity_m_per_s,coarse_lower_classification,coarse_upper_classification,fine_lower_classification,fine_upper_classification,timeout_node_coarse_results_json,timeout_node_fine_results_json,coarse_evaluation_timeout_count,coarse_evaluation_timeout_speeds_m_per_s_json,fine_evaluation_timeout_count,fine_evaluation_timeout_speeds_m_per_s_json,timeout_resolution_status,timeout_resolution_reason,zero_threshold_audit_status,zero_threshold_audit_reason,velocity_resolved_override
5,23,True,1,[0.0],0.2,5e-06,2.5e-06,0,[],1.75,2.0,two_core_entries,escaped,0.0,1.75,1.75,two_core_entries,two_core_entries,two_core_entries,two_core_entries,[],[],0,[],0,[],zero_threshold_grid_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",grid_resolved_capture,dual-timestep direct grid recovered a contiguous zero-origin capture boundary,False
6,0,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],1.5,1.75,two_core_entries,escaped,0.0,1.5,1.5,bounded_core_residence,bounded_core_residence,bounded_core_residence,bounded_core_residence,[],[],0,[],0,[],zero_threshold_grid_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",grid_resolved_capture,dual-timestep direct grid recovered a contiguous zero-origin capture boundary,False
6,2,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],0.0,1.0,escaped,escaped,0.0,0.0,0.0,escaped,bounded_core_residence,escaped,bounded_core_residence,[],[],0,[],0,[],zero_threshold_velocity_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",velocity_resolved_capture,nonmonotone finite-speed capture retained as a direct boolean mask,True
6,3,True,1,[0.0],0.2,5e-06,2.5e-06,0,[],3.5,3.75,two_core_entries,escaped,0.0,3.5,3.5,two_core_entries,two_core_entries,two_core_entries,two_core_entries,[],[],0,[],0,[],zero_threshold_grid_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",grid_resolved_capture,dual-timestep direct grid recovered a contiguous zero-origin capture boundary,False
6,4,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],1.5,1.75,bounded_core_residence,escaped,0.0,1.5,1.5,bounded_core_residence,two_core_entries,bounded_core_residence,two_core_entries,[],[],0,[],0,[],zero_threshold_grid_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",grid_resolved_capture,dual-timestep direct grid recovered a contiguous zero-origin capture boundary,False
6,5,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],1.5,1.75,two_core_entries,escaped,0.0,1.5,1.5,two_core_entries,two_core_entries,two_core_entries,two_core_entries,[],[],0,[],0,[],zero_threshold_grid_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",grid_resolved_capture,dual-timestep direct grid recovered a contiguous zero-origin capture boundary,False
6,7,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],3.25,3.5,two_core_entries,escaped,0.0,3.25,3.25,bounded_core_residence,two_core_entries,bounded_core_residence,two_core_entries,[],[],0,[],0,[],zero_threshold_grid_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",grid_resolved_capture,dual-timestep direct grid recovered a contiguous zero-origin capture boundary,False
6,9,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],0.0,1.25,escaped,escaped,0.0,0.0,0.0,escaped,two_core_entries,escaped,two_core_entries,[],[],0,[],0,[],zero_threshold_velocity_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",velocity_resolved_capture,nonmonotone finite-speed capture retained as a direct boolean mask,True
6,10,True,1,[0.0],0.2,5e-06,2.5e-06,0,[],1.5,1.75,bounded_core_residence,escaped,0.0,1.5,1.5,two_core_entries,two_core_entries,two_core_entries,two_core_entries,[],[],0,[],0,[],zero_threshold_grid_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",grid_resolved_capture,dual-timestep direct grid recovered a contiguous zero-origin capture boundary,False
6,12,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],0.0,2.5,escaped,escaped,0.0,0.0,0.0,escaped,two_core_entries,escaped,two_core_entries,[],[],0,[],0,[],zero_threshold_velocity_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",velocity_resolved_capture,nonmonotone finite-speed capture retained as a direct boolean mask,True
6,13,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],0.0,1.25,escaped,escaped,0.0,0.0,0.0,escaped,two_core_entries,escaped,two_core_entries,[],[],0,[],0,[],zero_threshold_velocity_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",velocity_resolved_capture,nonmonotone finite-speed capture retained as a direct boolean mask,True
6,15,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],0.75,1.0,bounded_core_residence,escaped,0.0,0.75,0.75,bounded_core_residence,two_core_entries,bounded_core_residence,two_core_entries,[],[],0,[],0,[],zero_threshold_grid_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",grid_resolved_capture,dual-timestep direct grid recovered a contiguous zero-origin capture boundary,False
6,16,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],1.75,2.0,two_core_entries,escaped,0.0,1.75,1.75,two_core_entries,two_core_entries,two_core_entries,two_core_entries,[],[],0,[],0,[],zero_threshold_grid_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",grid_resolved_capture,dual-timestep direct grid recovered a contiguous zero-origin capture boundary,False
6,17,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],0.0,1.5,escaped,escaped,0.0,0.0,0.0,escaped,bounded_core_residence,escaped,bounded_core_residence,[],[],0,[],0,[],zero_threshold_velocity_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",velocity_resolved_capture,nonmonotone finite-speed capture retained as a direct boolean mask,True
6,18,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],1.5,1.75,two_core_entries,escaped,0.0,1.5,1.5,bounded_core_residence,two_core_entries,bounded_core_residence,two_core_entries,[],[],0,[],0,[],zero_threshold_grid_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",grid_resolved_capture,dual-timestep direct grid recovered a contiguous zero-origin capture boundary,False
6,19,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],1.0,1.25,bounded_core_residence,escaped,0.0,1.0,1.0,two_core_entries,two_core_entries,two_core_entries,two_core_entries,[],[],0,[],0,[],zero_threshold_grid_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",grid_resolved_capture,dual-timestep direct grid recovered a contiguous zero-origin capture boundary,False
6,20,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],0.75,1.0,bounded_core_residence,escaped,0.0,0.75,0.75,two_core_entries,two_core_entries,two_core_entries,two_core_entries,[],[],0,[],0,[],zero_threshold_grid_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",grid_resolved_capture,dual-timestep direct grid recovered a contiguous zero-origin capture boundary,False
6,21,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],1.5,1.75,two_core_entries,escaped,0.0,1.5,1.5,bounded_core_residence,bounded_core_residence,bounded_core_residence,bounded_core_residence,[],[],0,[],0,[],zero_threshold_grid_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",grid_resolved_capture,dual-timestep direct grid recovered a contiguous zero-origin capture boundary,False
6,22,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],0.0,0.25,escaped,escaped,0.0,0.0,0.0,escaped,escaped,escaped,escaped,[],[],0,[],0,[],zero_threshold_confirmed_zero_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",confirmed_zero_capture,dual-timestep direct velocity scan contains no capture,False
6,23,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],0.0,2.0,escaped,escaped,0.0,0.0,0.0,escaped,two_core_entries,escaped,two_core_entries,[],[],0,[],0,[],zero_threshold_velocity_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",velocity_resolved_capture,nonmonotone finite-speed capture retained as a direct boolean mask,True
6,24,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],0.0,1.25,escaped,escaped,0.0,0.0,0.0,escaped,two_core_entries,escaped,two_core_entries,[],[],0,[],0,[],zero_threshold_velocity_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",velocity_resolved_capture,nonmonotone finite-speed capture retained as a direct boolean mask,True
7,0,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],0.0,1.25,escaped,escaped,0.0,0.0,0.0,escaped,bounded_core_residence,escaped,bounded_core_residence,[],[],0,[],0,[],zero_threshold_velocity_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",velocity_resolved_capture,nonmonotone finite-speed capture retained as a direct boolean mask,True
7,1,True,1,[0.0],0.2,5e-06,2.5e-06,0,[],1.5,1.75,two_core_entries,escaped,0.0,1.5,1.5,two_core_entries,two_core_entries,two_core_entries,two_core_entries,[],[],0,[],0,[],zero_threshold_grid_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",grid_resolved_capture,dual-timestep direct grid recovered a contiguous zero-origin capture boundary,False
7,3,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],0.0,0.25,escaped,escaped,0.0,0.0,0.0,escaped,escaped,escaped,escaped,[],[],0,[],0,[],zero_threshold_velocity_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",velocity_resolved_capture,nonmonotone finite-speed capture retained as a direct boolean mask,True
7,4,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],0.0,2.0,escaped,escaped,0.0,0.0,0.0,escaped,two_core_entries,escaped,two_core_entries,[],[],0,[],0,[],zero_threshold_velocity_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",velocity_resolved_capture,nonmonotone finite-speed capture retained as a direct boolean mask,True
7,7,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],0.0,0.25,escaped,escaped,0.0,0.0,0.0,escaped,escaped,escaped,escaped,[],[],0,[],0,[],zero_threshold_velocity_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",velocity_resolved_capture,nonmonotone finite-speed capture retained as a direct boolean mask,True
7,9,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],0.0,0.25,escaped,escaped,0.0,0.0,0.0,escaped,escaped,escaped,escaped,[],[],0,[],0,[],zero_threshold_velocity_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",velocity_resolved_capture,nonmonotone finite-speed capture retained as a direct boolean mask,True
7,15,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],0.0,2.0,escaped,escaped,0.0,0.0,0.0,escaped,two_core_entries,escaped,two_core_entries,[],[],0,[],0,[],zero_threshold_velocity_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",velocity_resolved_capture,nonmonotone finite-speed capture retained as a direct boolean mask,True
