time_s,x_m,y_m,z_m,vx_m_per_s,vy_m_per_s,vz_m_per_s,fx_n,fy_n,fz_n,kernel_ground_weighted_absorption_rate_per_s,beff_x_t,beff_y_t,beff_z_t,quantization_x,quantization_y,quantization_z,reference_scalar_shift_hz,reference_vector_shift_hz,reference_tensor_shift_hz,reference_total_shift_hz,trap_component_00_atom_frame_frequency_hz,trap_component_00_atom_frame_wavelength_nm,trap_component_01_atom_frame_frequency_hz,trap_component_01_atom_frame_wavelength_nm,trap_component_02_atom_frame_frequency_hz,trap_component_02_atom_frame_wavelength_nm,trap_component_03_atom_frame_frequency_hz,trap_component_03_atom_frame_wavelength_nm,trap_component_04_atom_frame_frequency_hz,trap_component_04_atom_frame_wavelength_nm,trap_component_05_atom_frame_frequency_hz,trap_component_05_atom_frame_wavelength_nm
0.0026399999999999766,0.0006256893196286694,-0.0006059259978492661,0.0006346212650207691,-0.022533329117216398,0.009009719056407243,-0.030334996915134103,2.666462036617724e-24,-1.4055483769668597e-24,5.080518918488142e-24,70678805.79062714,6.110967225216259e-05,-5.7677094789871966e-05,-6.271897401094527e-05,0.5827980429334231,-0.5500618269873532,-0.5981458247319855,-11836065.298764642,1467562.6297344738,2659.1082833386567,-10365843.56074683,196036460132829.5,1529.2688808850558,196036460103360.1,1529.2688811149446,196036460112203.28,1529.2688810459597,196036460123986.34,1529.2688809540407,196036460137931.1,1529.2688808452585,196036460098258.53,1529.2688811547416
0.0026449999999999764,0.0006255771148965895,-0.0006058811927383352,0.0006344702249725944,-0.022440946415969262,0.008961022186166994,-0.030208009634940296,2.6559071250660517e-24,-1.3986055652986587e-24,5.0649146213733745e-24,70686256.98743163,6.111463977565057e-05,-5.769326621736636e-05,-6.271695372331952e-05,0.5827865988788127,-0.5501605265196201,-0.5980661963586641,-11837361.513292566,1467710.7464900205,2639.6876126287802,-10367011.079189915,196036460132769.12,1529.2688808855266,196036460103420.53,1529.2688811144733,196036460112235.12,1529.2688810457112,196036460123954.5,1529.268880954289,196036460137848.06,1529.268880845906,196036460098341.56,1529.268881154094
0.002649999999999976,0.0006254653702495795,-0.0006058366299090464,0.0006343198171576749,-0.022348929401998816,0.008912565857771088,-0.030081562983901803,2.6453887931008397e-24,-1.3916922721040908e-24,5.0493759828471936e-24,70693673.8434926,6.111957497540241e-05,-5.7709373103058315e-05,-6.271493187844053e-05,0.5827751466777515,-0.5502588718647168,-0.5979868747296168,-11838652.001408484,1467858.113289196,2620.408507195181,-10368173.479612092,196036460132708.94,1529.2688808859962,196036460103480.7,1529.268881114004,196036460112266.8,1529.268881045464,196036460123922.8,1529.2688809545361,196036460137765.38,1529.2688808465514,196036460098424.25,1529.268881153449
0.002654999999999976,0.0006253540838655398,-0.0006057923081638038,0.0006341700388842389,-0.022257276807962433,0.008864349048517422,-0.029955654687199892,2.6349073927397392e-24,-1.3848084555273373e-24,5.033903490793482e-24,70701056.53139718,6.11244780481931e-05,-5.7725415737011664e-05,-6.271290849798873e-05,0.5827636866954727,-0.5503568646329605,-0.597907858302998,-11839936.790268578,1468004.733899805,2601.2698980618193,-10369330.78647071,196036460132649.03,1529.2688808864634,196036460103540.62,1529.2688811135365,196036460112298.38,1529.2688810452178,196036460123891.28,1529.2688809547822,196036460137683.06,1529.2688808471933,196036460098506.6,1529.2688811528067
0.0026599999999999758,0.0006252432539287681,-0.000605748226310118,0.0006340208874719733,-0.022165987354321418,0.008816370737154038,-0.02983028245311253,2.624462333668996e-24,-1.3779540808105829e-24,5.018495984734314e-24,70708405.20124686,6.112934923449091e-05,-5.774139436933166e-05,-6.271088369856226e-05,0.5827522193782343,-0.5504545057341494,-0.5978291461000506,-11841215.903016107,1468150.612934778,2582.27078211133,-10370483.019299217,196036460132589.3,1529.2688808869293,196036460103600.3,1529.2688811130708,196036460112329.72,1529.268881044973,196036460123859.9,1529.268880955027,196036460137601.03,1529.2688808478333,196036460098588.6,1529.2688811521668
0.0026649999999999755,0.0006251328786298582,-0.0006057043831605999,0.0006338723602518227,-0.022075059781989186,0.008768629903633203,-0.0297054440301238,2.6140536267610308e-24,-1.3711290032787118e-24,5.003154346942628e-24,70715720.02270198,6.113418874140022e-05,-5.775730928094388e-05,-6.270885745697246e-05,0.5827407453314125,-0.550551796820053,-0.5977507363013458,-11842489.366342593,1468295.7538046616,2563.41008811508,-10371630.202449817,196036460132529.84,1529.2688808873934,196036460103659.78,1529.2688811126068,196036460112360.94,1529.2688810447296,196036460123828.7,1529.2688809552706,196036460137519.44,1529.2688808484697,196036460098670.2,1529.2688811515304
0.0026699999999999753,0.0006250229561657007,-0.0006056607775329353,0.0006337244545661419,-0.021984492831502472,0.008721125532919621,-0.029581137136150407,2.6036818195126603e-24,-1.3643332680391136e-24,4.987877204536253e-24,70723001.15363233,6.113899673655017e-05,-5.777316073487696e-05,-6.270682992019857e-05,0.5827292644006041,-0.5506487390069718,-0.5976726283185159,-11843757.204845551,1468440.160886095,2544.68683206988,-10372772.357127385,196036460132470.66,1529.268880887855,196036460103719.0,1529.268881112145,196036460112392.0,1529.2688810444874,196036460123797.62,1529.2688809555127,196036460137438.12,1529.268880849104,196036460098751.5,1529.2688811508963
0.002674999999999975,0.0006249134847395785,-0.0006056174082498932,0.0006335771677684585,-0.02189428522442934,0.0086738566084152,-0.029457359536674162,2.5933462825187947e-24,-1.3575666227997822e-24,4.972664995855001e-24,70730248.75323422,6.11437734850239e-05,-5.7788949029287396e-05,-6.27048011141097e-05,0.5827177773387984,-0.5507453337229747,-0.5975948203889487,-11845019.443381986,1468583.8386100242,2526.099977650522,-10373909.504794309,196036460132411.66,1529.2688808883154,196036460103777.97,1529.268881111685,196036460112422.9,1529.2688810442462,196036460123766.72,1529.268880955754,196036460137357.2,1529.2688808497355,196036460098832.44,1529.2688811502646
0.002679999999999975,0.0006248044625610578,-0.0006055742741392819,0.0006334304972235485,-0.021804435704144327,0.008626822122262802,-0.029334108981990084,2.58304711419289e-24,-1.3508291035532892e-24,4.9575174014661365e-24,70737462.98157698,6.114851916972283e-05,-5.780467441036322e-05,-6.270277108931638e-05,0.5827062844575263,-0.550841582221303,-0.5975173113388734,-11846276.107006386,1468726.79054574,2507.6485248982763,-10375041.66793575,196036460132352.9,1529.2688808887735,196036460103836.72,1529.2688811112266,196036460112453.66,1529.2688810440063,196036460123735.94,1529.268880955994,196036460137276.6,1529.2688808503642,196036460098913.03,1529.268881149636
0.0026849999999999747,0.0006246958878460047,-0.0006055313740339551,0.0006332844403073812,-0.02171494301061232,0.008580021065358276,-0.02921138323346031,2.5727841275405537e-24,-1.3441206286296764e-24,4.942434185564918e-24,70744643.99613646,6.115323401609074e-05,-5.782033715399509e-05,-6.270073991288131e-05,0.5826947861898031,-0.550937485767384,-0.5974400998623487,-11847527.220331095,1468869.0209780675,2489.331467230761,-10376168.867885796,196036460132294.34,1529.2688808892303,196036460103895.25,1529.26888111077,196036460112484.28,1529.2688810437674,196036460123705.34,1529.2688809562328,196036460137196.34,1529.2688808509902,196036460098993.28,1529.26888114901
