time_s,x_m,y_m,z_m,vx_m_per_s,vy_m_per_s,vz_m_per_s,fx_n,fy_n,fz_n,kernel_ground_weighted_absorption_rate_per_s,beff_x_t,beff_y_t,beff_z_t,quantization_x,quantization_y,quantization_z,reference_scalar_shift_hz,reference_vector_shift_hz,reference_tensor_shift_hz,reference_total_shift_hz,trap_component_00_atom_frame_frequency_hz,trap_component_00_atom_frame_wavelength_nm,trap_component_01_atom_frame_frequency_hz,trap_component_01_atom_frame_wavelength_nm,trap_component_02_atom_frame_frequency_hz,trap_component_02_atom_frame_wavelength_nm,trap_component_03_atom_frame_frequency_hz,trap_component_03_atom_frame_wavelength_nm,trap_component_04_atom_frame_frequency_hz,trap_component_04_atom_frame_wavelength_nm,trap_component_05_atom_frame_frequency_hz,trap_component_05_atom_frame_wavelength_nm
0.0001650000000000001,0.0,0.0,0.0009495166866074954,0.0,0.0,-0.5380334203243453,0.0,0.0,-3.168279351053126e-22,71389166.74553266,0.0,0.0,-0.00019312741621139046,0.0,0.0,-1.0,-13046969.294291677,2703016.5497142314,1869736.1789625033,-8474216.565614942,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460469918.78,1529.268878255442,196036459766270.88,1529.2688837445578
0.00017000000000000012,0.0,0.0,0.0009467713899646099,0.0,0.0,-0.549059328577114,0.0,0.0,-3.087106765743139e-22,71414069.86288667,0.0,0.0,-0.00019254304327855968,0.0,0.0,-1.0,-13062427.44988091,2694837.65031386,1860676.0062048654,-8506913.793362185,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460477128.7,1529.2688781991978,196036459759060.94,1529.2688838008023
0.00017500000000000013,0.0,0.0,0.0009439723699401198,0.0,0.0,-0.5598040048980131,0.0,0.0,-3.0071076024200577e-22,71439076.50813793,0.0,0.0,-0.00019194764857779288,0.0,0.0,-1.0,-13078180.072848482,2686504.4899508418,1851447.6841501412,-8540227.898747498,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460484154.72,1529.2688781443883,196036459752034.9,1529.2688838556119
0.00018000000000000015,0.0,0.0,0.0009411210123663949,0.0,0.0,-0.5702715147449926,0.0,0.0,-2.928306547892674e-22,71464161.84727299,0.0,0.0,-0.0001913415325039939,0.0,0.0,-1.0,-13094218.559627518,2678021.2729603904,1842056.4021434535,-8574140.884523675,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460490999.5,1529.2688780909925,196036459745190.12,1529.2688839090076
0.00018500000000000016,0.0,0.0,0.0009382186823208631,0.0,0.0,-0.580466009106344,0.0,0.0,-2.8507256338080955e-22,71489301.31012505,0.0,0.0,-0.00019072499083414872,0.0,0.0,-1.0,-13110534.404032791,2669392.1390452147,1832507.2870342107,-8608634.977953365,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460497665.75,1529.2688780389897,196036459738523.88,1529.2688839610105
0.00019000000000000017,0.0,0.0,0.0009352667237443552,0.0,0.0,-0.5903917153015812,0.0,0.0,-2.774384360587533e-22,71514470.6052032,0.0,0.0,-0.00019009831453973907,0.0,0.0,-1.0,-13127119.198700871,2660621.1606500563,1822805.4011081306,-8643692.636942683,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460504156.22,1529.2688779883579,196036459732033.38,1529.2688840116425
0.00019500000000000019,0.0,0.0,0.0009322664591032966,0.0,0.0,-0.6000529282117122,0.0,0.0,-2.6992998180853582e-22,71539645.73106328,0.0,0.0,-0.0001894617898087474,0.0,0.0,-1.0,-13143964.639085934,2651712.3432696713,1812955.74112952,-8679296.554686742,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460510473.78,1529.2688779390749,196036459725715.84,1529.2688840609253
0.0002000000000000002,0.0,0.0,0.0009292191890936588,0.0,0.0,-0.6094540019275475,0.0,0.0,-2.62548680973401e-22,71564802.98637882,0.0,0.0,-0.00018881569796932408,0.0,0.0,-1.0,-13161062.523465907,2642669.6243804744,1802963.2362163472,-8715429.662869085,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460516621.22,1529.268877891119,196036459719568.44,1529.268884108881
0.0002050000000000002,0.0,0.0,0.0009261261923845182,0.0,0.0,-0.6185993418281238,0.0,0.0,-2.55295796691708e-22,71589918.98284633,0.0,0.0,-0.00018816031536388032,0.0,0.0,-1.0,-13178404.755325513,2633496.87167834,1792832.7467434858,-8752075.136903686,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460522601.38,1529.2688778444683,196036459713588.22,1529.2688841555323
0.00021000000000000023,0.0,0.0,0.0009229887253992413,0.0,0.0,-0.6274933970553861,0.0,0.0,-2.4817238568949734e-22,71614970.65697841,0.0,0.0,-0.00018749591333613405,0.0,0.0,-1.0,-13195983.348842015,2624197.882897295,1782569.064516281,-8789216.40142844,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460528417.28,1529.2688777990986,196036459707772.34,1529.2688842009015
