axis,coordinate_m,coordinate_mm,quantization_axis_x,quantization_axis_y,quantization_axis_z,total_intensity_w_per_m2,total_intensity_per_watt_path_m_inv2,scalar_shift_hz,vector_shift_hz,tensor_shift_hz,total_shift_hz,scalar_shift_hz_per_watt_path,vector_shift_hz_per_watt_path,tensor_shift_hz_per_watt_path,total_shift_hz_per_watt_path,bare_stretched_transition_frequency_hz,shifted_stretched_transition_frequency_hz,fixed_carrier_effective_detuning_hz,center_compensated_effective_detuning_hz
z,-0.00076,-0.76,0.0,0.0,1.0,26544.601796928924,693170.3346812004,-14083088.500927806,2152186.2513225083,1271226.4790164053,-10659675.770588893,-367757604.510854,56200943.4361942,33196070.924573194,-278360590.15008664,384228115000000.0,384228104340324.25,-4340324.229411107,-20680015.65710507
z,-0.00075,-0.75,0.0,0.0,1.0,26642.5550903418,695728.2301696151,-14135057.067291852,2123223.0257393117,1241470.4570397898,-10770363.584512752,-369114681.50959945,55444614.56283078,32419039.426037095,-281251027.52073157,384228115000000.0,384228104229636.44,-4229636.415487248,-20569327.84318121
z,-0.00074,-0.74,0.0,0.0,1.0,26739.855428895324,698269.0747735655,-14186679.2121446,2094285.71283016,1211939.4744272137,-10880454.024887225,-370462712.2579334,54688962.35800728,31647884.47492412,-284125865.4250019,384228115000000.0,384228104119546.0,-4119545.9751127753,-20459237.402806737
z,-0.00073,-0.73,0.0,0.0,1.0,26836.480967480813,700792.2980425544,-14237943.345687062,2065373.947988359,1182639.2500742718,-10989930.147624433,-371801394.1065675,53933977.30059595,30882755.41115671,-286984661.3948149,384228115000000.0,384228104010069.9,-4010069.852375567,-20349761.28006953
z,-0.0007199999999999999,-0.72,0.0,0.0,1.0,26932.409913898315,703297.3309077122,-14288837.906190686,2036487.3673919823,1153575.489938422,-11098775.048860282,-373130425.1392286,53179649.88996203,30123801.236798298,-289826974.0124683,384228115000000.0,384228103901224.94,-3901224.9511397183,-20240916.37883368
z,-0.0007099999999999999,-0.71,0.0,0.0,1.0,27027.620536504324,705783.6058815055,-14339351.3640548,2007625.6079922295,1124753.8850070296,-11206971.871055542,-374449504.27861214,52425970.64565973,29371170.56299199,-292652363.0699605,384228115000000.0,384228103793028.1,-3793028.1289444584,-20132719.55663842
z,-0.0006999999999999999,-0.6999999999999998,0.0,0.0,1.0,27122.09117188186,708250.5572580287,-14389472.225875929,1978788.3075017787,1096180.1092595665,-11314503.809114583,-375758331.3926464,51672930.107128054,28625011.556746658,-295460389.7287716,384228115000000.0,384228103685496.2,-3685496.190885417,-20025187.61857938
z,-0.0006899999999999999,-0.6899999999999998,0.0,0.0,1.0,27215.800232528985,710697.6213137774,-14439189.038526885,1949975.104383226,1067859.8176249582,-11421354.116518702,-377056607.40101105,50920518.833388954,27885471.88759623,-298250616.6800259,384228115000000.0,384228103578645.9,-3578645.8834812976,-19918337.31117526
z,-0.0006799999999999998,-0.6799999999999998,0.0,0.0,1.0,27308.726214562026,713124.2365088065,-14488490.393243702,1921185.6378375643,1039798.6439350727,-11527506.111471066,-378344034.38186127,50168727.40274642,27152698.674158324,-301022608.30495656,384228115000000.0,384228103472493.9,-3472493.8885289337,-19812185.3162229
z,-0.00067,-0.67,0.0,0.0,1.0,27400.84770542972,715529.8436881719,-14537364.929718278,1892419.5477926787,1012002.1988753644,-11632943.183050236,-379620315.67870075,49417546.4124861,26426838.430618532,-303775930.8355961,384228115000000.0,384228103367056.8,-3367056.8169497643,-19706748.244643725
z,-0.00066,-0.66,0.0,0.0,1.0,27492.14339163439,717913.886283558,-14585801.340194855,1863676.4748918759,984476.0679337056,-11737648.797369273,-380885156.00735426,48666966.478575744,25708037.01316741,-306510152.5156111,384228115000000.0,384228103262351.2,-3262351.2026307266,-19602042.63032469
z,-0.00065,-0.65,0.0,0.0,1.0,27582.592066456302,720275.8105149862,-14633788.373568095,1834956.0604825218,957225.809348423,-11841606.503737152,-382138261.5629831,47916978.23536849,24996439.566416673,-309224843.7611979,384228115000000.0,384228103158393.5,-3158393.4962628484,-19498084.92395681
z,-0.0006399999999999999,-0.6399999999999999,0.0,0.0,1.0,27672.17263767727,722615.0655925046,-14681314.83948082,1806257.9466046526,930256.9520565654,-11944799.940819602,-383379340.1270906,47167572.33530548,24292190.469821475,-311919577.32196367,384228115000000.0,384228103055200.06,-3055200.0591803975,-19394891.48687436
z,-0.0006299999999999999,-0.6299999999999999,0.0,0.0,1.0,27760.86413529965,724931.1039177581,-14728369.612419259,1777581.7759796332,903574.99364348,-12047212.842796147,-384608101.1744633,46418739.44861966,23595433.284136813,-314593928.44170684,384228115000000.0,384228102952787.2,-2952787.157203853,-19292478.584897816
z,-0.0006199999999999999,-0.6199999999999999,0.0,0.0,1.0,27848.64571925671,727223.381285332,-14774941.635803763,1748927.1919988866,877185.398294673,-12148829.045510205,-385824255.97999334,45670470.2630415,22906310.697933603,-317247475.0190183,384228115000000.0,384228102851170.94,-2851170.9544897955,-19190862.38218376
z,-0.0006099999999999999,-0.6099999999999999,0.0,0.0,1.0,27935.496687110463,729491.3570837687,-14821019.92607283,1720293.8387126413,851093.5947510727,-12249632.492609115,-387027517.72532654,44922755.483505115,22224964.474203624,-319879797.76761776,384228115000000.0,384228102750367.5,-2750367.5073908847,-19090058.93508485
z,-0.0005999999999999998,-0.5999999999999999,0.0,0.0,1.0,28021.39648173305,731734.4944961548,-14866593.576758422,1691681.360818724,825304.9742687336,-12349607.241670964,-388217601.60528255,44175585.83185565,21551535.397080395,-322490480.37634647,384228115000000.0,384228102650392.75,-2650392.7583290357,-18990084.186022997
z,-0.00059,-0.5900000000000001,0.0,0.0,1.0,28106.324698967495,733952.2607001703,-14911651.762550347,1663089.4036513763,799824.8885839697,-12448737.470315006,-389394224.93398994,43428952.0465572,20886163.218701854,-325079109.66873103,384228115000000.0,384228102551262.5,-2551262.5296849944,-18890953.957378957
z,-0.00058,-0.58,0.0,0.0,1.0,28190.26109526417,736144.127067502,-14956183.743347729,1634517.613170097,774658.6478850989,-12547007.482292533,-390557107.2506842,42682844.88240149,20228986.60624568,-327645275.76203704,384228115000000.0,384228102452992.5,-2452992.517707467,-18792683.94540143
z,-0.00057,-0.57,0.0,0.0,1.0,28273.18559528856,738309.5693625086,-15000178.868295273,1605965.6359485819,749811.5187917266,-12644401.713554965,-391705970.4251078,41937255.11021898,19580143.089161444,-330188572.2257274,384228115000000.0,384228102355598.3,-2355598.2864450347,-18695289.714139
z,-0.00056,-0.5599999999999999,0.0,0.0,1.0,28355.078299496752,740448.0679400427,-15043626.579802388,1577433.119163635,725288.7223427339,-12740904.738296023,-392840538.7624638,41192173.51658939,18939769.006630138,-332708596.2392444,384228115000000.0,384228102259095.25,-2259095.2617039774,-18598786.68939794
z,-0.0005499999999999999,-0.5499999999999999,0.0,0.0,1.0,28435.91949167432,742559.1079423168,-15086516.41754292,1548919.7105841173,701095.4319939547,-12836501.274964847,-393960539.10786235,40447590.90355306,18307999.45527665,-335204948.7490326,384228115000000.0,384228102163498.75,-2163498.7250351533,-18503190.152729116
z,-0.0005399999999999999,-0.5399999999999999,0.0,0.0,1.0,28515.68964643479,744642.1794947135,-15128838.022433385,1520425.058559985,677236.771626676,-12931176.192246726,-395065700.95020586,39703498.08832472,17684968.23716491,-337677234.6247163,384228115000000.0,384228102068823.8,-2068823.8077532742,-18408515.235447235
z,-0.0005299999999999999,-0.5299999999999999,0.0,0.0,1.0,28594.369436673613,746696.7779004354,-15170581.140587674,1491948.812011269,653717.813567935,-13024914.515008474,-396155756.52546006,38959885.90300569,17070807.808101073,-340125062.8143534,384228115000000.0,384228101975085.5,-1975085.4849915262,-18314776.91268549
z,-0.0005199999999999998,-0.5199999999999998,0.0,0.0,1.0,28671.939740973725,748722.403833888,-15211735.627246005,1463490.6204172068,630543.5766237493,-13117701.430205049,-397230440.91925234,38216745.194300085,16465649.226274425,-342548046.4986778,384228115000000.0,384228101882298.56,-1882298.569794951,-18221989.997488916
z,-0.0005099999999999998,-0.5099999999999998,0.0,0.0,1.0,28748.38165095862,750718.5635326947,-15252291.450676056,1435050.1338052833,607719.024126274,-13209522.292744499,-398289492.1687434,37474066.82322864,15869622.101261986,-344945803.24425274,384228115000000.0,384228101790477.7,-1790477.7072555013,-18130169.134949464
z,-0.0005,-0.5,0.0,0.0,1.0,28823.67647858908,752684.7689882389,-15292238.69604421,1406627.0027403955,585249.0619959927,-13300362.631307822,-399332651.3637191,36731841.66484577,15282854.543425687,-347317955.1554476,384228115000000.0,384228101699637.4,-1699637.3686921783,-18039328.79638614
z,-0.00049,-0.49,0.0,0.0,1.0,28897.805763399563,754620.538134631,-15331567.56925478,1378220.8783139833,563138.5368199231,-13390208.154120876,-400359662.74684554,35990060.6079557,14705473.113727748,-349664129.02516216,384228115000000.0,384228101609791.9,-1609791.8458791245,-17949483.273573086
z,-0.00047999999999999996,-0.48,0.0,0.0,1.0,28970.7512796703,756525.3950359966,-15370268.400755126,1349831.41213326,541392.2339469484,-13479044.754674917,-401370273.81303376,35248714.55483128,14137602.773993267,-351983956.4842092,384228115000000.0,384228101520955.25,-1520955.245325083,-17860646.673019044
z,-0.00046999999999999993,-0.4699999999999999,0.0,0.0,1.0,29042.49504353126,758398.8700719846,-15408331.649304608,1321458.2563103768,520014.87560126034,-13566858.51739297,-402364235.4078598,34507794.42093102,13579366.83764575,-354277074.14928305,384228115000000.0,384228101433141.5,-1433141.4826070294,-17772832.910300992
z,-0.0004599999999999999,-0.4599999999999999,0.0,0.0,1.0,29113.01931999399,760240.5001213936,-15445747.90570531,1293101.0634517216,499011.1190149572,-13653635.723238634,-403341301.82498693,33767291.134619616,13030886.92094289,-356543123.7694245,384228115000000.0,384228101346364.25,-1346364.276761366,-17686055.70445533
z,-0.0004499999999999999,-0.4499999999999999,0.0,0.0,1.0,29182.306629907653,762049.8287438169,-15482507.896492522,1264759.4866471577,478385.55458084523,-13739362.855264522,-404301230.90253663,33027195.63688699,12492282.89473986,-358781752.37090987,384228115000000.0,384228101260637.1,-1260637.1447354779,-17600328.57242944
z,-0.00043999999999999985,-0.43999999999999984,0.0,0.0,1.0,29250.3397568352,763826.4063592036,-15518602.487582846,1236433.1794593295,458142.7040264021,-13824026.604097115,-405243784.118353,32287498.881068975,11963672.836805284,-360992612.4004788,384228115000000.0,384228101175973.4,-1175973.3959028851,-17515664.82359685
z,-0.0004299999999999998,-0.4299999999999998,0.0,0.0,1.0,29317.101753846116,765569.7904252398,-15554022.68787804,1208121.7959130413,438287.01860998804,-13907613.87335501,-406168726.6841118,31548191.83256999,11445172.984718118,-363175361.8668236,384228115000000.0,384228101092386.1,-1092386.1266449895,-17432077.554338954
z,-0.00042,-0.42000000000000004,0.0,0.0,1.0,29382.575950221784,767279.5456124491,-15588759.652822541,1179824.9904845352,418822.87734022207,-13990111.784997784,-407075827.6382189,30809265.468583032,10936897.689369487,-365329664.4802664,384228115000000.0,384228101009888.2,-1009888.2150022164,-17349579.64269618
z,-0.00041,-0.41,0.0,0.0,1.0,29446.74595806987,768955.2439769165,-15622804.687912665,1151542.4180909302,399754.5852195567,-14071507.684602177,-407964859.9374484,30070710.777813904,10438959.36909641,-367455189.790538,384228115000000.0,384228100928492.3,-928492.3153978232,-17268183.743091784
z,-0.00039999999999999996,-0.39999999999999997,0.0,0.0,1.0,29509.595678844023,770596.4651305403,-15656149.252155606,1123273.734079597,381086.3715130403,-14151789.146562967,-408835600.54726803,29332518.760203756,9951468.46447326,-369551613.322591,384228115000000.0,384228100848210.9,-848210.8534370326,-17187902.281130996
z,-0.00038999999999999994,-0.38999999999999996,0.0,0.0,1.0,29571.10930976515,772202.7964087132,-15688784.961476205,1095018.594217625,362822.388043172,-14230943.97921541,-409687830.5308022,28594680.426654022,9474533.393784605,-371618616.7103636,384228115000000.0,384228100769056.0,-769056.0207845904,-17108747.448478553
z,-0.0003799999999999999,-0.3799999999999999,0.0,0.0,1.0,29631.271350140873,773773.8330353455,-15720703.592069704,1066776.6546812297,344966.70751188777,-14308960.229876585,-410521335.1363835,27857186.798749827,9008260.509206511,-373655887.82842714,384228115000000.0,384228100691039.75,-691039.7701234147,-17030731.197817378
z,-0.0003699999999999999,-0.3699999999999999,0.0,0.0,1.0,29690.066607579356,775309.1782851287,-15751897.083698455,1038547.5720452624,327523.3218505257,-14385826.189802667,-411335903.8836411,27120028.90848603,8552754.053718507,-375663120.92143655,384228115000000.0,384228100614173.8,-614173.8101973329,-16953865.237891294
z,-0.00035999999999999986,-0.3599999999999999,0.0,0.0,1.0,29747.480204094263,776808.4436429573,-15782357.542930868,1010331.003272696,310496.14059878956,-14461530.399059381,-412131330.6480809,26383197.79799268,8108116.118772769,-377640016.73131543,384228115000000.0,384228100538469.6,-538469.6009406187,-16878161.02863458
z,-0.00034999999999999983,-0.3499999999999998,0.0,0.0,1.0,29803.497582097196,778271.2489604116,-15812077.246320672,982126.6057041594,293888.989313551,-14536061.651302963,-412907413.7441069,25646684.519261707,7674446.602742509,-379586282.6221027,384228115000000.0,384228100463938.4,-463938.3486970365,-16803629.776391
z,-0.0003399999999999998,-0.3399999999999998,0.0,0.0,1.0,29858.104510274377,779697.2226092183,-15841048.643524757,953934.0370474685,277705.6080084324,-14609408.998468857,-413663956.0064384,24910480.13387356,7251843.170174143,-381501632.70239073,384228115000000.0,384228100390591.0,-390591.00153114274,-16730282.429225106
z,-0.00033,-0.33,0.0,0.0,1.0,29911.287089344125,781086.0016315976,-15869264.360357758,925752.955367192,261949.64962504208,-14681561.755365523,-414400764.8698761,24174575.71272472,6840401.211866022,-383385787.9452853,384228115000000.0,384228100318438.25,-318438.2446344774,-16658129.67232844
z,-0.00031999999999999997,-0.31999999999999995,0.0,0.0,1.0,29963.031757691955,782437.2318874149,-15896717.201781731,897583.0190742424,246624.678536706,-14752509.504170783,-415117652.44737244,23438962.33575588,6440213.805795736,-385238476.3058208,384228115000000.0,384228100247490.5,-247490.49582921714,-16587181.92352318
z,-0.00030999999999999995,-0.30999999999999994,0.0,0.0,1.0,30013.32529687997,783750.5681980503,-15923400.154829143,869423.8869154776,231734.16908561258,-14822242.09882805,-415814435.606361,22703631.09168043,6051371.678919975,-387059432.8357605,384228115000000.0,384228100177757.9,-177757.90117195062,-16517449.328865914
z,-0.0002999999999999999,-0.29999999999999993,0.0,0.0,1.0,30062.154837027578,785025.6744869063,-15949306.391457558,841275.217963317,217281.50415411478,-14890749.669340128,-416490936.043302,21968573.077713277,5673963.169866333,-388848399.7957224,384228115000000.0,384228100109250.3,-109250.33065987192,-16448941.758353835
z,-0.0002899999999999999,-0.28999999999999987,0.0,0.0,1.0,30109.50786206025,786262.2239164729,-15974429.271334361,813136.6716053796,203269.97377108785,-14958022.625957897,-417146980.35640126,21233779.39930027,5308074.192540545,-390605126.7645605,384228115000000.0,384228100041977.4,-41977.37404210307,-16381668.801736066
z,-0.00027999999999999987,-0.27999999999999986,0.0,0.0,1.0,30155.37221482349,787459.8990218688,-15998762.344549917,785007.9075341568,189702.77375407386,-15024051.663261686,-417782400.1164596,20499241.169848517,4953788.200668238,-392329370.74594283,384228115000000.0,384228099975948.3,24051.66326168552,-16315639.764432278
z,-0.00026999999999999984,-0.26999999999999985,0.0,0.0,1.0,30199.736102058967,788618.3918407867,-16022299.354257654,756888.5857366652,176583.00438804997,-15088827.76413294,-418397031.93581486,19764949.510456182,4611186.153293051,-394020896.27206564,384228115000000.0,384228099911172.25,88827.76413293928,-16250863.663561024
z,-0.0002599999999999998,-0.2599999999999998,0.0,0.0,1.0,30242.58809924002,789737.4040397636,-16045034.239239514,728778.36648419,163913.66914153466,-15152342.203613788,-418990717.5353343,19030895.549644668,4280346.481249773,-395679475.50443983,384228115000000.0,384228099847657.8,152342.2036137879,-16187349.224080175
z,-0.00025,-0.25,0.0,0.0,1.0,30283.91715526369,790816.647036707,-16066961.136395246,700676.9103219263,151697.67342079035,-15214586.552652529,-419563303.80941874,18297070.42308809,3961345.054632324,-397304888.3316983,384228115000000.0,384228099785413.44,214586.5526525285,-16125104.875041435
z,-0.00023999999999999998,-0.24,0.0,0.0,1.0,30323.71259699661,791855.8421196027,-16088074.383154254,672583.8780587328,139937.82336283685,-15275552.681732684,-420114642.88898414,17563465.27334572,3654255.151275195,-398896922.4643632,384228115000000.0,384228099724447.3,275552.6817326844,-16064138.745961279
z,-0.00022999999999999995,-0.22999999999999995,0.0,0.0,1.0,30361.96413367214,792854.7205613398,-16108368.519808447,644498.9307568793,128636.82466798203,-15335232.764383584,-420644592.2023801,16830071.249594267,3359147.4262668425,-400455373.526519,384228115000000.0,384228099664767.25,335232.76438358426,-16004458.663310379
z,-0.00021999999999999993,-0.21999999999999992,0.0,0.0,1.0,30398.661861136137,793813.0237305816,-16127838.291764798,616421.7297217987,117797.28147251531,-15393619.280570488,-421153014.5342123,16096879.507360265,3076089.882511853,-401980045.1443403,384228115000000.0,384228099606380.75,393619.2805704884,-15946072.147123475
z,-0.0002099999999999999,-0.2099999999999999,0.0,0.0,1.0,30433.796265938996,794730.5031986232,-16146478.65171638,588351.9364918272,107421.69526226551,-15450705.019962285,-421639778.08203506,15363881.20825214,2805147.842360224,-403470749.0314226,384228115000000.0,384228099549295.0,450705.0199622847,-15888986.407731678
z,-0.00019999999999999987,-0.19999999999999987,0.0,0.0,1.0,30467.358229271485,795606.9208421696,-16164284.761730468,560289.212828019,97512.46382759893,-15506483.085074851,-422104756.51087946,14631067.519694246,2546383.920318795,-404927305.0708664,384228115000000.0,384228099493516.94,506483.0850748513,-15833208.342619112
z,-0.00018999999999999985,-0.18999999999999984,0.0,0.0,1.0,30499.33903074216,796442.0489419765,-16181251.995252661,532233.2207039035,88071.88026050113,-15560946.894288259,-422547829.00558734,13898429.614659395,2299857.9968616148,-406349541.3940664,384228115000000.0,384228099439053.1,560946.8942882586,-15778744.533405704
z,-0.00017999999999999982,-0.17999999999999983,0.0,0.0,1.0,30529.73035199412,797235.6702772968,-16197375.939025704,504183.6222953375,79102.13199431574,-15614090.184736053,-422968880.32091856,13165958.671403866,2065627.1933542448,-407737294.4561605,384228115000000.0,384228099385909.8,614090.1847360525,-15725601.24295791
z,-0.0001699999999999998,-0.1699999999999998,0.0,0.0,1.0,30558.524280159036,797987.5782160766,-16212652.394922014,476140.0799702528,70605.29988669479,-15665907.015065067,-423367800.82940453,12433645.873199662,1843745.8481064513,-409090409.1080984,384228115000000.0,384228099334093.0,665907.0150650665,-15673784.412628897
z,-0.00015999999999999999,-0.15999999999999998,0.0,0.0,1.0,30585.71331114638,798697.5768008486,-16227077.381688757,448102.2562785459,62583.357346303485,-15716391.768063908,-423744486.5669179,11701482.408070512,1634265.4935674833,-410408738.6652799,384228115000000.0,384228099283608.25,716391.7680639084,-15623299.659630055
z,-0.00014999999999999996,-0.14999999999999997,0.0,0.0,1.0,30611.290352766,799365.4808302727,-16240647.136604525,420069.81394186016,55038.1695037647,-15765539.153158901,-424098839.27593434,10969459.46852504,1437234.834676596,-411692144.9727327,384228115000000.0,384228099234460.9,765539.1531589013,-15574152.274535062
z,-0.00013999999999999993,-0.13999999999999993,0.0,0.0,1.0,30635.248727682163,799991.1159362766,-16253358.117046576,392042.415843503,47971.49242738158,-15813344.208775694,-424430766.4464584,10237568.251293477,1252699.728382887,-412940498.4667821,384228115000000.0,384228099186655.8,813344.2087756936,-15526347.21891827
z,-0.0001299999999999999,-0.1299999999999999,0.0,0.0,1.0,30657.582176197357,800574.3186567504,-16265207.001967756,364019.72501821665,41384.97238401855,-15859802.304565523,-424740181.354591,9505799.957060527,1080703.1643443713,-414153678.2331862,384228115000000.0,384228099140197.7,859802.3045655228,-15479889.12312844
z,-0.00011999999999999988,-0.11999999999999988,0.0,0.0,1.0,30678.284858864234,801114.9365037531,-16276190.693282275,336001.4046421005,35280.14514565016,-15904909.143494526,-425027003.0987168,8774145.79020222,921285.2468195995,-415331572.06169504,384228115000000.0,384228099095090.9,904909.1434945259,-15434782.284199437
z,-0.00010999999999999985,-0.10999999999999985,0.0,0.0,1.0,30697.351358924145,801612.828027191,-16286306.317159435,307987.11802246224,29658.435341940367,-15948660.763795031,-425291156.63328785,8042596.958520883,774483.1777612894,-416474076.4970057,384228115000000.0,384228099051339.25,948660.7637950312,-15391030.663898932
z,-9.999999999999983e-05,-0.09999999999999983,0.0,0.0,1.0,30714.776684570814,802067.8628739307,-16295551.22522462,279976.52858768613,24521.155859216196,-15991053.540777719,-425532572.8001856,7311144.672980559,640331.2411214726,-417581096.8860836,384228115000000.0,384228099008946.44,991053.5407777186,-15348637.886916244
z,-8.99999999999998e-05,-0.0899999999999998,0.0,0.0,1.0,30730.556271037938,802479.9218423124,-16303922.995666858,251969.29987714687,19869.507286266155,-16032084.188503446,-425751188.357643,6579780.147443637,518860.7883793955,-418652547.42182,384228115000000.0,384228098967915.8,1032084.188503446,-15307607.239190517
z,-7.999999999999978e-05,-0.07999999999999978,0.0,0.0,1.0,30744.685982509272,802848.8969320299,-16311419.434252212,223965.09553108003,15704.577407172374,-16071749.761313958,-425946946.0067078,5848494.59840633,410100.2252976325,-419688351.1830038,384228115000000.0,384228098928250.25,1071749.761313958,-15267941.666380005
z,-6.999999999999997e-05,-0.06999999999999997,0.0,0.0,1.0,30757.162113850303,803174.6913893492,-16318038.575242497,195963.57928047312,12027.340741591157,-16110047.655220434,-426119794.4152331,5117279.244734689,314074.9999172384,-420688440.1705812,384228115000000.0,384228098889952.4,1110047.655220434,-15229643.772473529
z,-5.999999999999994e-05,-0.05999999999999994,0.0,0.0,1.0,30767.981392160356,803457.2197476407,-16323778.682218766,167964.41493699027,8838.658132662298,-16146975.609149111,-426269688.2393818,4386125.307401511,230807.59179665172,-421652755.3401836,384228115000000.0,384228098853024.4,1146975.6091491114,-15192715.818544852
z,-4.9999999999999914e-05,-0.04999999999999991,0.0,0.0,1.0,30777.14097814427,803696.4078631974,-16328638.248808995,139967.2663828794,6139.276382848092,-16182531.706043266,-426396588.1426286,3655024.0092227757,160317.5025022055,-422581246.63090354,384228115000000.0,384228098817468.3,1182531.7060432658,-15157159.721650697
z,-3.999999999999967e-05,-0.039999999999999675,0.0,0.0,1.0,30784.638467302797,803892.1929463206,-16332615.9993197,111971.79756084294,3929.82793787536,-16216714.373820985,-426500460.8122538,2923966.574593138,102621.247354773,-423473872.9903059,384228115000000.0,384228098783285.6,1216714.3738209847,-15122977.053872978
z,-3.000000000000008e-05,-0.03000000000000008,0.0,0.0,1.0,30790.47189094107,804044.5235876545,-16335710.889270948,83977.67246399685,2210.8306190067397,-16249522.386187946,-426581278.97331417,2192944.2292237217,57732.348438455294,-424330602.395652,384228115000000.0,384228098750477.6,1249522.3861879464,-15090169.041506017
z,-2.0000000000000052e-05,-0.020000000000000052,0.0,0.0,1.0,30794.639716994556,804153.3597797545,-16337922.105834557,55984.555125777064,982.6874037528046,-16280954.863305027,-426639021.40008605,1461948.1998785438,25661.32887422479,-425151411.8713333,384228115000000.0,384228098719045.1,1280954.8633050267,-15058736.564388936
z,-1.0000000000000026e-05,-0.010000000000000026,0.0,0.0,1.0,30797.140850671894,804218.672933874,-16339249.068175148,27992.109609828258,245.686255197156,-16311011.272310123,-426673672.9249714,730969.7141104736,6415.708363019654,-425936287.5024979,384228115000000.0,384228098688988.75,1311011.2723101228,-15028680.15538384
z,0.0,0.0,0.0,0.0,1.0,30797.974634914408,804240.4458919638,-16339691.427693969,0.0,4.331163404506403e-09,-16339691.427693963,-426685224.44486445,0.0,1.131014889440916e-07,-426685224.4448643,384228115000000.0,384228098660308.56,1339691.427693963,-15000000.0
z,1.0000000000000026e-05,0.010000000000000026,0.0,0.0,1.0,30797.140850671894,804218.672933874,-16339249.068175148,-27992.109609828258,245.686255197156,-16366995.49152978,-426673672.9249714,-730969.7141104736,6415.708363019654,-427398226.93071884,384228115000000.0,384228098633004.5,1366995.4915297795,-14972695.936164184
z,2.0000000000000052e-05,0.020000000000000052,0.0,0.0,1.0,30794.639716994556,804153.3597797545,-16337922.105834557,-55984.555125777064,982.6874037528046,-16392923.97355658,-426639021.40008605,-1461948.1998785438,25661.32887422479,-428075308.2710904,384228115000000.0,384228098607076.0,1392923.97355658,-14946767.454137383
z,3.000000000000008e-05,0.03000000000000008,0.0,0.0,1.0,30790.47189094107,804044.5235876545,-16335710.889270948,-83977.67246399685,2210.8306190067397,-16417477.731115943,-426581278.97331417,-2192944.2292237217,57732.348438455294,-428716490.8540995,384228115000000.0,384228098582522.25,1417477.7311159428,-14922213.69657802
z,4.0000000000000105e-05,0.040000000000000105,0.0,0.0,1.0,30784.638467302797,803892.1929463206,-16332615.9993197,-111971.79756084294,3929.82793787536,-16440657.968942668,-426500460.8122538,-2923966.574593138,102621.247354773,-429321806.13949215,384228115000000.0,384228098559342.0,1440657.9689426683,-14899033.458751295
z,5.000000000000013e-05,0.05000000000000013,0.0,0.0,1.0,30777.140978144278,803696.4078631976,-16328638.248808995,-139967.2663828794,6139.276382848092,-16462466.238809025,-426396588.1426286,-3655024.0092227757,160317.5025022055,-429891294.64934915,384228115000000.0,384228098537533.75,1462466.238809025,-14877225.188884938
z,6.000000000000016e-05,0.06000000000000016,0.0,0.0,1.0,30767.981392160356,803457.2197476407,-16323778.682218764,-167964.41493699027,8838.658132662298,-16482904.439023092,-426269688.23938173,-4386125.307401511,230807.59179665172,-430425005.95498663,384228115000000.0,384228098517095.56,1482904.4390230924,-14856786.98867087
z,7.000000000000018e-05,0.07000000000000019,0.0,0.0,1.0,30757.162113850303,803174.6913893492,-16318038.575242497,-195963.57928047312,12027.340741591157,-16501974.81378138,-426119794.4152331,-5117279.244734689,314074.9999172384,-430922998.6600506,384228115000000.0,384228098498025.2,1501974.8137813807,-14837716.613912582
z,8.000000000000021e-05,0.08000000000000021,0.0,0.0,1.0,30744.685982509272,802848.8969320299,-16311419.434252212,-223965.09553108003,15704.577407172374,-16519679.95237612,-425946946.0067078,-5848494.59840633,410100.2252976325,-431385340.3798165,384228115000000.0,384228098480320.06,1519679.9523761198,-14820011.475317843
z,9.000000000000024e-05,0.09000000000000023,0.0,0.0,1.0,30730.556271037938,802479.9218423124,-16303922.995666858,-251969.29987714687,19869.507286266155,-16536022.78825774,-425751188.357643,-6579780.147443637,518860.7883793955,-431812107.7167073,384228115000000.0,384228098463977.2,1536022.7882577404,-14803668.639436223
z,0.00010000000000000026,0.10000000000000026,0.0,0.0,1.0,30714.776684570817,802067.8628739307,-16295551.22522462,-279976.52858769154,24521.155859217277,-16551006.597953094,-425532572.8001856,-7311144.6729807,640331.2411215008,-432203386.2320448,384228115000000.0,384228098448993.4,1551006.5979530942,-14788684.829740869
z,0.00011000000000000029,0.11000000000000029,0.0,0.0,1.0,30697.35135892414,801612.828027191,-16286306.317159431,-307987.11802246224,29658.435341940367,-16564634.999839952,-425291156.6332878,-8042596.958520883,774483.1777612894,-432559270.41404736,384228115000000.0,384228098435365.0,1564634.9998399522,-14775056.42785401
z,0.00012000000000000031,0.12000000000000031,0.0,0.0,1.0,30678.284858864234,801114.9365037531,-16276190.693282276,-336001.4046421005,35280.14514565016,-16576911.952778727,-425027003.09871686,-8774145.79020222,921285.2468195995,-432879863.6420995,384228115000000.0,384228098423088.06,1576911.9527787268,-14762779.474915236
z,0.00013000000000000034,0.13000000000000034,0.0,0.0,1.0,30657.582176197357,800574.3186567504,-16265207.001967756,-364019.72501821665,41384.97238401855,-16587841.754601955,-424740181.354591,-9505799.957060527,1080703.1643443713,-433165278.1473072,384228115000000.0,384228098412158.25,1587841.7546019554,-14751849.673092008
