signed_speed_along_scan_m_per_s,horizontal_x_incident_trapping_projected_speed_m_per_s,horizontal_x_incident_trapping_doppler_shift_hz,horizontal_x_incident_trapping_atom_frame_wavelength_nm,horizontal_x_retro_trapping_projected_speed_m_per_s,horizontal_x_retro_trapping_doppler_shift_hz,horizontal_x_retro_trapping_atom_frame_wavelength_nm,horizontal_y_incident_trapping_projected_speed_m_per_s,horizontal_y_incident_trapping_doppler_shift_hz,horizontal_y_incident_trapping_atom_frame_wavelength_nm,horizontal_y_retro_trapping_projected_speed_m_per_s,horizontal_y_retro_trapping_doppler_shift_hz,horizontal_y_retro_trapping_atom_frame_wavelength_nm,vertical_z_incident_trapping_projected_speed_m_per_s,vertical_z_incident_trapping_doppler_shift_hz,vertical_z_incident_trapping_atom_frame_wavelength_nm,vertical_z_retro_trapping_projected_speed_m_per_s,vertical_z_retro_trapping_doppler_shift_hz,vertical_z_retro_trapping_atom_frame_wavelength_nm
-4.75,-2.0730699572419278,1355595.4632950698,1529.2688704250797,2.0730699572419278,-1355595.4632950698,1529.2688915749204,4.1461399144838555,-2711190.9265901395,1529.268902149841,-4.1461399144838555,2711190.9265901395,1529.2688598501595,-1.0365349786209639,677797.7316475349,1529.2688757125397,1.0365349786209639,-677797.7316475349,1529.2688862874602
-4.625,-2.0185154846829296,1319921.8984715152,1529.268870703367,2.0185154846829296,-1319921.8984715152,1529.268891296633,4.037030969365859,-2639843.7969430303,1529.2689015932663,-4.037030969365859,2639843.7969430303,1529.2688604067343,-1.0092577423414648,659960.9492357576,1529.2688758516833,1.0092577423414648,-659960.9492357576,1529.2688861483166
-4.5,-1.9639610121239315,1284248.3336479608,1529.2688709816543,1.9639610121239315,-1284248.3336479608,1529.2688910183456,3.927922024247863,-2568496.6672959216,1529.2689010366914,-3.927922024247863,2568496.6672959216,1529.268860963309,-0.9819805060619657,642124.1668239804,1529.2688759908274,0.9819805060619657,-642124.1668239804,1529.2688860091728
-4.375,-1.9094065395649333,1248574.7688244062,1529.268871259942,1.9094065395649333,-1248574.7688244062,1529.2688907400584,3.8188130791298667,-2497149.5376488124,1529.2689004801166,-3.8188130791298667,2497149.5376488124,1529.2688615198836,-0.9547032697824667,624287.3844122031,1529.268876129971,0.9547032697824667,-624287.3844122031,1529.268885870029
-4.25,-1.8548520670059354,1212901.2040008518,1529.268871538229,1.8548520670059354,-1212901.2040008518,1529.2688904617708,3.709704134011871,-2425802.4080017037,1529.268899923542,-3.709704134011871,2425802.4080017037,1529.2688620764586,-0.9274260335029677,606450.6020004259,1529.2688762691146,0.9274260335029677,-606450.6020004259,1529.2688857308856
-4.125,-1.8002975944469373,1177227.6391772972,1529.2688718165166,1.8002975944469373,-1177227.6391772972,1529.2688901834836,3.6005951888938745,-2354455.2783545945,1529.2688993669672,-3.6005951888938745,2354455.2783545945,1529.2688626330332,-0.9001487972234686,588613.8195886486,1529.2688764082582,0.9001487972234686,-588613.8195886486,1529.2688855917418
-4.0,-1.7457431218879391,1141554.0743537429,1529.268872094804,1.7457431218879391,-1141554.0743537429,1529.2688899051961,3.4914862437758782,-2283108.1487074858,1529.2688988103923,-3.4914862437758782,2283108.1487074858,1529.2688631896078,-0.8728715609439696,570777.0371768714,1529.268876547402,0.8728715609439696,-570777.0371768714,1529.268885452598
-3.875,-1.691188649328941,1105880.5095301883,1529.2688723730912,1.691188649328941,-1105880.5095301883,1529.2688896269087,3.382377298657882,-2211761.0190603766,1529.2688982538177,-3.382377298657882,2211761.0190603766,1529.268863746183,-0.8455943246644705,552940.2547650941,1529.2688766865456,0.8455943246644705,-552940.2547650941,1529.2688853134543
-3.75,-1.6366341767699428,1070206.944706634,1529.2688726513786,1.6366341767699428,-1070206.944706634,1529.2688893486213,3.2732683535398857,-2140413.889413268,1529.268897697243,-3.2732683535398857,2140413.889413268,1529.2688643027575,-0.8183170883849714,535103.472353317,1529.2688768256892,0.8183170883849714,-535103.472353317,1529.2688851743105
-3.625,-1.582079704210945,1034533.3798830796,1529.2688729296663,1.582079704210945,-1034533.3798830796,1529.268889070334,3.16415940842189,-2069066.759766159,1529.268897140668,-3.16415940842189,2069066.759766159,1529.268864859332,-0.7910398521054725,517266.6899415398,1529.268876964833,0.7910398521054725,-517266.6899415398,1529.268885035167
-3.5,-1.5275252316519468,998859.815059525,1529.2688732079534,1.5275252316519468,-998859.815059525,1529.2688887920467,3.0550504633038935,-1997719.63011905,1529.2688965840932,-3.0550504633038935,1997719.63011905,1529.2688654159067,-0.7637626158259734,499429.9075297625,1529.2688771039766,0.7637626158259734,-499429.9075297625,1529.2688848960233
-3.375,-1.4729707590929486,963186.2502359705,1529.2688734862409,1.4729707590929486,-963186.2502359705,1529.268888513759,2.9459415181858972,-1926372.500471941,1529.2688960275186,-2.9459415181858972,1926372.500471941,1529.2688659724818,-0.7364853795464743,481593.12511798524,1529.2688772431202,0.7364853795464743,-481593.12511798524,1529.2688847568795
-3.25,-1.4184162865339505,927512.685412416,1529.268873764528,1.4184162865339505,-927512.685412416,1529.2688882354719,2.836832573067901,-1855025.370824832,1529.2688954709438,-2.836832573067901,1855025.370824832,1529.2688665290564,-0.7092081432669752,463756.342706208,1529.2688773822642,0.7092081432669752,-463756.342706208,1529.268884617736
-3.125,-1.3638618139749525,891839.1205888616,1529.2688740428155,1.3638618139749525,-891839.1205888616,1529.2688879571845,2.727723627949905,-1783678.2411777233,1529.268894914369,-2.727723627949905,1783678.2411777233,1529.2688670856312,-0.6819309069874763,445919.5602944308,1529.2688775214078,0.6819309069874763,-445919.5602944308,1529.2688844785923
-3.0,-1.3093073414159544,856165.5557653072,1529.268874321103,1.3093073414159544,-856165.5557653072,1529.268887678897,2.618614682831909,-1712331.1115306143,1529.2688943577941,-2.618614682831909,1712331.1115306143,1529.2688676422058,-0.6546536707079772,428082.7778826536,1529.2688776605512,0.6546536707079772,-428082.7778826536,1529.2688843394485
-2.875,-1.2547528688569562,820491.9909417527,1529.26887459939,1.2547528688569562,-820491.9909417527,1529.2688874006096,2.5095057377139125,-1640983.9818835054,1529.2688938012195,-2.5095057377139125,1640983.9818835054,1529.2688681987809,-0.6273764344284781,410245.99547087634,1529.2688777996952,0.6273764344284781,-410245.99547087634,1529.268884200305
-2.75,-1.200198396297958,784818.4261181982,1529.2688748776777,1.200198396297958,-784818.4261181982,1529.2688871223222,2.400396792595916,-1569636.8522363964,1529.2688932446447,-2.400396792595916,1569636.8522363964,1529.2688687553555,-0.600099198148979,392409.2130590991,1529.2688779388388,0.600099198148979,-392409.2130590991,1529.268884061161
-2.625,-1.14564392373896,749144.8612946437,1529.2688751559651,1.14564392373896,-749144.8612946437,1529.268886844035,2.29128784747792,-1498289.7225892874,1529.2688926880699,-2.29128784747792,1498289.7225892874,1529.26886931193,-0.57282196186948,374572.43064732186,1529.2688780779824,0.57282196186948,-374572.43064732186,1529.2688839220175
-2.5,-1.091089451179962,713471.2964710894,1529.2688754342523,1.091089451179962,-713471.2964710894,1529.2688865657474,2.182178902359924,-1426942.5929421787,1529.2688921314952,-2.182178902359924,1426942.5929421787,1529.2688698685051,-0.545544725589981,356735.6482355447,1529.2688782171263,0.545544725589981,-356735.6482355447,1529.268883782874
-2.375,-1.0365349786209639,677797.7316475349,1529.2688757125397,1.0365349786209639,-677797.7316475349,1529.2688862874602,2.0730699572419278,-1355595.4632950698,1529.2688915749204,-2.0730699572419278,1355595.4632950698,1529.2688704250797,-0.5182674893104819,338898.86582376744,1529.2688783562699,0.5182674893104819,-338898.86582376744,1529.26888364373
-2.25,-0.9819805060619657,642124.1668239804,1529.2688759908274,0.9819805060619657,-642124.1668239804,1529.2688860091728,1.9639610121239315,-1284248.3336479608,1529.2688910183456,-1.9639610121239315,1284248.3336479608,1529.2688709816543,-0.49099025303098287,321062.0834119902,1529.2688784954134,0.49099025303098287,-321062.0834119902,1529.2688835045863
-2.125,-0.9274260335029677,606450.6020004259,1529.2688762691146,0.9274260335029677,-606450.6020004259,1529.2688857308856,1.8548520670059354,-1212901.2040008518,1529.2688904617708,-1.8548520670059354,1212901.2040008518,1529.268871538229,-0.46371301675148385,303225.30100021296,1529.2688786345575,0.46371301675148385,-303225.30100021296,1529.2688833654427
-2.0,-0.8728715609439696,570777.0371768714,1529.268876547402,0.8728715609439696,-570777.0371768714,1529.268885452598,1.7457431218879391,-1141554.0743537429,1529.2688899051961,-1.7457431218879391,1141554.0743537429,1529.268872094804,-0.4364357804719848,285388.5185884357,1529.2688787737009,0.4364357804719848,-285388.5185884357,1529.268883226299
-1.875,-0.8183170883849714,535103.472353317,1529.2688768256892,0.8183170883849714,-535103.472353317,1529.2688851743105,1.6366341767699428,-1070206.944706634,1529.2688893486213,-1.6366341767699428,1070206.944706634,1529.2688726513786,-0.4091585441924857,267551.7361766585,1529.2688789128445,0.4091585441924857,-267551.7361766585,1529.2688830871555
-1.75,-0.7637626158259734,499429.9075297625,1529.2688771039766,0.7637626158259734,-499429.9075297625,1529.2688848960233,1.5275252316519468,-998859.815059525,1529.2688887920467,-1.5275252316519468,998859.815059525,1529.2688732079534,-0.3818813079129867,249714.95376488124,1529.2688790519885,0.3818813079129867,-249714.95376488124,1529.2688829480117
-1.625,-0.7092081432669752,463756.342706208,1529.2688773822642,0.7092081432669752,-463756.342706208,1529.268884617736,1.4184162865339505,-927512.685412416,1529.2688882354719,-1.4184162865339505,927512.685412416,1529.268873764528,-0.3546040716334876,231878.171353104,1529.268879191132,0.3546040716334876,-231878.171353104,1529.2688828088678
-1.5,-0.6546536707079772,428082.7778826536,1529.2688776605512,0.6546536707079772,-428082.7778826536,1529.2688843394485,1.3093073414159544,-856165.5557653072,1529.268887678897,-1.3093073414159544,856165.5557653072,1529.268874321103,-0.3273268353539886,214041.3889413268,1529.2688793302757,0.3273268353539886,-214041.3889413268,1529.2688826697242
-1.375,-0.600099198148979,392409.2130590991,1529.2688779388388,0.600099198148979,-392409.2130590991,1529.268884061161,1.200198396297958,-784818.4261181982,1529.2688871223222,-1.200198396297958,784818.4261181982,1529.2688748776777,-0.3000495990744895,196204.60652954955,1529.2688794694193,0.3000495990744895,-196204.60652954955,1529.2688825305806
-1.25,-0.545544725589981,356735.6482355447,1529.2688782171263,0.545544725589981,-356735.6482355447,1529.268883782874,1.091089451179962,-713471.2964710894,1529.2688865657474,-1.091089451179962,713471.2964710894,1529.2688754342523,-0.2727723627949905,178367.82411777234,1529.268879608563,0.2727723627949905,-178367.82411777234,1529.2688823914368
-1.125,-0.49099025303098287,321062.0834119902,1529.2688784954134,0.49099025303098287,-321062.0834119902,1529.2688835045863,0.9819805060619657,-642124.1668239804,1529.2688860091728,-0.9819805060619657,642124.1668239804,1529.2688759908274,-0.24549512651549144,160531.0417059951,1529.2688797477067,0.24549512651549144,-160531.0417059951,1529.2688822522932
-1.0,-0.4364357804719848,285388.5185884357,1529.2688787737009,0.4364357804719848,-285388.5185884357,1529.268883226299,0.8728715609439696,-570777.0371768714,1529.268885452598,-0.8728715609439696,570777.0371768714,1529.268876547402,-0.2182178902359924,142694.25929421786,1529.2688798868503,0.2182178902359924,-142694.25929421786,1529.2688821131494
-0.875,-0.3818813079129867,249714.95376488124,1529.2688790519885,0.3818813079129867,-249714.95376488124,1529.2688829480117,0.7637626158259734,-499429.9075297625,1529.2688848960233,-0.7637626158259734,499429.9075297625,1529.2688771039766,-0.19094065395649334,124857.47688244062,1529.2688800259941,0.19094065395649334,-124857.47688244062,1529.2688819740058
-0.75,-0.3273268353539886,214041.3889413268,1529.2688793302757,0.3273268353539886,-214041.3889413268,1529.2688826697242,0.6546536707079772,-428082.7778826536,1529.2688843394485,-0.6546536707079772,428082.7778826536,1529.2688776605512,-0.1636634176769943,107020.6944706634,1529.2688801651377,0.1636634176769943,-107020.6944706634,1529.2688818348622
-0.625,-0.2727723627949905,178367.82411777234,1529.268879608563,0.2727723627949905,-178367.82411777234,1529.2688823914368,0.545544725589981,-356735.6482355447,1529.268883782874,-0.545544725589981,356735.6482355447,1529.2688782171263,-0.13638618139749525,89183.91205888617,1529.2688803042813,0.13638618139749525,-89183.91205888617,1529.2688816957184
-0.5,-0.2182178902359924,142694.25929421786,1529.2688798868503,0.2182178902359924,-142694.25929421786,1529.2688821131494,0.4364357804719848,-285388.5185884357,1529.268883226299,-0.4364357804719848,285388.5185884357,1529.2688787737009,-0.1091089451179962,71347.12964710893,1529.2688804434254,0.1091089451179962,-71347.12964710893,1529.2688815565748
-0.375,-0.1636634176769943,107020.6944706634,1529.2688801651377,0.1636634176769943,-107020.6944706634,1529.2688818348622,0.3273268353539886,-214041.3889413268,1529.2688826697242,-0.3273268353539886,214041.3889413268,1529.2688793302757,-0.08183170883849715,53510.3472353317,1529.268880582569,0.08183170883849715,-53510.3472353317,1529.268881417431
-0.25,-0.1091089451179962,71347.12964710893,1529.2688804434254,0.1091089451179962,-71347.12964710893,1529.2688815565748,0.2182178902359924,-142694.25929421786,1529.2688821131494,-0.2182178902359924,142694.25929421786,1529.2688798868503,-0.0545544725589981,35673.564823554465,1529.2688807217125,0.0545544725589981,-35673.564823554465,1529.2688812782874
-0.125,-0.0545544725589981,35673.564823554465,1529.2688807217125,0.0545544725589981,-35673.564823554465,1529.2688812782874,0.1091089451179962,-71347.12964710893,1529.2688815565748,-0.1091089451179962,71347.12964710893,1529.2688804434254,-0.02727723627949905,17836.782411777232,1529.2688808608564,0.02727723627949905,-17836.782411777232,1529.2688811391438
0.0,0.0,-0.0,1529.268881,-0.0,0.0,1529.268881,-0.0,0.0,1529.268881,0.0,-0.0,1529.268881,0.0,-0.0,1529.268881,-0.0,0.0,1529.268881
0.125,0.0545544725589981,-35673.564823554465,1529.2688812782874,-0.0545544725589981,35673.564823554465,1529.2688807217125,-0.1091089451179962,71347.12964710893,1529.2688804434254,0.1091089451179962,-71347.12964710893,1529.2688815565748,0.02727723627949905,-17836.782411777232,1529.2688811391438,-0.02727723627949905,17836.782411777232,1529.2688808608564
0.25,0.1091089451179962,-71347.12964710893,1529.2688815565748,-0.1091089451179962,71347.12964710893,1529.2688804434254,-0.2182178902359924,142694.25929421786,1529.2688798868503,0.2182178902359924,-142694.25929421786,1529.2688821131494,0.0545544725589981,-35673.564823554465,1529.2688812782874,-0.0545544725589981,35673.564823554465,1529.2688807217125
0.375,0.1636634176769943,-107020.6944706634,1529.2688818348622,-0.1636634176769943,107020.6944706634,1529.2688801651377,-0.3273268353539886,214041.3889413268,1529.2688793302757,0.3273268353539886,-214041.3889413268,1529.2688826697242,0.08183170883849715,-53510.3472353317,1529.268881417431,-0.08183170883849715,53510.3472353317,1529.268880582569
0.5,0.2182178902359924,-142694.25929421786,1529.2688821131494,-0.2182178902359924,142694.25929421786,1529.2688798868503,-0.4364357804719848,285388.5185884357,1529.2688787737009,0.4364357804719848,-285388.5185884357,1529.268883226299,0.1091089451179962,-71347.12964710893,1529.2688815565748,-0.1091089451179962,71347.12964710893,1529.2688804434254
0.625,0.2727723627949905,-178367.82411777234,1529.2688823914368,-0.2727723627949905,178367.82411777234,1529.268879608563,-0.545544725589981,356735.6482355447,1529.2688782171263,0.545544725589981,-356735.6482355447,1529.268883782874,0.13638618139749525,-89183.91205888617,1529.2688816957184,-0.13638618139749525,89183.91205888617,1529.2688803042813
0.75,0.3273268353539886,-214041.3889413268,1529.2688826697242,-0.3273268353539886,214041.3889413268,1529.2688793302757,-0.6546536707079772,428082.7778826536,1529.2688776605512,0.6546536707079772,-428082.7778826536,1529.2688843394485,0.1636634176769943,-107020.6944706634,1529.2688818348622,-0.1636634176769943,107020.6944706634,1529.2688801651377
0.875,0.3818813079129867,-249714.95376488124,1529.2688829480117,-0.3818813079129867,249714.95376488124,1529.2688790519885,-0.7637626158259734,499429.9075297625,1529.2688771039766,0.7637626158259734,-499429.9075297625,1529.2688848960233,0.19094065395649334,-124857.47688244062,1529.2688819740058,-0.19094065395649334,124857.47688244062,1529.2688800259941
1.0,0.4364357804719848,-285388.5185884357,1529.268883226299,-0.4364357804719848,285388.5185884357,1529.2688787737009,-0.8728715609439696,570777.0371768714,1529.268876547402,0.8728715609439696,-570777.0371768714,1529.268885452598,0.2182178902359924,-142694.25929421786,1529.2688821131494,-0.2182178902359924,142694.25929421786,1529.2688798868503
1.125,0.49099025303098287,-321062.0834119902,1529.2688835045863,-0.49099025303098287,321062.0834119902,1529.2688784954134,-0.9819805060619657,642124.1668239804,1529.2688759908274,0.9819805060619657,-642124.1668239804,1529.2688860091728,0.24549512651549144,-160531.0417059951,1529.2688822522932,-0.24549512651549144,160531.0417059951,1529.2688797477067
1.25,0.545544725589981,-356735.6482355447,1529.268883782874,-0.545544725589981,356735.6482355447,1529.2688782171263,-1.091089451179962,713471.2964710894,1529.2688754342523,1.091089451179962,-713471.2964710894,1529.2688865657474,0.2727723627949905,-178367.82411777234,1529.2688823914368,-0.2727723627949905,178367.82411777234,1529.268879608563
1.375,0.600099198148979,-392409.2130590991,1529.268884061161,-0.600099198148979,392409.2130590991,1529.2688779388388,-1.200198396297958,784818.4261181982,1529.2688748776777,1.200198396297958,-784818.4261181982,1529.2688871223222,0.3000495990744895,-196204.60652954955,1529.2688825305806,-0.3000495990744895,196204.60652954955,1529.2688794694193
1.5,0.6546536707079772,-428082.7778826536,1529.2688843394485,-0.6546536707079772,428082.7778826536,1529.2688776605512,-1.3093073414159544,856165.5557653072,1529.268874321103,1.3093073414159544,-856165.5557653072,1529.268887678897,0.3273268353539886,-214041.3889413268,1529.2688826697242,-0.3273268353539886,214041.3889413268,1529.2688793302757
1.625,0.7092081432669752,-463756.342706208,1529.268884617736,-0.7092081432669752,463756.342706208,1529.2688773822642,-1.4184162865339505,927512.685412416,1529.268873764528,1.4184162865339505,-927512.685412416,1529.2688882354719,0.3546040716334876,-231878.171353104,1529.2688828088678,-0.3546040716334876,231878.171353104,1529.268879191132
1.75,0.7637626158259734,-499429.9075297625,1529.2688848960233,-0.7637626158259734,499429.9075297625,1529.2688771039766,-1.5275252316519468,998859.815059525,1529.2688732079534,1.5275252316519468,-998859.815059525,1529.2688887920467,0.3818813079129867,-249714.95376488124,1529.2688829480117,-0.3818813079129867,249714.95376488124,1529.2688790519885
1.875,0.8183170883849714,-535103.472353317,1529.2688851743105,-0.8183170883849714,535103.472353317,1529.2688768256892,-1.6366341767699428,1070206.944706634,1529.2688726513786,1.6366341767699428,-1070206.944706634,1529.2688893486213,0.4091585441924857,-267551.7361766585,1529.2688830871555,-0.4091585441924857,267551.7361766585,1529.2688789128445
2.0,0.8728715609439696,-570777.0371768714,1529.268885452598,-0.8728715609439696,570777.0371768714,1529.268876547402,-1.7457431218879391,1141554.0743537429,1529.268872094804,1.7457431218879391,-1141554.0743537429,1529.2688899051961,0.4364357804719848,-285388.5185884357,1529.268883226299,-0.4364357804719848,285388.5185884357,1529.2688787737009
2.125,0.9274260335029677,-606450.6020004259,1529.2688857308856,-0.9274260335029677,606450.6020004259,1529.2688762691146,-1.8548520670059354,1212901.2040008518,1529.268871538229,1.8548520670059354,-1212901.2040008518,1529.2688904617708,0.46371301675148385,-303225.30100021296,1529.2688833654427,-0.46371301675148385,303225.30100021296,1529.2688786345575
2.25,0.9819805060619657,-642124.1668239804,1529.2688860091728,-0.9819805060619657,642124.1668239804,1529.2688759908274,-1.9639610121239315,1284248.3336479608,1529.2688709816543,1.9639610121239315,-1284248.3336479608,1529.2688910183456,0.49099025303098287,-321062.0834119902,1529.2688835045863,-0.49099025303098287,321062.0834119902,1529.2688784954134
2.375,1.0365349786209639,-677797.7316475349,1529.2688862874602,-1.0365349786209639,677797.7316475349,1529.2688757125397,-2.0730699572419278,1355595.4632950698,1529.2688704250797,2.0730699572419278,-1355595.4632950698,1529.2688915749204,0.5182674893104819,-338898.86582376744,1529.26888364373,-0.5182674893104819,338898.86582376744,1529.2688783562699
2.5,1.091089451179962,-713471.2964710894,1529.2688865657474,-1.091089451179962,713471.2964710894,1529.2688754342523,-2.182178902359924,1426942.5929421787,1529.2688698685051,2.182178902359924,-1426942.5929421787,1529.2688921314952,0.545544725589981,-356735.6482355447,1529.268883782874,-0.545544725589981,356735.6482355447,1529.2688782171263
2.625,1.14564392373896,-749144.8612946437,1529.268886844035,-1.14564392373896,749144.8612946437,1529.2688751559651,-2.29128784747792,1498289.7225892874,1529.26886931193,2.29128784747792,-1498289.7225892874,1529.2688926880699,0.57282196186948,-374572.43064732186,1529.2688839220175,-0.57282196186948,374572.43064732186,1529.2688780779824
2.75,1.200198396297958,-784818.4261181982,1529.2688871223222,-1.200198396297958,784818.4261181982,1529.2688748776777,-2.400396792595916,1569636.8522363964,1529.2688687553555,2.400396792595916,-1569636.8522363964,1529.2688932446447,0.600099198148979,-392409.2130590991,1529.268884061161,-0.600099198148979,392409.2130590991,1529.2688779388388
2.875,1.2547528688569562,-820491.9909417527,1529.2688874006096,-1.2547528688569562,820491.9909417527,1529.26887459939,-2.5095057377139125,1640983.9818835054,1529.2688681987809,2.5095057377139125,-1640983.9818835054,1529.2688938012195,0.6273764344284781,-410245.99547087634,1529.268884200305,-0.6273764344284781,410245.99547087634,1529.2688777996952
3.0,1.3093073414159544,-856165.5557653072,1529.268887678897,-1.3093073414159544,856165.5557653072,1529.268874321103,-2.618614682831909,1712331.1115306143,1529.2688676422058,2.618614682831909,-1712331.1115306143,1529.2688943577941,0.6546536707079772,-428082.7778826536,1529.2688843394485,-0.6546536707079772,428082.7778826536,1529.2688776605512
3.125,1.3638618139749525,-891839.1205888616,1529.2688879571845,-1.3638618139749525,891839.1205888616,1529.2688740428155,-2.727723627949905,1783678.2411777233,1529.2688670856312,2.727723627949905,-1783678.2411777233,1529.268894914369,0.6819309069874763,-445919.5602944308,1529.2688844785923,-0.6819309069874763,445919.5602944308,1529.2688775214078
3.25,1.4184162865339505,-927512.685412416,1529.2688882354719,-1.4184162865339505,927512.685412416,1529.268873764528,-2.836832573067901,1855025.370824832,1529.2688665290564,2.836832573067901,-1855025.370824832,1529.2688954709438,0.7092081432669752,-463756.342706208,1529.268884617736,-0.7092081432669752,463756.342706208,1529.2688773822642
3.375,1.4729707590929486,-963186.2502359705,1529.268888513759,-1.4729707590929486,963186.2502359705,1529.2688734862409,-2.9459415181858972,1926372.500471941,1529.2688659724818,2.9459415181858972,-1926372.500471941,1529.2688960275186,0.7364853795464743,-481593.12511798524,1529.2688847568795,-0.7364853795464743,481593.12511798524,1529.2688772431202
3.5,1.5275252316519468,-998859.815059525,1529.2688887920467,-1.5275252316519468,998859.815059525,1529.2688732079534,-3.0550504633038935,1997719.63011905,1529.2688654159067,3.0550504633038935,-1997719.63011905,1529.2688965840932,0.7637626158259734,-499429.9075297625,1529.2688848960233,-0.7637626158259734,499429.9075297625,1529.2688771039766
3.625,1.582079704210945,-1034533.3798830796,1529.268889070334,-1.582079704210945,1034533.3798830796,1529.2688729296663,-3.16415940842189,2069066.759766159,1529.268864859332,3.16415940842189,-2069066.759766159,1529.268897140668,0.7910398521054725,-517266.6899415398,1529.268885035167,-0.7910398521054725,517266.6899415398,1529.268876964833
3.75,1.6366341767699428,-1070206.944706634,1529.2688893486213,-1.6366341767699428,1070206.944706634,1529.2688726513786,-3.2732683535398857,2140413.889413268,1529.2688643027575,3.2732683535398857,-2140413.889413268,1529.268897697243,0.8183170883849714,-535103.472353317,1529.2688851743105,-0.8183170883849714,535103.472353317,1529.2688768256892
3.875,1.691188649328941,-1105880.5095301883,1529.2688896269087,-1.691188649328941,1105880.5095301883,1529.2688723730912,-3.382377298657882,2211761.0190603766,1529.268863746183,3.382377298657882,-2211761.0190603766,1529.2688982538177,0.8455943246644705,-552940.2547650941,1529.2688853134543,-0.8455943246644705,552940.2547650941,1529.2688766865456
4.0,1.7457431218879391,-1141554.0743537429,1529.2688899051961,-1.7457431218879391,1141554.0743537429,1529.268872094804,-3.4914862437758782,2283108.1487074858,1529.2688631896078,3.4914862437758782,-2283108.1487074858,1529.2688988103923,0.8728715609439696,-570777.0371768714,1529.268885452598,-0.8728715609439696,570777.0371768714,1529.268876547402
4.125,1.8002975944469373,-1177227.6391772972,1529.2688901834836,-1.8002975944469373,1177227.6391772972,1529.2688718165166,-3.6005951888938745,2354455.2783545945,1529.2688626330332,3.6005951888938745,-2354455.2783545945,1529.2688993669672,0.9001487972234686,-588613.8195886486,1529.2688855917418,-0.9001487972234686,588613.8195886486,1529.2688764082582
4.25,1.8548520670059354,-1212901.2040008518,1529.2688904617708,-1.8548520670059354,1212901.2040008518,1529.268871538229,-3.709704134011871,2425802.4080017037,1529.2688620764586,3.709704134011871,-2425802.4080017037,1529.268899923542,0.9274260335029677,-606450.6020004259,1529.2688857308856,-0.9274260335029677,606450.6020004259,1529.2688762691146
4.375,1.9094065395649333,-1248574.7688244062,1529.2688907400584,-1.9094065395649333,1248574.7688244062,1529.268871259942,-3.8188130791298667,2497149.5376488124,1529.2688615198836,3.8188130791298667,-2497149.5376488124,1529.2689004801166,0.9547032697824667,-624287.3844122031,1529.268885870029,-0.9547032697824667,624287.3844122031,1529.268876129971
4.5,1.9639610121239315,-1284248.3336479608,1529.2688910183456,-1.9639610121239315,1284248.3336479608,1529.2688709816543,-3.927922024247863,2568496.6672959216,1529.268860963309,3.927922024247863,-2568496.6672959216,1529.2689010366914,0.9819805060619657,-642124.1668239804,1529.2688860091728,-0.9819805060619657,642124.1668239804,1529.2688759908274
4.625,2.0185154846829296,-1319921.8984715152,1529.268891296633,-2.0185154846829296,1319921.8984715152,1529.268870703367,-4.037030969365859,2639843.7969430303,1529.2688604067343,4.037030969365859,-2639843.7969430303,1529.2689015932663,1.0092577423414648,-659960.9492357576,1529.2688861483166,-1.0092577423414648,659960.9492357576,1529.2688758516833
4.75,2.0730699572419278,-1355595.4632950698,1529.2688915749204,-2.0730699572419278,1355595.4632950698,1529.2688704250797,-4.1461399144838555,2711190.9265901395,1529.2688598501595,4.1461399144838555,-2711190.9265901395,1529.268902149841,1.0365349786209639,-677797.7316475349,1529.2688862874602,-1.0365349786209639,677797.7316475349,1529.2688757125397
4.875,2.127624429800926,-1391269.0281186241,1529.2688918532078,-2.127624429800926,1391269.0281186241,1529.2688701467923,-4.255248859601852,2782538.0562372482,1529.2688592935847,4.255248859601852,-2782538.0562372482,1529.2689027064157,1.063812214900463,-695634.5140593121,1529.2688864266038,-1.063812214900463,695634.5140593121,1529.2688755733961
5.0,2.182178902359924,-1426942.5929421787,1529.2688921314952,-2.182178902359924,1426942.5929421787,1529.2688698685051,-4.364357804719848,2853885.1858843574,1529.26885873701,4.364357804719848,-2853885.1858843574,1529.2689032629905,1.091089451179962,-713471.2964710894,1529.2688865657474,-1.091089451179962,713471.2964710894,1529.2688754342523
5.125,2.236733374918922,-1462616.157765733,1529.2688924097824,-2.236733374918922,1462616.157765733,1529.2688695902175,-4.473466749837844,2925232.315531466,1529.2688581804352,4.473466749837844,-2925232.315531466,1529.2689038195654,1.118366687459461,-731308.0788828665,1529.2688867048912,-1.118366687459461,731308.0788828665,1529.2688752951087
5.25,2.29128784747792,-1498289.7225892874,1529.2688926880699,-2.29128784747792,1498289.7225892874,1529.26886931193,-4.58257569495584,2996579.445178575,1529.2688576238606,4.58257569495584,-2996579.445178575,1529.2689043761402,1.14564392373896,-749144.8612946437,1529.268886844035,-1.14564392373896,749144.8612946437,1529.2688751559651
5.375,2.345842320036918,-1533963.2874128418,1529.2688929663573,-2.345842320036918,1533963.2874128418,1529.2688690336429,-4.691684640073836,3067926.5748256836,1529.2688570672858,4.691684640073836,-3067926.5748256836,1529.2689049327148,1.172921160018459,-766981.6437064209,1529.2688869831786,-1.172921160018459,766981.6437064209,1529.2688750168213
