projected_speed_m_per_s,atom_frame_wavelength_nm,scalar_mhz_per_1e5_w_per_m2,vector_mhz_per_1e5_w_per_m2,tensor_aligned_mhz_per_1e5_w_per_m2,scalar_plus_tensor_mhz_per_1e5_w_per_m2,scalar_plus_tensor_over_abs_vector
3.875,1529.2689007667313,-52.65271929541946,136.09874695401192,52.91461331281299,0.26189401739353,0.0019242941118482496
4.0,1529.2689014043679,-52.63979582528553,136.09117993052004,52.91013601189188,0.2703401866063473,0.001986463683718274
4.125,1529.2689020420044,-52.62687235515162,136.08361290702814,52.905658710970776,0.27878635581915745,0.002048640169552401
4.25,1529.2689026796409,-52.61396855217133,136.0760588982719,52.90118814902984,0.28721959685851317,0.0021107283616527547
4.375,1529.2689033172774,-52.601065263951824,136.0685052301585,52.89671776347248,0.2956524995206564,0.0021728209553016197
4.5,1529.2689039549139,-52.58816197573231,136.06095156204512,52.89224737791512,0.3040854021828068,0.002234920443314266
4.625,1529.2689045925504,-52.575258687512815,136.0533978939317,52.88777699235776,0.3125183048449429,0.002297026826838861
4.75,1529.2689052301869,-52.56235539929332,136.0458442258183,52.88330660680039,0.32095120750707196,0.0023591401070240333
4.875,1529.2689058678234,-52.549452111073805,136.03829055770493,52.87883622124303,0.3293841101692223,0.0024212602850188247
5.0,1529.2689065054599,-52.5365488228543,136.03073688959154,52.874365835685666,0.33781701283136556,0.0024833873619721147
5.125,1529.2689071430964,-52.52364821061444,136.0231849922016,52.86989636720358,0.3462481565891409,0.0025455083749802783
5.25,1529.268907780733,-52.51076505399696,136.01564464537796,52.865432880874586,0.3546678268776233,0.002607551710704446
5.375,1529.2689084183694,-52.497881897379486,136.00810429855434,52.860969394545585,0.36308749716609867,0.0026696019258461057
5.5,1529.268909056006,-52.48499874076201,136.0005639517307,52.85650590821658,0.371507167454574,0.0027316590215495672
5.625,1529.2689096936426,-52.47211557955055,135.99302360221824,52.85204242029596,0.37992684074541216,0.002793723021091907
5.75,1529.2689103312791,-52.45923242293308,135.98548325539463,52.84757893396696,0.3883465110338804,0.002855793881355159
5.875,1529.2689109689154,-52.44634927090957,135.9779429112598,52.84311544922959,0.39676617832002137,0.0029178716034772927
6.0,1529.268911606552,-52.4334661142921,135.97040256443617,52.83865196290059,0.4051858486084896,0.002979956232875553
6.125,1529.2689122441884,-52.42058880881995,135.96286608912146,52.834190482118046,0.4136016732980963,0.003042019377754122
6.25,1529.2689128818251,-52.40772573016587,135.9553390275716,52.829733877721836,0.42200814755596383,0.0031040204126914135
6.375,1529.2689135194616,-52.39486265609861,135.94781196870582,52.82527727491481,0.4304146188162008,0.0031660282911745506
6.5,1529.2689141570982,-52.381999582031355,135.94028490984007,52.82082067210777,0.43882109007641645,0.0032280430364513106
6.625,1529.2689147947344,-52.36913651255092,135.93275785365836,52.81636407088991,0.4472275583389944,0.0032900646275452446
6.75,1529.2689154323712,-52.35627343389684,135.9252307921085,52.8119074664937,0.45563403259686197,0.003352093131949385
6.875,1529.2689160700077,-52.34341035982958,135.91770373324272,52.80745086368666,0.4640405038570776,0.003414128484452778
7.0,1529.2689167076442,-52.33054728576232,135.91017667437694,52.80299426087962,0.4724469751173004,0.003476170708314372
7.125,1529.2689173452807,-52.31769322221467,135.9026555771074,52.79854074702375,0.48084752480907866,0.0035381760773339644
7.25,1529.2689179829172,-52.30485018107678,135.89514177255333,52.79409101182735,0.48924083075056757,0.003600134812541027
7.375,1529.2689186205537,-52.29200713993888,135.8876279679993,52.789641276630945,0.4976341366920636,0.0036621003996718036
7.5,1529.2689192581902,-52.27916409880098,135.88011416344526,52.78519154143455,0.5060274426335667,0.003724072839862974
7.625,1529.2689198958267,-52.266321057663085,135.8726003588912,52.78074180623814,0.5144207485750556,0.003786052134251312
7.75,1529.2689205334632,-52.25347801652519,135.86508655433715,52.77629207104174,0.5228140545165445,0.0038480382839741027
7.875,1529.2689211711,-52.24063497080762,135.85757274710377,52.77184233425862,0.5312073634510028,0.003910031312276093
8.0,1529.2689218087364,-52.22779192966973,135.8500589425497,52.76739259906222,0.5396006693924917,0.003972031176082787
8.125,1529.2689224463727,-52.21496104870112,135.84255318253804,52.762947033253575,0.5479859845524544,0.004033978835896141
8.25,1529.2689230840092,-52.202137993215935,135.83505260003955,52.75850415056098,0.556366157345046,0.004095895328161297
8.375,1529.268923721646,-52.18931493315821,135.82755201486646,52.75406126628411,0.5647463331259033,0.004157818680734901
8.5,1529.2689243592824,-52.17649187767302,135.820051432368,52.74961838359152,0.5731265059184949,0.004219748850587683
8.625,1529.268924996919,-52.163668822187844,135.81255084986952,52.745175500898924,0.5815066787110794,0.004281685860932624
8.75,1529.2689256345554,-52.15084576670266,135.80505026737106,52.74073261820633,0.589886851503671,0.00434362971290324
8.875,1529.268926272192,-52.138022711217474,135.7975496848726,52.73628973551375,0.5982670242962769,0.004405580407633245
9.0,1529.2689269098285,-52.125199655732295,135.79004910237413,52.73184685282116,0.6066471970888614,0.004467537946256291
9.125,1529.268927547465,-52.11239188532318,135.78255863144608,52.727409211777776,0.6150173264545984,0.004529428025612162
9.25,1529.2689281851015,-52.09958876741767,135.77507123829912,52.72297316619862,0.6233843987809493,0.004591302314154901
9.375,1529.2689288227382,-52.08678564494673,135.76758384248228,52.71853711903762,0.6317514740908905,0.004653183449326529
9.5,1529.2689294603747,-52.073982527041224,135.76009644933532,52.714101073458465,0.6401185464172414,0.00471507138812419
9.625,1529.268930098011,-52.061179413701154,135.7526090588583,52.70966502946114,0.6484856157599879,0.00477696613166988
9.75,1529.2689307356477,-52.04837629123021,135.74512166304143,52.705228982300156,0.6568526910699433,0.004838867747309853
9.875,1529.2689313732842,-52.03557317332471,135.7376342698945,52.70079293672099,0.66521976339628,0.004900776169957312
10.0,1529.2689320109207,-52.0227700554192,135.73014687674754,52.69635689114183,0.6735868357226309,0.004962691422814821
10.125,1529.2689326485572,-52.009985334247546,135.72267165301542,52.69192715527685,0.6819418210293051,0.005024523999739244
10.25,1529.268933286194,-51.99720209847621,135.71519741222374,52.68749792885868,0.6902958303824747,0.005086356160141432
10.375,1529.2689339238302,-51.98441887182158,135.70772317676253,52.68306870559934,0.6986498337777576,0.005148195087377227
10.5,1529.2689345614667,-51.9716356406086,135.7002489386361,52.67863948076059,0.7070038401519838,0.005210040848721599
10.625,1529.2689351991035,-51.95885240483727,135.6927746978444,52.67421025434242,0.7153578495051462,0.005271893445307448
10.75,1529.26893583674,-51.94606917362429,135.68530045971798,52.66978102950367,0.7237118558793796,0.005333752834149001
10.875,1529.2689364743765,-51.93328594241131,135.67782622159154,52.6653518046649,0.7320658622535916,0.005395619038426869
11.0,1529.268937112013,-51.92050436806628,135.67035307939497,52.660923148189966,0.740418780123683,0.005457483992028725
11.125,1529.2689377496497,-51.90774097305298,135.66289196220774,52.656500727847586,0.7487597547946052,0.005519267236343383
11.25,1529.268938387286,-51.894977587142215,135.65543085034162,52.65207831065917,0.757100723516956,0.005581057232807789
11.375,1529.2689390249225,-51.88221419668018,135.6479697358149,52.64765589189377,0.765441695213589,0.005642854048640365
11.5,1529.2689396625592,-51.86945080166688,135.6405086186277,52.64323347155139,0.7737826698845112,0.005704657684970126
11.625,1529.2689403001957,-51.856687411204845,135.63304750410103,52.63881105278598,0.782123641581137,0.005766468098842124
11.75,1529.2689409378322,-51.843924020742804,135.62558638957432,52.63438863402058,0.7904646132777771,0.005828285313415912
11.875,1529.2689415754687,-51.83116063028078,135.61812527504765,52.62996621525518,0.7988055849744029,0.005890109329813712
12.0,1529.2689422131052,-51.81840202799416,135.61066732747233,52.62554543926105,0.8071434112668925,0.005951916815790047
12.125,1529.2689428507417,-51.80565842836503,135.60321930281805,52.62112981051667,0.8154713821516424,0.006013657982046858
12.25,1529.2689434883785,-51.79291482419168,135.5957712755079,52.61671418019771,0.8237993560060275,0.006075405952979206
12.375,1529.268944126015,-51.78017122456256,135.5883232508536,52.61229855145332,0.8321273268907632,0.006137160685667853
12.5,1529.2689447636515,-51.767427624933426,135.5808752261993,52.60788292270894,0.8404552977755131,0.006198922203248218
12.625,1529.268945401288,-51.75468402530429,135.573427201545,52.60346729396454,0.8487832686602488,0.00626069050683832
12.75,1529.2689460389245,-51.74194042567517,135.56597917689072,52.59905166522015,0.8571112395449845,0.006322465597556736
12.875,1529.268946676561,-51.72919682604604,135.55853115223644,52.594636036475755,0.8654392104297131,0.006384247476522138
13.0,1529.2689473141977,-51.71646112668031,135.55108835288752,52.59022311864179,0.8737619919614801,0.006445997612994209
13.125,1529.2689479518342,-51.70373727080041,135.5436533860534,52.58581426484067,0.8820769940402613,0.006507696760452095
13.25,1529.2689485894707,-51.69101341492052,135.53621841921924,52.58140541103956,0.8903919961190425,0.006569402677039598
13.375,1529.2689492271072,-51.678289559040614,135.52878345238508,52.576996557238445,0.8987069981978308,0.006631115363870811
13.5,1529.2689498647437,-51.665565703160716,135.52134848555093,52.572587703437335,0.9070220002766192,0.006692834822059968
13.625,1529.2689505023802,-51.65284184728082,135.5139135187168,52.56817884963622,0.9153370023554004,0.006754561052721547
13.75,1529.268951140017,-51.64011798686375,135.50647854923145,52.563769994262955,0.9236520073992054,0.006816294078984787
13.875,1529.2689517776535,-51.62739413098385,135.49904358239726,52.55936114046185,0.9319670094780008,0.006878033857938412
14.0,1529.26895241529,-51.61468128138892,135.49161589425032,52.554956063995995,0.9402747826070765,0.006939726686416896
14.125,1529.2689530529267,-51.60197711722244,135.48419395030876,52.55055396833704,0.948576851114602,0.0070013838770189634
14.25,1529.268953690563,-51.58927296211626,135.47677201166033,52.546151875817564,0.9568789137013027,0.007063047779282379
14.375,1529.2689543281997,-51.576568797949776,135.46935006771875,52.54174978015861,0.9651809822088353,0.007124718482271882
14.5,1529.2689549658362,-51.56386463831345,135.46192812642374,52.537347686069396,0.9734830477559484,0.007186395921128609
14.625,1529.2689556034727,-51.55116047867712,135.45450618512876,52.53294559198018,0.9817851133030615,0.007248080118953248
14.75,1529.2689562411092,-51.53845631904078,135.44708424383376,52.52854349789095,0.9900871788501675,0.007309771076856837
14.875,1529.268956878746,-51.525752154874304,135.43966229989218,52.52414140223201,0.9983892473577072,0.00737146881795276
15.0,1529.2689575163822,-51.51306209215586,135.4322496802521,52.51974414695507,1.0066820547992066,0.007433104428051118
15.125,1529.268958154019,-51.50037757630513,135.42484072934067,52.51534879562295,1.0149712193178217,0.007494719682531047
15.25,1529.2689587916555,-51.48769306497753,135.41743178107117,52.51095344585816,1.023260380880636,0.007556341657216901
15.375,1529.268959429292,-51.47500855364993,135.41002283280167,52.50655809609337,1.031549542443443,0.007617970375185262
15.5,1529.2689600669287,-51.46232403779918,135.40261388189023,52.502162744761264,1.0398387069620867,0.007679605859522942
15.625,1529.2689607045652,-51.44963952647158,135.39520493362073,52.49776739499648,1.048127868524901,0.007741248067379929
15.75,1529.2689613422017,-51.43695501514398,135.38779598535123,52.493372045231695,1.0564170300877151,0.007802897021841009
15.875,1529.2689619798382,-51.42427050381638,135.38038703708173,52.4889766954669,1.0647061916505223,0.00786455272401379
16.0,1529.2689626174747,-51.41160315606907,135.37298943801892,52.484587238066254,1.072984081997184,0.007926131250048624
16.125,1529.2689632551114,-51.3989382409012,135.36559344781836,52.480198615770796,1.0812603748695935,0.007987704610377268
16.25,1529.268963892748,-51.3862733302495,135.3581974602551,52.47580999504027,1.0895366647907707,0.00804928467749941
16.375,1529.2689645303844,-51.37360841959781,135.35080147269184,52.471421374309735,1.0978129547119266,0.008110871474473091
16.5,1529.268965168021,-51.3609435089461,135.34340548512859,52.46703275357921,1.106089244633111,0.00817246500240196
16.625,1529.2689658056574,-51.3482785982944,135.33600949756536,52.46264413284868,1.1143655345542811,0.008234065262389225
16.75,1529.2689664432942,-51.335613683126546,135.32861350736476,52.45825551055322,1.1226418274266763,0.008295672277508263
16.875,1529.2689670809307,-51.322949439133886,135.32121796059246,52.45386711872695,1.130917679593061,0.008357282742772837
17.0,1529.2689677185674,-51.31030407767109,135.313834899184,52.449485210397654,1.1391811327265629,0.008418807534169091
17.125,1529.268968356204,-51.29765872071748,135.30645184040822,52.44510330363091,1.1474445829134297,0.008480339017882326
17.25,1529.2689689938404,-51.28501336376388,135.29906878163246,52.440721396864156,1.1557080331002751,0.008541877216949245
17.375,1529.268969631477,-51.272368006810275,135.29168572285667,52.43633949009741,1.1639714832871348,0.008603422132469514
17.5,1529.2689702691134,-51.25972264985666,135.2843026640809,52.43195758333065,1.1722349334739874,0.008664973765542611
17.625,1529.2689709067502,-51.24707728839387,135.27691960267242,52.42757567500136,1.1804983866074892,0.008726532139220653
17.75,1529.2689715443867,-51.23443193144027,135.26953654389666,52.42319376823461,1.1887618367943418,0.008788097210701788
17.875,1529.2689721820232,-51.22179032972648,135.26215596792355,52.41881315106989,1.1970228213434098,0.008849650612010615
18.0,1529.26897281966,-51.20916447349294,135.2547858025317,52.414437941109924,1.2052734676169834,0.008911133609546725
18.125,1529.2689734572964,-51.19653862176164,135.24741563976795,52.4100627327101,1.2135241109484625,0.008972623286057376
18.25,1529.268974094933,-51.18391277003033,135.24004547700423,52.405687524310295,1.2217747542799628,0.009034119664561259
18.375,1529.2689747325694,-51.17128691829902,135.23267531424048,52.401312315910474,1.2300253976114561,0.00909562274615394
18.5,1529.2689753702061,-51.15866106206548,135.22530514884866,52.39693710595052,1.238276043885044,0.00915713255386643
18.625,1529.2689760078426,-51.146035210334176,135.2179349860849,52.3925618975507,1.246526687216523,0.009218649044927371
18.75,1529.2689766454794,-51.133409354100635,135.21056482069307,52.38818668759074,1.2547773334901038,0.0092801722643057
18.875,1529.2689772831156,-51.12079033695196,135.20319917593886,52.383813826667634,1.2630234897156711,0.009341668669186655
19.0,1529.2689779207524,-51.10818394206792,135.19584187648874,52.37944530106562,1.2712613589977053,0.009403109898595071
19.125,1529.2689785583889,-51.09557755167917,135.18848457966217,52.375076777021356,1.2794992253421853,0.009464557793664874
19.25,1529.2689791960254,-51.082971161290416,135.1811272828356,52.37070825297711,1.2877370916866937,0.009526012377396427
19.375,1529.2689798336621,-51.07036476640637,135.17376998338545,52.36633972737509,1.2959749609687208,0.009587473672799185
19.5,1529.2689804712986,-51.057758376017624,135.16641268655889,52.36197120333083,1.3042128273132079,0.009648941637132761
19.625,1529.2689811089351,-51.04515198562888,135.15905538973232,52.35760267928658,1.312450693657702,0.009710416293405123
19.75,1529.2689817465716,-51.032545595240116,135.15169809290572,52.353234155242326,1.3206885600022105,0.009771897642709197
19.875,1529.2689823842084,-51.01994908804934,135.14434732995468,52.34886902627627,1.3289199382269317,0.00983333720190587
20.0,1529.2689830218449,-51.00736210861178,135.13700286520748,52.34450717031254,1.3371450617007596,0.009894736699425664
20.125,1529.2689836594816,-50.99477512468586,135.1296583978413,52.340145312793425,1.345370188107566,0.00995614289312122
20.25,1529.268984297118,-50.98218814524831,135.1223139330941,52.3357834568297,1.353595311581394,0.010017555740287482
20.375,1529.2689849347546,-50.96960116581076,135.11496946834689,52.33142160086597,1.3618204350552148,0.010078975263908458
20.5,1529.268985572391,-50.95701418637321,135.10762500359965,52.32705974490224,1.3700455585290356,0.010140401465073001
20.625,1529.2689862100278,-50.94442720244728,135.1002805362335,52.32269788738313,1.378270684935849,0.010201834366777653
20.75,1529.2689868476643,-50.93184022300973,135.0929360714863,52.31833603141941,1.3864958084096841,0.010263273926299157
20.875,1529.2689874853008,-50.91926617621643,135.08560015556844,52.31397861879472,1.3947124425782889,0.01032465666934224
21.0,1529.2689881229376,-50.9066985578066,135.0782684893348,52.30962341479146,1.4029248569848605,0.010386014513471717
21.125,1529.268988760574,-50.89413094387823,135.0709368257155,52.30526821234122,1.411137268462987,0.010447378996740085
21.25,1529.2689893982106,-50.88156332994985,135.06360516209625,52.30091300989098,1.4193496799411278,0.010508750142110444
21.375,1529.2689900358473,-50.868995711540016,135.0562734958626,52.296557805887716,1.4275620943476994,0.010570127972555323
21.5,1529.2689906734838,-50.85642809761165,135.04894183224332,52.292202603437474,1.435774505825826,0.010631512445386897
21.625,1529.2689913111203,-50.84386048368328,135.04161016862406,52.28784740098723,1.4439869173039526,0.010692903583575993
21.75,1529.268991948757,-50.83129286527343,135.03427850239038,52.28349219698398,1.4521993317105455,0.010754301410103351
21.875,1529.2689925863936,-50.81874121460514,135.02695739017517,52.279142479976294,1.4604012653711536,0.010815627439128056
22.0,1529.26899322403,-50.806192920812634,135.01963849678947,52.27479391648922,1.4686009956765886,0.010876943621142264
22.125,1529.2689938616668,-50.793644622545564,135.01231960079392,52.27044535145151,1.4768007289059426,0.010938266472812
22.25,1529.2689944993033,-50.78109632875307,135.00500070740821,52.26609678796443,1.4850004592113564,0.010999595951484403
22.375,1529.26899513694,-50.768548030486,134.9976818114127,52.26174822292671,1.4932001924407103,0.011060932101979809
22.5,1529.2689957745765,-50.755999736693504,134.99036291802696,52.25739965943965,1.5013999227461454,0.011122274881636343
22.625,1529.268996412213,-50.743451442901005,134.9830440246413,52.253051095952564,1.5095996530515592,0.01118362431340621
22.75,1529.2689970498495,-50.730903149108514,134.9757251312556,52.248702532465494,1.51779938335698,0.011244980398371733
22.875,1529.2689976874863,-50.71837382692252,134.96841877747394,52.244360489172074,1.5259866622495508,0.011306249832899695
23.0,1529.2689983251228,-50.70584480441475,134.9611126214166,52.24001854888558,1.5341737444708272,0.011367524427383638
23.125,1529.2689989627595,-50.69331577743928,134.95380646275393,52.23567660705079,1.5423608296115106,0.011428805678313258
23.25,1529.268999600396,-50.680786754931525,134.94650030669658,52.23133466676431,1.550547911832787,0.011490093543061988
23.375,1529.2690002380327,-50.66825772795606,134.93919414803392,52.226992724929524,1.5587349969734632,0.011551388066416536
23.5,1529.269000875669,-50.65572870991599,134.93188799458184,52.22265078619132,1.5669220762753326,0.01161268918388107
23.625,1529.2690015133057,-50.643199682940526,134.92458183591918,52.21830884435655,1.575109161416023,0.011673996983970661
23.75,1529.2690021509422,-50.63067341205063,134.91727749840405,52.213967849900335,1.5832944378497018,0.011735297859597194
23.875,1529.269002788579,-50.61816361200324,134.9099840468038,52.209632517054075,1.5914689050508386,0.011796524299481916
24.0,1529.2690034262155,-50.60565381641669,134.90269059780434,52.20529718575374,1.599643369337052,0.011857757337888764
24.125,1529.2690040638522,-50.593144016369294,134.8953971462041,52.20096185290748,1.6078178365381888,0.011918997019561629
24.25,1529.2690047014887,-50.580634220782734,134.8881036972046,52.19662652160716,1.6159923008244235,0.011980243301899967
24.375,1529.2690053391252,-50.56812442519619,134.88081024820517,52.192291190306825,1.6241667651106368,0.012041496207813961
24.5,1529.269005976762,-50.55561462514879,134.87351679660492,52.187955857460565,1.6323412323117736,0.012102755760223963
24.625,1529.2690066143984,-50.54310482956223,134.86622334760543,52.18362052616023,1.6405156965980012,0.012164021916515904
24.75,1529.2690072520352,-50.53060081326864,134.85893371825222,52.1792871817069,1.6486863684382556,0.012225266231769985
24.875,1529.2690078896717,-50.51811019811023,134.85165294481547,52.174958444433365,1.6568482463231362,0.012286451149406068
25.0,1529.2690085273082,-50.505619582951816,134.8443721713787,52.17062970715984,1.665010124208024,0.012347642674266754
