time_s,trapping_x_incident_beq_x_t,trapping_x_incident_beq_y_t,trapping_x_incident_beq_z_t,trapping_x_retro_beq_x_t,trapping_x_retro_beq_y_t,trapping_x_retro_beq_z_t,trapping_y_incident_beq_x_t,trapping_y_incident_beq_y_t,trapping_y_incident_beq_z_t,trapping_y_retro_beq_x_t,trapping_y_retro_beq_y_t,trapping_y_retro_beq_z_t,trapping_z_incident_beq_x_t,trapping_z_incident_beq_y_t,trapping_z_incident_beq_z_t,trapping_z_retro_beq_x_t,trapping_z_retro_beq_y_t,trapping_z_retro_beq_z_t
0.0006525000000000015,-9.58919459964203e-19,-0.0,-0.0,3.910108650086794e-27,0.0,0.0,-0.0,-5.30781145997352e-17,-0.0,0.0,2.5667176294734718e-30,0.0,0.0,0.0,7.839544461506406e-05,-0.0,-0.0,-0.0
0.0006550000000000015,-9.090284455575459e-19,-0.0,-0.0,4.597589882642247e-27,0.0,0.0,-0.0,-4.9083817505940533e-17,-0.0,0.0,3.301854338611868e-30,0.0,0.0,0.0,7.912435431984264e-05,-0.0,-0.0,-0.0
0.0006575000000000015,-8.613389923496407e-19,-0.0,-0.0,5.399286042959805e-27,0.0,0.0,-0.0,-4.536789701099651e-17,-0.0,0.0,4.238654263043371e-30,0.0,0.0,0.0,7.985231503137345e-05,-0.0,-0.0,-0.0
0.0006600000000000015,-8.157772187890004e-19,-0.0,-0.0,6.3330315301253166e-27,0.0,0.0,-0.0,-4.191269096394384e-17,-0.0,0.0,5.429977541725109e-30,0.0,0.0,0.0,8.057918530672282e-05,-0.0,-0.0,-0.0
0.0006625000000000015,-7.722704088651876e-19,-0.0,-0.0,7.419260464998201e-27,0.0,0.0,-0.0,-3.870152862140075e-17,-0.0,0.0,6.941887677583724e-30,0.0,0.0,0.0,8.130482307982228e-05,-0.0,-0.0,-0.0
0.0006650000000000015,-7.307470729242614e-19,-0.0,-0.0,8.681357335801714e-27,0.0,0.0,-0.0,-3.5718684153479655e-17,-0.0,0.0,8.856784117778511e-30,0.0,0.0,0.0,8.202908571004266e-05,-0.0,-0.0,-0.0
0.0006675000000000015,-6.911370023750312e-19,-0.0,-0.0,1.014605088070844e-26,0.0,0.0,-0.0,-3.29493316976281e-17,-0.0,0.0,1.1277238104074723e-29,0.0,0.0,0.0,8.275183004440587e-05,-0.0,-0.0,-0.0
0.0006700000000000015,-6.533713185697215e-19,-0.0,-0.0,1.1843855984958586e-26,0.0,0.0,-0.0,-3.0379501950236824e-17,-0.0,0.0,1.433068050641761e-29,0.0,0.0,0.0,8.347291244936023e-05,-0.0,-0.0,-0.0
0.0006725000000000015,-6.173825165123551e-19,-0.0,-0.0,1.3809568849016522e-26,0.0,0.0,-0.0,-2.7996040302334255e-17,-0.0,0.0,1.8175119800895767e-29,0.0,0.0,0.0,8.419218887887442e-05,-0.0,-0.0,-0.0
0.0006750000000000016,-5.831045028960587e-19,-0.0,-0.0,1.6082821177740118e-26,0.0,0.0,-0.0,-2.5786566477522853e-17,-0.0,0.0,2.3006103223989212e-29,0.0,0.0,0.0,8.490951492188918e-05,-0.0,-0.0,-0.0
0.0006775000000000016,-5.504726292740963e-19,-0.0,-0.0,1.8708699677488455e-26,0.0,0.0,-0.0,-2.3739435686375315e-17,-0.0,0.0,2.906517535221057e-29,0.0,0.0,0.0,8.56247458482402e-05,-0.0,-0.0,-0.0
0.0006800000000000016,-5.194237204202705e-19,-0.0,-0.0,2.1738437730560003e-26,0.0,0.0,-0.0,-2.1843701250574716e-17,-0.0,0.0,3.6650136975233225e-29,0.0,0.0,0.0,8.63377366718256e-05,-0.0,-0.0,-0.0
0.0006825000000000016,-4.89896097860897e-19,-0.0,-0.0,2.523018674749037e-26,0.0,0.0,-0.0,-2.008907868850186e-17,-0.0,0.0,4.612746437310591e-29,0.0,0.0,0.0,8.704834220079893e-05,-0.0,-0.0,-0.0
0.0006850000000000016,-4.618295992080585e-19,-0.0,-0.0,2.924987536257659e-26,0.0,0.0,-0.0,-1.846591123143823e-17,-0.0,0.0,5.794731639418506e-29,0.0,0.0,0.0,8.775641708269438e-05,-0.0,-0.0,-0.0
0.0006875000000000016,-4.35165593078513e-19,-0.0,-0.0,3.387216535274973e-26,0.0,0.0,-0.0,-1.6965136740702556e-17,-0.0,0.0,7.266163562671524e-29,0.0,0.0,0.0,8.846181587584703e-05,-0.0,-0.0,-0.0
0.0006900000000000016,-4.0984699022398355e-19,-0.0,-0.0,3.918151394840836e-26,0.0,0.0,-0.0,-1.55782560015151e-17,-0.0,0.0,9.0945942438741e-29,0.0,0.0,0.0,8.916439308821988e-05,-0.0,-0.0,-0.0
0.0006925000000000016,-3.858182506497372e-19,-0.0,-0.0,4.527335300500996e-26,0.0,0.0,-0.0,-1.4297302358143585e-17,-0.0,0.0,1.136255285764348e-28,0.0,0.0,0.0,8.986400323539232e-05,-0.0,-0.0,-0.0
0.0006950000000000016,-3.6302538740652355e-19,-0.0,-0.0,5.225539641925447e-26,0.0,0.0,-0.0,-1.3114812658007207e-17,-0.0,0.0,1.4170688318948962e-28,0.0,0.0,0.0,9.056050090253619e-05,-0.0,-0.0,-0.0
0.0006975000000000016,-3.4141596679407935e-19,-0.0,-0.0,6.024908806216376e-26,0.0,0.0,-0.0,-1.2023799476803038e-17,-0.0,0.0,1.76415330837484e-28,0.0,0.0,0.0,9.125374079237645e-05,-0.0,-0.0,-0.0
0.0007000000000000016,-3.2093910550551656e-19,-0.0,-0.0,6.939120356233014e-26,0.0,0.0,-0.0,-1.1017724579698958e-17,-0.0,0.0,2.192400318335628e-28,0.0,0.0,0.0,9.194357778028658e-05,-0.0,-0.0,-0.0
0.0007025000000000016,-3.015454647319159e-19,-0.0,-0.0,7.983562027312251e-26,0.0,0.0,-0.0,-1.0090473595395017e-17,-0.0,0.0,2.719876933098813e-28,0.0,0.0,0.0,9.262986697134287e-05,-0.0,-0.0,-0.0
0.0007050000000000016,-2.83187241559867e-19,-0.0,-0.0,9.175527093881062e-26,0.0,0.0,-0.0,-9.236331858491301e-18,-0.0,0.0,3.368465691335317e-28,0.0,0.0,0.0,9.331246376125664e-05,-0.0,-0.0,-0.0
0.0007075000000000016,-2.6581815762873575e-19,-0.0,-0.0,1.0534429775674805e-25,0.0,0.0,-0.0,-8.449961387110615e-18,-0.0,0.0,4.164625922455409e-28,0.0,0.0,0.0,9.399122388076167e-05,-0.0,-0.0,-0.0
0.0007100000000000016,-2.493934455238135e-19,-0.0,-0.0,1.2082042475891141e-25,0.0,0.0,-0.0,-7.726378975039158e-18,-0.0,0.0,5.140297897495897e-28,0.0,0.0,0.0,9.466600345836824e-05,-0.0,-0.0,-0.0
0.0007125000000000017,-2.3386983279594993e-19,-0.0,-0.0,1.3842756783714041e-25,0.0,0.0,-0.0,-7.06093529532878e-18,-0.0,0.0,6.333974849265097e-28,0.0,0.0,0.0,9.53366590758309e-05,-0.0,-0.0,-0.0
0.0007150000000000017,-2.1920552397477056e-19,-0.0,-0.0,1.5843870314480527e-25,0.0,0.0,-0.0,-6.44929508903679e-18,-0.0,0.0,7.79197197172085e-28,0.0,0.0,0.0,9.600304781400765e-05,-0.0,-0.0,-0.0
0.0007175000000000017,-2.0536018067690337e-19,-0.0,-0.0,1.8115901601629991e-25,0.0,0.0,-0.0,-5.8874183300562115e-18,-0.0,0.0,9.569926188455562e-28,0.0,0.0,0.0,9.666502732516634e-05,-0.0,-0.0,-0.0
0.0007200000000000017,-1.9229489994655757e-19,-0.0,-0.0,2.069293542420773e-25,0.0,0.0,-0.0,-5.371542326756775e-18,-0.0,0.0,1.1734565849054785e-27,0.0,0.0,0.0,9.73224558729544e-05,-0.0,-0.0,-0.0
0.0007225000000000017,-1.7997219101632992e-19,-0.0,-0.0,2.361300110984764e-25,0.0,0.0,-0.0,-4.898164750747686e-18,-0.0,0.0,1.4365795660024626e-27,0.0,0.0,0.0,9.79751923910786e-05,-0.0,-0.0,-0.0
0.0007250000000000017,-1.6835595064345846e-19,-0.0,-0.0,2.691848652809513e-25,0.0,0.0,-0.0,-4.4640275485175826e-18,-0.0,0.0,1.7559149193853574e-27,0.0,0.0,0.0,9.862309654587933e-05,-0.0,-0.0,-0.0
0.0007275000000000017,-1.5741143713698532e-19,-0.0,-0.0,3.0656590673956642e-25,0.0,0.0,-0.0,-4.06610170156945e-18,-0.0,0.0,2.142866934931382e-27,0.0,0.0,0.0,9.926602877725752e-05,-0.0,-0.0,-0.0
0.0007300000000000017,-1.4710524326763918e-19,-0.0,-0.0,3.4879817930899646e-25,0.0,0.0,-0.0,-3.701572800642721e-18,-0.0,0.0,2.6110286304347534e-27,0.0,0.0,0.0,9.99038503666401e-05,-0.0,-0.0,-0.0
0.0007325000000000017,-1.3740526809772473e-19,-0.0,-0.0,3.9646517286493464e-25,0.0,0.0,-0.0,-3.36782740076625e-18,-0.0,0.0,3.176577292381199e-27,0.0,0.0,0.0,0.00010053642347917783,-0.0,-0.0,-0.0
0.0007350000000000017,-1.282806880078246e-19,-0.0,-0.0,4.50214700287947e-25,0.0,0.0,-0.0,-3.0624401236026452e-18,-0.0,0.0,3.8587369443395484e-27,0.0,0.0,0.0,0.00010116361122932323,-0.0,-0.0,-0.0
0.0007375000000000017,-1.197019268926311e-19,-0.0,-0.0,5.107652957832655e-25,0.0,0.0,-0.0,-2.7831614760091574e-18,-0.0,0.0,4.68031827270842e-27,0.0,0.0,0.0,0.00010178527771813964,-0.0,-0.0,-0.0
0.0007400000000000017,-1.1164062573961924e-19,-0.0,-0.0,5.789131746436827e-25,0.0,0.0,-0.0,-2.5279063511740202e-18,-0.0,0.0,5.66834806343037e-27,0.0,0.0,0.0,0.00010240128810630827,-0.0,-0.0,-0.0
0.0007425000000000017,-1.040696116380812e-19,-0.0,-0.0,6.555397953602252e-25,0.0,0.0,-0.0,-2.2947431853053133e-18,-0.0,0.0,6.854801931215746e-27,0.0,0.0,0.0,0.00010301150864644572,-0.0,-0.0,-0.0
0.0007450000000000017,-9.696286644524186e-20,-0.0,-0.0,7.416200689575901e-25,0.0,0.0,-0.0,-2.0818837357595926e-18,-0.0,0.0,8.277456074968919e-27,0.0,0.0,0.0,0.00010361580675135263,-0.0,-0.0,-0.0
0.0007475000000000017,-9.029549498880706e-20,-0.0,-0.0,8.382312615738345e-25,0.0,0.0,-0.0,-1.8876734552503743e-18,-0.0,0.0,9.980876000032952e-27,0.0,0.0,0.0,0.00010421405103124267,-0.0,-0.0,-0.0
0.0007500000000000018,-8.404369317773592e-20,-0.0,-0.0,9.465626400994867e-25,0.0,0.0,-0.0,-1.7105824316769163e-18,-0.0,0.0,1.2017562621358661e-26,0.0,0.0,0.0,0.00010480611136332409,-0.0,-0.0,-0.0
0.0007525000000000018,-7.818471586051993e-20,-0.0,-0.0,1.0679259122804753e-24,0.0,0.0,-0.0,-1.5491968671737909e-18,-0.0,0.0,1.444927897205336e-26,0.0,0.0,0.0,0.00010539185891951579,-0.0,-0.0,-0.0
0.0007550000000000018,-7.269684468630953e-20,-0.0,-0.0,1.2037665165272465e-24,0.0,0.0,-0.0,-1.4022110702809852e-18,-0.0,0.0,1.734858387039595e-26,0.0,0.0,0.0,0.00010597116623288167,-0.0,-0.0,-0.0
0.0007575000000000018,-6.755935597518203e-20,-0.0,-0.0,1.355675818699253e-24,0.0,0.0,-0.0,-1.2684199347652963e-18,-0.0,0.0,2.080060243270014e-26,0.0,0.0,0.0,0.00010654390724068594,-0.0,-0.0,-0.0
0.0007600000000000018,-6.275248865590085e-20,-0.0,-0.0,1.5254042764099339e-24,0.0,0.0,-0.0,-1.1467118814353062e-18,-0.0,0.0,2.4905067274433128e-26,0.0,0.0,0.0,0.0001071099573329935,-0.0,-0.0,-0.0
0.0007625000000000018,-5.825741241329428e-20,-0.0,-0.0,1.7148756347198504e-24,0.0,0.0,-0.0,-1.0360622381622365e-18,-0.0,0.0,2.9778668662788077e-26,0.0,0.0,0.0,0.00010766919340702804,-0.0,-0.0,-0.0
0.0007650000000000018,-5.405619602789455e-20,-0.0,-0.0,1.9262022196490885e-24,0.0,0.0,-0.0,-9.355270364847204e-19,-0.0,0.0,3.5557756837195445e-26,0.0,0.0,0.0,0.00010822149390595205,-0.0,-0.0,-0.0
0.0007675000000000018,-5.013177602201482e-20,-0.0,-0.0,2.1617013994171925e-24,0.0,0.0,-0.0,-8.442372014000055e-19,-0.0,0.0,4.24014452504838e-26,0.0,0.0,0.0,0.00010876673886531138,-0.0,-0.0,-0.0
0.0007700000000000018,-4.646792565079291e-20,-0.0,-0.0,2.4239132866057127e-24,0.0,0.0,-0.0,-7.613931141502649e-19,-0.0,0.0,5.0495169617144686e-26,0.0,0.0,0.0,0.00010930480996090149,-0.0,-0.0,-0.0
0.0007725000000000018,-4.304922427950523e-20,-0.0,-0.0,2.7156197576307835e-24,0.0,0.0,-0.0,-6.862595274017292e-19,-0.0,0.0,6.005476457007989e-26,0.0,0.0,0.0,0.00010983559056028993,-0.0,-0.0,-0.0
0.0007750000000000018,-3.986102720543487e-20,-0.0,-0.0,3.039864869582395e-24,0.0,0.0,-0.0,-6.181608131802456e-19,-0.0,0.0,7.133112730865895e-26,0.0,0.0,0.0,0.00011035896575834236,-0.0,-0.0,-0.0
0.0007775000000000018,-3.688943597107881e-20,-0.0,-0.0,3.399976757346955e-24,0.0,0.0,-0.0,-5.564765252047232e-19,-0.0,0.0,8.461554615658829e-26,0.0,0.0,0.0,0.00011087482242269446,-0.0,-0.0,-0.0
0.0007800000000000018,-3.4121269182220305e-20,-0.0,-0.0,3.7995910986591534e-24,0.0,0.0,-0.0,-5.006372573943753e-19,-0.0,0.0,1.0024578134472619e-25,0.0,0.0,0.0,0.00011138304924064498,-0.0,-0.0,-0.0
0.0007825000000000018,-3.154403390448104e-20,-0.0,-0.0,4.24267623606481e-24,0.0,0.0,-0.0,-4.501207819296809e-19,-0.0,0.0,1.1861299574123659e-25,0.0,0.0,0.0,0.00011188353675415028,-0.0,-0.0,-0.0
0.0007850000000000018,-2.914589761686722e-20,-0.0,-0.0,4.733560051708503e-24,0.0,0.0,-0.0,-4.0444845025494174e-19,-0.0,0.0,1.4016964488871962e-25,0.0,0.0,0.0,0.0001123761774026771,-0.0,-0.0,-0.0
0.0007875000000000018,-2.6915660804969298e-20,-0.0,-0.0,5.276958690689994e-24,0.0,0.0,-0.0,-3.6318184172339965e-19,-0.0,0.0,1.6543844840817812e-25,0.0,0.0,0.0,0.00011286086556293967,-0.0,-0.0,-0.0
0.0007900000000000019,-2.4842730175231682e-20,-0.0,-0.0,5.8780072362679934e-24,0.0,0.0,-0.0,-3.259196447117064e-19,-0.0,0.0,1.9502257899481348e-25,0.0,0.0,0.0,0.00011333749758994004,-0.0,-0.0,-0.0
0.0007925000000000019,-2.291709252809786e-20,-0.0,-0.0,6.5422924405954245e-24,0.0,0.0,-0.0,-2.922947566791963e-19,-0.0,0.0,2.2961722077700437e-25,0.0,0.0,0.0,0.00011380597185709168,-0.0,-0.0,-0.0
0.0007950000000000019,-2.1129289308430307e-20,-0.0,-0.0,7.275887620485269e-24,0.0,0.0,-0.0,-2.619715892546694e-19,-0.0,0.0,2.700226660190212e-25,0.0,0.0,0.0,0.00011426618877720796,-0.0,-0.0,-0.0
0.0007975000000000019,-1.9470391833625524e-20,-0.0,-0.0,8.085389831465606e-24,0.0,0.0,-0.0,-2.3464356593460645e-19,-0.0,0.0,3.17159137969859e-25,0.0,0.0,0.0,0.0001147180508609089,-0.0,-0.0,-0.0
0.0008000000000000019,-1.7931977232852908e-20,-0.0,-0.0,8.977959434801944e-24,0.0,0.0,-0.0,-2.1003080017491858e-19,-0.0,0.0,3.7208354852649774e-25,0.0,0.0,0.0,0.000115161462740158,-0.0,-0.0,-0.0
0.0008025000000000019,-1.6506105079586083e-20,-0.0,-0.0,9.961362181654485e-24,0.0,0.0,-0.0,-1.878779423999428e-19,-0.0,0.0,4.36008422236116e-25,0.0,0.0,0.0,0.00011559633119737814,-0.0,-0.0,-0.0
0.0008050000000000019,-1.5185294747824285e-20,-0.0,-0.0,1.1044013932629432e-23,0.0,0.0,-0.0,-1.6795218527630767e-19,-0.0,0.0,5.103232428954989e-25,0.0,0.0,0.0,0.00011602256520494465,-0.0,-0.0,-0.0
0.0008075000000000019,-1.3962503475589508e-20,-0.0,-0.0,1.2235028146898116e-23,0.0,0.0,-0.0,-1.5004141667035854e-19,-0.0,0.0,5.966185071208537e-25,0.0,0.0,0.0,0.00011644007595216244,-0.0,-0.0,-0.0
0.0008100000000000019,-1.2831105153496646e-20,-0.0,-0.0,1.3544266268598333e-23,0.0,0.0,-0.0,-1.3395251081315857e-19,-0.0,0.0,6.967127985579042e-25,0.0,0.0,0.0,0.00011684877688499757,-0.0,-0.0,-0.0
0.0008125000000000019,-1.178486982116922e-20,-0.0,-0.0,1.4982391150480324e-23,0.0,0.0,-0.0,-1.1950974842659603e-19,-0.0,0.0,8.126832298012134e-25,0.0,0.0,0.0,0.00011724858372622124,-0.0,-0.0,-0.0
0.0008150000000000019,-1.0817943889988909e-20,-0.0,-0.0,1.6560923642751633e-23,0.0,0.0,-0.0,-1.065533570948949e-19,-0.0,0.0,9.46899635055525e-25,0.0,0.0,0.0,0.00011763941450125545,-0.0,-0.0,-0.0
0.0008175000000000019,-9.92483106264534e-21,-0.0,-0.0,1.829230251204727e-23,0.0,0.0,-0.0,-9.493816378843533e-20,-0.0,0.0,1.1020629352492574e-24,0.0,0.0,0.0,0.00011802118957458246,-0.0,-0.0,-0.0
0.0008200000000000019,-9.100373966256477e-21,-0.0,-0.0,2.018994781263629e-23,0.0,0.0,-0.0,-8.453235179221036e-20,-0.0,0.0,1.2812481412950311e-24,0.0,0.0,0.0,0.00011839383167104706,-0.0,-0.0,-0.0
0.0008225000000000019,-8.339736476632958e-21,-0.0,-0.0,2.2268327876649325e-23,0.0,0.0,-0.0,-7.521631479618358e-20,-0.0,0.0,1.4879525060616798e-24,0.0,0.0,0.0,0.00011875726589826927,-0.0,-0.0,-0.0
0.000825000000000002,-7.638386730910875e-21,-0.0,-0.0,2.4543030073814065e-23,0.0,0.0,-0.0,-6.688160138363719e-20,-0.0,0.0,1.72614938822803e-24,0.0,0.0,0.0,0.00011911141977495422,-0.0,-0.0,-0.0
0.000827500000000002,-6.992080819055045e-21,-0.0,-0.0,2.7030835498490944e-23,0.0,0.0,-0.0,-5.942994344815238e-20,-0.0,0.0,2.0003484455603245e-24,0.0,0.0,0.0,0.00011945622325335172,-0.0,-0.0,-0.0
0.000830000000000002,-6.396847139243738e-21,-0.0,-0.0,2.9749797737420255e-23,0.0,0.0,-0.0,-5.2772362545476565e-20,-0.0,0.0,2.3156628344706453e-24,0.0,0.0,0.0,0.00011979160873575556,-0.0,-0.0,-0.0
0.000832500000000002,-5.848971406318985e-21,-0.0,-0.0,3.27193259015854e-23,0.0,0.0,-0.0,-4.6828348587769686e-20,-0.0,0.0,2.6778841599041753e-24,0.0,0.0,0.0,0.00012011751109211657,-0.0,-0.0,-0.0
0.000835000000000002,-5.344982302601783e-21,-0.0,-0.0,3.5960272071846286e-23,0.0,0.0,-0.0,-4.1525105533912073e-20,-0.0,0.0,3.0935659873038053e-24,0.0,0.0,0.0,0.0001204338676884043,-0.0,-0.0,-0.0
0.000837500000000002,-4.881637752730537e-21,-0.0,-0.0,3.9495023332900095e-23,0.0,0.0,-0.0,-3.679685916325495e-20,-0.0,0.0,3.570116808650565e-24,0.0,0.0,0.0,0.00012074061840430033,-0.0,-0.0,-0.0
0.000840000000000002,-4.455911811196702e-21,-0.0,-0.0,4.3347598592721914e-23,0.0,0.0,-0.0,-3.258422229109952e-20,-0.0,0.0,4.115903433454207e-24,0.0,0.0,0.0,0.0001210377056352198,-0.0,-0.0,-0.0
0.000842500000000002,-4.064982145914649e-21,-0.0,-0.0,4.754375032065801e-23,0.0,0.0,-0.0,-2.883361311668854e-20,-0.0,0.0,4.740365869224894e-24,0.0,0.0,0.0,0.00012132507432429842,-0.0,-0.0,-0.0
0.000845000000000002,-3.7062181004218314e-21,-0.0,-0.0,5.211107144177623e-23,0.0,0.0,-0.0,-2.5496722642188662e-20,-0.0,0.0,5.454144849772929e-24,0.0,0.0,0.0,0.00012160267196436118,-0.0,-0.0,-0.0
0.000847500000000002,-3.377169322427587e-21,-0.0,-0.0,5.70791075178418e-23,0.0,0.0,-0.0,-2.2530027404827696e-20,-0.0,0.0,6.2692232761570685e-24,0.0,0.0,0.0,0.00012187044861790804,-0.0,-0.0,-0.0
0.000850000000000002,-3.0755549375398516e-21,-0.0,-0.0,6.247947443951042e-23,0.0,0.0,-0.0,-1.989434401550043e-20,-0.0,0.0,7.199082948328719e-24,0.0,0.0,0.0,0.0001221283569238241,-0.0,-0.0,-0.0
0.000852500000000002,-2.799253254180017e-21,-0.0,-0.0,6.834598180481655e-23,0.0,0.0,-0.0,-1.7554422214523136e-20,-0.0,0.0,8.258878085034994e-24,0.0,0.0,0.0,0.00012237635211498587,-0.0,-0.0,-0.0
0.000855000000000002,-2.546291982128267e-21,-0.0,-0.0,7.471476217766235e-23,0.0,0.0,-0.0,-1.5478573420043202e-20,-0.0,0.0,9.465627264397376e-24,0.0,0.0,0.0,0.0001226143920152135,-0.0,-0.0,-0.0
0.000857500000000002,-2.314838946749704e-21,-0.0,-0.0,8.162440641762477e-23,0.0,0.0,-0.0,-1.3638331918901986e-20,-0.0,0.0,1.0838425558419336e-23,0.0,0.0,0.0,0.00012284243705931307,-0.0,-0.0,-0.0
0.000860000000000002,-2.1031932821299123e-21,-0.0,-0.0,8.911610528994653e-23,0.0,0.0,-0.0,-1.200814608565459e-20,-0.0,0.0,1.239867878008266e-23,0.0,0.0,0.0,0.00012306045029489892,-0.0,-0.0,-0.0
0.000862500000000002,-1.9097770858293096e-21,-0.0,-0.0,9.723379755113702e-23,0.0,0.0,-0.0,-1.056509718108556e-20,-0.0,0.0,1.4170361937660033e-23,0.0,0.0,0.0,0.0001232683973829493,-0.0,-0.0,-0.0
0.000865000000000002,-1.7331275183673078e-21,-0.0,-0.0,1.0602432470070006e-22,0.0,0.0,-0.0,-9.288643470480253e-21,-0.0,0.0,1.6180304157481715e-23,0.0,0.0,0.0,0.00012346624661431073,-0.0,-0.0,-0.0
0.0008675000000000021,-1.5718893294993359e-21,-0.0,-0.0,1.1553759262614226e-22,0.0,0.0,-0.0,-8.160387564207457e-21,-0.0,0.0,1.8458502522416804e-23,0.0,0.0,0.0,0.00012365396889558544,-0.0,-0.0,-0.0
0.0008700000000000021,-1.424807795967144e-21,-0.0,-0.0,1.258267403295185e-22,0.0,0.0,-0.0,-7.163865041397814e-21,-0.0,0.0,2.1038467489106773e-23,0.0,0.0,0.0,0.00012383153776817225,-0.0,-0.0,-0.0
0.0008725000000000021,-1.290722051618164e-21,-0.0,-0.0,1.3694831595543317e-22,0.0,0.0,-0.0,-6.2843525629298576e-21,-0.0,0.0,2.39576027485968e-23,0.0,0.0,0.0,0.00012399892939912347,-0.0,-0.0,-0.0
0.0008750000000000021,-1.168558795837907e-21,-0.0,-0.0,1.4896246031662743e-22,0.0,0.0,-0.0,-5.508693812848162e-21,-0.0,0.0,2.72576226379725e-23,0.0,0.0,0.0,0.00012415612257567942,-0.0,-0.0,-0.0
0.0008775000000000021,-1.0573263627091555e-21,-0.0,-0.0,1.6193309814856488e-22,0.0,0.0,-0.0,-4.825141741807664e-21,-0.0,0.0,3.098501044990639e-23,0.0,0.0,0.0,0.0001243030987258146,-0.0,-0.0,-0.0
0.0008800000000000021,-9.561091353788635e-22,-0.0,-0.0,1.759281373207573e-22,0.0,0.0,-0.0,-4.223215697352789e-21,-0.0,0.0,3.5191521268362077e-23,0.0,0.0,0.0,0.00012443984188576377,-0.0,-0.0,-0.0
0.0008825000000000021,-8.640622896112892e-22,-0.0,-0.0,1.910196761353653e-22,0.0,0.0,-0.0,-3.6935721440250885e-21,-0.0,0.0,3.993473322600929e-23,0.0,0.0,0.0,0.0001245663387182627,-0.0,-0.0,-0.0
0.0008850000000000021,-7.804068522325873e-22,-0.0,-0.0,2.0728421906510975e-22,0.0,0.0,-0.0,-3.2278877715944048e-21,-0.0,0.0,4.527865138643454e-23,0.0,0.0,0.0,0.00012468257849504634,-0.0,-0.0,-0.0
0.0008875000000000021,-7.044250587550703e-22,-0.0,-0.0,2.2480290103405615e-22,0.0,0.0,-0.0,-2.8187538941213726e-21,-0.0,0.0,5.129436880146355e-23,0.0,0.0,0.0,0.00012478855310049883,-0.0,-0.0,-0.0
0.0008900000000000021,-6.354559961142582e-22,-0.0,-0.0,2.4366172055052893e-22,0.0,0.0,-0.0,-2.459581123986482e-21,-0.0,0.0,5.806078959764386e-23,0.0,0.0,0.0,0.00012488425700937965,-0.0,-0.0,-0.0
0.0008925000000000021,-5.728915164362369e-22,-0.0,-0.0,2.6395178175927796e-22,0.0,0.0,-0.0,-2.1445133941655663e-21,-0.0,0.0,6.566541935170266e-23,0.0,0.0,0.0,0.0001249696873006877,-0.0,-0.0,-0.0
0.0008950000000000021,-5.161724080076958e-22,-0.0,-0.0,2.8576954591232377e-22,0.0,0.0,-0.0,-1.8683504737639994e-21,-0.0,0.0,7.420522840326189e-23,0.0,0.0,0.0,0.0001250448436282151,-0.0,-0.0,-5.092525297279847e-286
0.0008975000000000021,-4.647848107309795e-22,-0.0,-0.0,3.0921709216872636e-22,0.0,0.0,-0.0,-1.6264781976872054e-21,-0.0,0.0,8.37875941556293e-23,0.0,0.0,0.0,0.000125109728214847,-0.0,-0.0,-4.396085989026074e-257
0.0009000000000000021,-4.1825686270731497e-22,-0.0,-0.0,3.3440238816084266e-22,0.0,0.0,-0.0,-1.4148056926276958e-21,-0.0,0.0,9.453132885862055e-23,0.0,0.0,0.0,0.0001251643458483118,-0.0,-0.0,-8.624258956088934e-229
0.0009025000000000022,-3.7615556597702396e-22,-0.0,-0.0,3.614395704642238e-22,0.0,0.0,-0.0,-1.2297089461408336e-21,-0.0,0.0,1.0656779989395844e-22,0.0,0.0,0.0,0.00012520870385097945,-0.0,-0.0,-1.3402647887218158e-201
0.0009050000000000022,-3.3808385956642966e-22,-0.0,-0.0,3.9044923524531457e-22,0.0,0.0,-0.0,-1.0679801199432953e-21,-0.0,0.0,1.2004215000961574e-22,0.0,0.0,0.0,0.00012524281209595753,-0.0,-0.0,-4.006684174091887e-176
0.0009075000000000022,-3.036778882066259e-22,-0.0,-0.0,4.2155873923855763e-22,0.0,0.0,-0.0,-9.267820608954206e-22,-0.0,0.0,1.3511462555252477e-22,0.0,0.0,0.0,0.0001252666829623791,-0.0,-0.0,-3.43793032489778e-153
0.0009100000000000022,-2.726044559499979e-22,-0.0,-0.0,4.549025113860322e-22,0.0,0.0,-0.0,-8.036075112348482e-22,-0.0,0.0,1.5196202129145518e-22,0.0,0.0,0.0,0.00012528033132954954,-0.0,-0.0,-6.523564849904479e-134
0.0009125000000000022,-2.445586539518065e-22,-0.0,-0.0,4.906223752677722e-22,0.0,0.0,-0.0,-6.96242563537777e-22,-0.0,0.0,1.7077925099989717e-22,0.0,0.0,0.0,0.00012528377457511386,-0.0,-0.0,-8.542160407792536e-120
0.0009150000000000022,-2.192616524786728e-22,-0.0,-0.0,5.288678825763789e-22,0.0,0.0,-0.0,-6.027339466600971e-22,-0.0,0.0,1.917810537197549e-22,0.0,0.0,0.0,0.00012527703252986804,-0.0,-0.0,-6.924554842860123e-113
0.0009175000000000022,-1.9645864739727567e-22,-0.0,-0.0,5.697966579704369e-22,0.0,0.0,-0.0,-5.213597658942001e-22,-0.0,0.0,2.15203846124721e-22,0.0,0.0,0.0,0.00012526012748149555,-0.0,-0.0,-5.500412473728914e-116
