time_s,x_m,vx_m_per_s,Fx_n,effective_field_proxy_x_t,quantization_axis_x,y_m,vy_m_per_s,Fy_n,effective_field_proxy_y_t,quantization_axis_y,z_m,vz_m_per_s,Fz_n,effective_field_proxy_z_t,quantization_axis_z,radius_m,speed_m_per_s,total_780_scattering_rate_per_s,reference_vector_shift_hz,applied_reference_transition_shift_hz,total_trapping_intensity_w_per_m2,cooling_x_incident_absorption_rate_per_s,cooling_x_retro_absorption_rate_per_s,cooling_y_incident_absorption_rate_per_s,cooling_y_retro_absorption_rate_per_s,cooling_z_incident_absorption_rate_per_s,cooling_z_retro_absorption_rate_per_s,repump_x_incident_absorption_rate_per_s,repump_x_retro_absorption_rate_per_s,repump_y_incident_absorption_rate_per_s,repump_y_retro_absorption_rate_per_s,repump_z_incident_absorption_rate_per_s,repump_z_retro_absorption_rate_per_s,effective_field_proxy_magnitude_t
0.014017500000001624,1.2623445463964553e-18,-9.034467058905945e-16,0.0,7.736415798028355e-20,3.584056946727903e-13,0.0,0.0,0.0,0.0,0.0,-1.0792819265307463e-06,5.3292371326195084e-15,1.415257379269489e-24,2.1585638601784454e-07,1.0,1.0792819265307463e-06,5.405273754961461e-15,24864273.65738428,3021.1318269235217,3021.131828774627,30797.96492237285,4544332.118157441,4544332.118157441,4544332.118157441,4544332.118157441,3317876.5325538,3316211.1689935825,8882.177460062441,8882.177460062441,8882.177460062441,8882.177460062441,8664.703088202277,8664.07027868165,2.1585638601784454e-07
0.014020000000001625,1.260085929631729e-18,-9.034467058905945e-16,0.0,7.736415798028355e-20,3.584056946727903e-13,0.0,0.0,0.0,0.0,0.0,-1.079281926530733e-06,5.3050208458702866e-15,1.415257379269489e-24,2.1585638601784454e-07,1.0,1.079281926530733e-06,5.381399643726793e-15,24864273.65738428,3021.1318269235217,3021.131828774627,30797.96492237285,4544332.118157441,4544332.118157441,4544332.118157441,4544332.118157441,3317876.5325538,3316211.1689935825,8882.177460062441,8882.177460062441,8882.177460062441,8882.177460062441,8664.703088202277,8664.07027868165,2.1585638601784454e-07
0.014022500000001626,1.2578273128670025e-18,-9.034467058905945e-16,0.0,7.736415798028355e-20,3.584056946727903e-13,0.0,0.0,0.0,0.0,0.0,-1.0792819265307198e-06,5.280804559121064e-15,1.415257379269489e-24,2.1585638601784454e-07,1.0,1.0792819265307198e-06,5.357528603938422e-15,24864273.65738428,3021.1318269235217,3021.131828774627,30797.96492237285,4544332.118157441,4544332.118157441,4544332.118157441,4544332.118157441,3317876.5325538,3316211.1689935825,8882.177460062441,8882.177460062441,8882.177460062441,8882.177460062441,8664.703088202277,8664.07027868165,2.1585638601784454e-07
0.014025000000001626,1.2555686961022761e-18,-9.034467058905945e-16,0.0,7.736415798028355e-20,3.584056946727903e-13,0.0,0.0,0.0,0.0,0.0,-1.0792819265307067e-06,5.256588272371841e-15,1.415257379269489e-24,2.1585638601784454e-07,1.0,1.0792819265307067e-06,5.3336606768355396e-15,24864273.65738428,3021.1318269235217,3021.131828774627,30797.96492237285,4544332.118157441,4544332.118157441,4544332.118157441,4544332.118157441,3317876.5325538,3316211.1689935825,8882.177460062441,8882.177460062441,8882.177460062441,8882.177460062441,8664.703088202277,8664.07027868165,2.1585638601784454e-07
0.014027500000001627,1.2533100793375497e-18,-9.034467058905945e-16,0.0,7.736415798028355e-20,3.584056946727903e-13,0.0,0.0,0.0,0.0,0.0,-1.0792819265306935e-06,5.232371985622619e-15,1.415257379269489e-24,2.1585638601784454e-07,1.0,1.0792819265306935e-06,5.309795904393403e-15,24864273.65738428,3021.1318269235217,3021.131828774627,30797.96492237285,4544332.118157441,4544332.118157441,4544332.118157441,4544332.118157441,3317876.5325538,3316211.1689935825,8882.177460062441,8882.177460062441,8882.177460062441,8882.177460062441,8664.703088202277,8664.07027868165,2.1585638601784454e-07
0.014030000000001628,1.2510514625728233e-18,-9.034467058905945e-16,0.0,7.736415798028355e-20,3.584056946727903e-13,0.0,0.0,0.0,0.0,0.0,-1.0792819265306806e-06,5.208155698873397e-15,1.415257379269489e-24,2.1585638601784454e-07,1.0,1.0792819265306806e-06,5.285934329339706e-15,24864273.65738428,3021.1318269235217,3021.131828774627,30797.96492237285,4544332.118157441,4544332.118157441,4544332.118157441,4544332.118157441,3317876.5325538,3316211.1689935825,8882.177460062441,8882.177460062441,8882.177460062441,8882.177460062441,8664.703088202277,8664.07027868165,2.1585638601784454e-07
0.014032500000001629,1.248792845808097e-18,-9.034467058905945e-16,0.0,7.736415798028355e-20,3.584056946727903e-13,0.0,0.0,0.0,0.0,0.0,-1.0792819265306677e-06,5.183939412124174e-15,1.415257379269489e-24,2.1585638601784454e-07,1.0,1.0792819265306677e-06,5.262075995171383e-15,24864273.65738428,3021.1318269235217,3021.131828774627,30797.96492237285,4544332.118157441,4544332.118157441,4544332.118157441,4544332.118157441,3317876.5325538,3316211.1689935825,8882.177460062441,8882.177460062441,8882.177460062441,8882.177460062441,8664.703088202277,8664.07027868165,2.1585638601784454e-07
0.01403500000000163,1.2465342290433705e-18,-9.034467058905945e-16,0.0,7.736415798028355e-20,3.584056946727903e-13,0.0,0.0,0.0,0.0,0.0,-1.0792819265306548e-06,5.1597231253749515e-15,1.415257379269489e-24,2.1585638601784454e-07,1.0,1.0792819265306548e-06,5.238220946171861e-15,24864273.65738428,3021.1318269235217,3021.131828774627,30797.96492237285,4544332.118157441,4544332.118157441,4544332.118157441,4544332.118157441,3317876.5325538,3316211.1689935825,8882.177460062441,8882.177460062441,8882.177460062441,8882.177460062441,8664.703088202277,8664.07027868165,2.1585638601784454e-07
0.01403750000000163,1.2442756122786441e-18,-9.034467058905945e-16,0.0,7.736415798028355e-20,3.584056946727903e-13,0.0,0.0,0.0,0.0,0.0,-1.0792819265306419e-06,5.135506838625729e-15,1.415257379269489e-24,2.1585638601784454e-07,1.0,1.0792819265306419e-06,5.2143692274287786e-15,24864273.65738428,3021.1318269235217,3021.131828774627,30797.96492237285,4544332.118157441,4544332.118157441,4544332.118157441,4544332.118157441,3317876.5325538,3316211.1689935825,8882.177460062441,8882.177460062441,8882.177460062441,8882.177460062441,8664.703088202277,8664.07027868165,2.1585638601784454e-07
0.014040000000001631,1.2420169955139177e-18,-9.034467058905945e-16,0.0,7.736415798028355e-20,3.584056946727903e-13,0.0,0.0,0.0,0.0,0.0,-1.0792819265306291e-06,5.111290551876506e-15,1.415257379269489e-24,2.1585638601784454e-07,1.0,1.0792819265306291e-06,5.190520884852175e-15,24864273.65738428,3021.1318269235217,3021.131828774627,30797.96492237285,4544332.118157441,4544332.118157441,4544332.118157441,4544332.118157441,3317876.5325538,3316211.1689935825,8882.177460062441,8882.177460062441,8882.177460062441,8882.177460062441,8664.703088202277,8664.07027868165,2.1585638601784454e-07
0.014042500000001632,1.2397583787491913e-18,-9.034467058905945e-16,0.0,7.736415798028355e-20,3.584056946727903e-13,0.0,0.0,0.0,0.0,0.0,-1.0792819265306164e-06,5.087074265127284e-15,1.415257379269489e-24,2.1585638601784454e-07,1.0,1.0792819265306164e-06,5.166675965193179e-15,24864273.65738428,3021.1318269235217,3021.131828774627,30797.96492237285,4544332.118157441,4544332.118157441,4544332.118157441,4544332.118157441,3317876.5325538,3316211.1689935825,8882.177460062441,8882.177460062441,8882.177460062441,8882.177460062441,8664.703088202277,8664.07027868165,2.1585638601784454e-07
0.014045000000001633,1.2374997619844649e-18,-9.034467058905945e-16,0.0,7.736415798028355e-20,3.584056946727903e-13,0.0,0.0,0.0,0.0,0.0,-1.0792819265306037e-06,5.062857978378062e-15,1.415257379269489e-24,2.1585638601784454e-07,1.0,1.0792819265306037e-06,5.142834516063195e-15,24864273.65738428,3021.1318269235217,3021.131828774627,30797.96492237285,4544332.118157441,4544332.118157441,4544332.118157441,4544332.118157441,3317876.5325538,3316211.1689935825,8882.177460062441,8882.177460062441,8882.177460062441,8882.177460062441,8664.703088202277,8664.07027868165,2.1585638601784454e-07
0.014047500000001633,1.2352411452197385e-18,-9.034467058905945e-16,0.0,7.736415798028355e-20,3.584056946727903e-13,0.0,0.0,0.0,0.0,0.0,-1.0792819265305912e-06,5.038641691628839e-15,1.415257379269489e-24,2.1585638601784454e-07,1.0,1.0792819265305912e-06,5.1189965859536275e-15,24864273.65738428,3021.1318269235217,3021.131828774627,30797.96492237285,4544332.118157441,4544332.118157441,4544332.118157441,4544332.118157441,3317876.5325538,3316211.1689935825,8882.177460062441,8882.177460062441,8882.177460062441,8882.177460062441,8664.703088202277,8664.07027868165,2.1585638601784454e-07
0.014050000000001634,1.232982528455012e-18,-9.034467058905945e-16,0.0,7.736415798028355e-20,3.584056946727903e-13,0.0,0.0,0.0,0.0,0.0,-1.0792819265305788e-06,5.0144254048796164e-15,1.415257379269489e-24,2.1585638601784454e-07,1.0,1.0792819265305788e-06,5.0951622242561295e-15,24864273.65738428,3021.1318269235217,3021.131828774627,30797.96492237285,4544332.118157441,4544332.118157441,4544332.118157441,4544332.118157441,3317876.5325538,3316211.1689935825,8882.177460062441,8882.177460062441,8882.177460062441,8882.177460062441,8664.703088202277,8664.07027868165,2.1585638601784454e-07
0.014052500000001635,1.2307239116902857e-18,-9.034467058905945e-16,0.0,7.736415798028355e-20,3.584056946727903e-13,0.0,0.0,0.0,0.0,0.0,-1.0792819265305663e-06,4.990209118130394e-15,1.415257379269489e-24,2.1585638601784454e-07,1.0,1.0792819265305663e-06,5.07133148128342e-15,24864273.65738428,3021.1318269235217,3021.131828774627,30797.96492237285,4544332.118157441,4544332.118157441,4544332.118157441,4544332.118157441,3317876.5325538,3316211.1689935825,8882.177460062441,8882.177460062441,8882.177460062441,8882.177460062441,8664.703088202277,8664.07027868165,2.1585638601784454e-07
0.014055000000001636,1.2284652949255593e-18,-9.034467058905945e-16,0.0,7.736415798028355e-20,3.584056946727903e-13,0.0,0.0,0.0,0.0,0.0,-1.0792819265305538e-06,4.965992831381171e-15,1.415257379269489e-24,2.1585638601784454e-07,1.0,1.0792819265305538e-06,5.04750440829067e-15,24864273.65738428,3021.1318269235217,3021.131828774627,30797.96492237285,4544332.118157441,4544332.118157441,4544332.118157441,4544332.118157441,3317876.5325538,3316211.1689935825,8882.177460062441,8882.177460062441,8882.177460062441,8882.177460062441,8664.703088202277,8664.07027868165,2.1585638601784454e-07
0.014057500000001636,1.2262066781608329e-18,-9.034467058905945e-16,0.0,7.736415798028355e-20,3.584056946727903e-13,0.0,0.0,0.0,0.0,0.0,-1.0792819265305415e-06,4.9417765446319485e-15,1.415257379269489e-24,2.1585638601784454e-07,1.0,1.0792819265305415e-06,5.023681057497485e-15,24864273.65738428,3021.1318269235217,3021.131828774627,30797.96492237285,4544332.118157441,4544332.118157441,4544332.118157441,4544332.118157441,3317876.5325538,3316211.1689935825,8882.177460062441,8882.177460062441,8882.177460062441,8882.177460062441,8664.703088202277,8664.07027868165,2.1585638601784454e-07
0.014060000000001637,1.2239480613961065e-18,-9.034467058905945e-16,0.0,7.736415798028355e-20,3.584056946727903e-13,0.0,0.0,0.0,0.0,0.0,-1.0792819265305292e-06,4.917560257882727e-15,1.415257379269489e-24,2.1585638601784454e-07,1.0,1.0792819265305292e-06,4.999861482110499e-15,24864273.65738428,3021.1318269235217,3021.131828774627,30797.96492237285,4544332.118157441,4544332.118157441,4544332.118157441,4544332.118157441,3317876.5325538,3316211.1689935825,8882.177460062441,8882.177460062441,8882.177460062441,8882.177460062441,8664.703088202277,8664.07027868165,2.1585638601784454e-07
0.014062500000001638,1.22168944463138e-18,-9.034467058905945e-16,0.0,7.736415798028355e-20,3.584056946727903e-13,0.0,0.0,0.0,0.0,0.0,-1.079281926530517e-06,4.893343971133505e-15,1.415257379269489e-24,2.1585638601784454e-07,1.0,1.079281926530517e-06,4.9760457363466006e-15,24864273.65738428,3021.1318269235217,3021.131828774627,30797.96492237285,4544332.118157441,4544332.118157441,4544332.118157441,4544332.118157441,3317876.5325538,3316211.1689935825,8882.177460062441,8882.177460062441,8882.177460062441,8882.177460062441,8664.703088202277,8664.07027868165,2.1585638601784454e-07
0.014065000000001639,1.2194308278666537e-18,-9.034467058905945e-16,0.0,7.736415798028355e-20,3.584056946727903e-13,0.0,0.0,0.0,0.0,0.0,-1.0792819265305048e-06,4.869127684384282e-15,1.415257379269489e-24,2.1585638601784454e-07,1.0,1.0792819265305048e-06,4.952233875456813e-15,24864273.65738428,3021.1318269235217,3021.131828774627,30797.96492237285,4544332.118157441,4544332.118157441,4544332.118157441,4544332.118157441,3317876.5325538,3316211.1689935825,8882.177460062441,8882.177460062441,8882.177460062441,8882.177460062441,8664.703088202277,8664.07027868165,2.1585638601784454e-07
0.01406750000000164,1.2171722111019273e-18,-9.034467058905945e-16,0.0,7.736415798028355e-20,3.584056946727903e-13,0.0,0.0,0.0,0.0,0.0,-1.0792819265304928e-06,4.8449113976350595e-15,1.415257379269489e-24,2.1585638601784454e-07,1.0,1.0792819265304928e-06,4.928425955750849e-15,24864273.65738428,3021.1318269235217,3021.131828774627,30797.96492237285,4544332.118157441,4544332.118157441,4544332.118157441,4544332.118157441,3317876.5325538,3316211.1689935825,8882.177460062441,8882.177460062441,8882.177460062441,8882.177460062441,8664.703088202277,8664.07027868165,2.1585638601784454e-07
0.01407000000000164,1.2149135943372009e-18,-9.034467058905945e-16,0.0,7.736415798028355e-20,3.584056946727903e-13,0.0,0.0,0.0,0.0,0.0,-1.0792819265304807e-06,4.820695110885837e-15,1.415257379269489e-24,2.1585638601784454e-07,1.0,1.0792819265304807e-06,4.90462203462236e-15,24864273.65738428,3021.1318269235217,3021.131828774627,30797.96492237285,4544332.118157441,4544332.118157441,4544332.118157441,4544332.118157441,3317876.5325538,3316211.1689935825,8882.177460062441,8882.177460062441,8882.177460062441,8882.177460062441,8664.703088202277,8664.07027868165,2.1585638601784454e-07
0.014072500000001641,1.2126549775724745e-18,-9.034467058905945e-16,0.0,7.736415798028355e-20,3.584056946727903e-13,0.0,0.0,0.0,0.0,0.0,-1.0792819265304686e-06,4.796478824136614e-15,1.415257379269489e-24,2.1585638601784454e-07,1.0,1.0792819265304686e-06,4.880822170574905e-15,24864273.65738428,3021.1318269235217,3021.131828774627,30797.96492237285,4544332.118157441,4544332.118157441,4544332.118157441,4544332.118157441,3317876.5325538,3316211.1689935825,8882.177460062441,8882.177460062441,8882.177460062441,8882.177460062441,8664.703088202277,8664.07027868165,2.1585638601784454e-07
0.014075000000001642,1.210396360807748e-18,-9.034467058905945e-16,0.0,7.736415798028355e-20,3.584056946727903e-13,0.0,0.0,0.0,0.0,0.0,-1.0792819265304568e-06,4.7722625373873916e-15,1.415257379269489e-24,2.1585638601784454e-07,1.0,1.0792819265304568e-06,4.857026423248665e-15,24864273.65738428,3021.1318269235217,3021.131828774627,30797.96492237285,4544332.118157441,4544332.118157441,4544332.118157441,4544332.118157441,3317876.5325538,3316211.1689935825,8882.177460062441,8882.177460062441,8882.177460062441,8882.177460062441,8664.703088202277,8664.07027868165,2.1585638601784454e-07
0.014077500000001643,1.2081377440430217e-18,-9.034467058905945e-16,0.0,7.736415798028355e-20,3.584056946727903e-13,0.0,0.0,0.0,0.0,0.0,-1.079281926530445e-06,4.748046250638169e-15,1.415257379269489e-24,2.1585638601784454e-07,1.0,1.079281926530445e-06,4.833234853447921e-15,24864273.65738428,3021.1318269235217,3021.131828774627,30797.96492237285,4544332.118157441,4544332.118157441,4544332.118157441,4544332.118157441,3317876.5325538,3316211.1689935825,8882.177460062441,8882.177460062441,8882.177460062441,8882.177460062441,8664.703088202277,8664.07027868165,2.1585638601784454e-07
0.014080000000001643,1.2058791272782953e-18,-9.034467058905945e-16,0.0,7.736415798028355e-20,3.584056946727903e-13,0.0,0.0,0.0,0.0,0.0,-1.079281926530433e-06,4.723829963888946e-15,1.415257379269489e-24,2.1585638601784454e-07,1.0,1.079281926530433e-06,4.809447523169331e-15,24864273.65738428,3021.1318269235217,3021.131828774627,30797.96492237285,4544332.118157441,4544332.118157441,4544332.118157441,4544332.118157441,3317876.5325538,3316211.1689935825,8882.177460062441,8882.177460062441,8882.177460062441,8882.177460062441,8664.703088202277,8664.07027868165,2.1585638601784454e-07
0.014082500000001644,1.2036205105135688e-18,-9.034467058905945e-16,0.0,7.736415798028355e-20,3.584056946727903e-13,0.0,0.0,0.0,0.0,0.0,-1.0792819265304214e-06,4.699613677139724e-15,1.415257379269489e-24,2.1585638601784454e-07,1.0,1.0792819265304214e-06,4.785664495631022e-15,24864273.65738428,3021.1318269235217,3021.131828774627,30797.96492237285,4544332.118157441,4544332.118157441,4544332.118157441,4544332.118157441,3317876.5325538,3316211.1689935825,8882.177460062441,8882.177460062441,8882.177460062441,8882.177460062441,8664.703088202277,8664.07027868165,2.1585638601784454e-07
0.014085000000001645,1.2013618937488424e-18,-9.034467058905945e-16,0.0,7.736415798028355e-20,3.584056946727903e-13,0.0,0.0,0.0,0.0,0.0,-1.0792819265304098e-06,4.675397390390501e-15,1.415257379269489e-24,2.1585638601784454e-07,1.0,1.0792819265304098e-06,4.76188583530253e-15,24864273.65738428,3021.1318269235217,3021.131828774627,30797.96492237285,4544332.118157441,4544332.118157441,4544332.118157441,4544332.118157441,3317876.5325538,3316211.1689935825,8882.177460062441,8882.177460062441,8882.177460062441,8882.177460062441,8664.703088202277,8664.07027868165,2.1585638601784454e-07
0.014087500000001646,1.199103276984116e-18,-9.034467058905945e-16,0.0,7.736415798028355e-20,3.584056946727903e-13,0.0,0.0,0.0,0.0,0.0,-1.0792819265303981e-06,4.651181103641278e-15,1.415257379269489e-24,2.1585638601784454e-07,1.0,1.0792819265303981e-06,4.73811160793562e-15,24864273.65738428,3021.1318269235217,3021.131828774627,30797.96492237285,4544332.118157441,4544332.118157441,4544332.118157441,4544332.118157441,3317876.5325538,3316211.1689935825,8882.177460062441,8882.177460062441,8882.177460062441,8882.177460062441,8664.703088202277,8664.07027868165,2.1585638601784454e-07
0.014090000000001646,1.1968446602193896e-18,-9.034467058905945e-16,0.0,7.736415798028355e-20,3.584056946727903e-13,0.0,0.0,0.0,0.0,0.0,-1.0792819265303865e-06,4.626964816892056e-15,1.415257379269489e-24,2.1585638601784454e-07,1.0,1.0792819265303865e-06,4.714341880596008e-15,24864273.65738428,3021.1318269235217,3021.131828774627,30797.96492237285,4544332.118157441,4544332.118157441,4544332.118157441,4544332.118157441,3317876.5325538,3316211.1689935825,8882.177460062441,8882.177460062441,8882.177460062441,8882.177460062441,8664.703088202277,8664.07027868165,2.1585638601784454e-07
0.014092500000001647,1.1945860434546632e-18,-9.034467058905945e-16,0.0,7.736415798028355e-20,3.584056946727903e-13,0.0,0.0,0.0,0.0,0.0,-1.079281926530375e-06,4.602748530142833e-15,1.415257379268162e-24,2.1585638601784454e-07,1.0,1.079281926530375e-06,4.69057672169602e-15,24864273.65738428,3021.1318269235217,3021.131828774627,30797.96492237285,4544332.118157441,4544332.118157441,4544332.11815744,4544332.11815744,3317876.532553799,3316211.1689935834,8882.17746006241,8882.17746006241,8882.177460062408,8882.177460062408,8664.703088202361,8664.070278681524,2.1585638601784454e-07
0.014095000000001648,1.1923274266899368e-18,-9.034467058905945e-16,0.0,7.736415798028355e-20,3.584056946727903e-13,0.0,0.0,0.0,0.0,0.0,-1.0792819265303636e-06,4.555547293258755e-15,1.415257379268162e-24,2.1585638601784454e-07,1.0,1.0792819265303636e-06,4.644268197628313e-15,24864273.65738428,3021.1318269235217,3021.131828774627,30797.96492237285,4544332.118157441,4544332.118157441,4544332.11815744,4544332.11815744,3317876.532553799,3316211.1689935834,8882.17746006241,8882.17746006241,8882.177460062408,8882.177460062408,8664.703088202361,8664.070278681524,2.1585638601784454e-07
0.014097500000001649,1.1900688099252104e-18,-9.034467058905945e-16,0.0,7.736415798028355e-20,3.584056946727903e-13,0.0,0.0,0.0,0.0,0.0,-1.0792819265303524e-06,4.5083460563746776e-15,1.415257379268162e-24,2.1585638601784454e-07,1.0,1.0792819265303524e-06,4.597977828830156e-15,24864273.65738428,3021.1318269235217,3021.131828774627,30797.96492237285,4544332.118157441,4544332.118157441,4544332.11815744,4544332.11815744,3317876.532553799,3316211.1689935834,8882.17746006241,8882.17746006241,8882.177460062408,8882.177460062408,8664.703088202361,8664.070278681524,2.1585638601784454e-07
0.01410000000000165,1.187810193160484e-18,-9.034467058905945e-16,0.0,7.736415798028355e-20,3.584056946727903e-13,0.0,0.0,0.0,0.0,0.0,-1.0792819265303412e-06,4.461144819490599e-15,1.415257379268162e-24,2.1585638601784454e-07,1.0,1.0792819265303412e-06,4.5517061692130764e-15,24864273.65738428,3021.1318269235217,3021.131828774627,30797.96492237285,4544332.118157441,4544332.118157441,4544332.11815744,4544332.11815744,3317876.532553799,3316211.1689935834,8882.17746006241,8882.17746006241,8882.177460062408,8882.177460062408,8664.703088202361,8664.070278681524,2.1585638601784454e-07
0.01410250000000165,1.1855515763957576e-18,-9.034467058905945e-16,0.0,7.736415798028355e-20,3.584056946727903e-13,0.0,0.0,0.0,0.0,0.0,-1.0792819265303301e-06,4.4139435826065205e-15,1.415257379268162e-24,2.1585638601784454e-07,1.0,1.0792819265303301e-06,4.505453795215067e-15,24864273.65738428,3021.1318269235217,3021.131828774627,30797.96492237285,4544332.118157441,4544332.118157441,4544332.11815744,4544332.11815744,3317876.532553799,3316211.1689935834,8882.17746006241,8882.17746006241,8882.177460062408,8882.177460062408,8664.703088202361,8664.070278681524,2.1585638601784454e-07
0.014105000000001651,1.1832929596310312e-18,-9.034467058905945e-16,0.0,7.736415798028355e-20,3.584056946727903e-13,0.0,0.0,0.0,0.0,0.0,-1.0792819265303191e-06,4.366742345722442e-15,1.415257379268162e-24,2.1585638601784454e-07,1.0,1.0792819265303191e-06,4.459221306944756e-15,24864273.65738428,3021.1318269235217,3021.131828774627,30797.96492237285,4544332.118157441,4544332.118157441,4544332.11815744,4544332.11815744,3317876.532553799,3316211.1689935834,8882.17746006241,8882.17746006241,8882.177460062408,8882.177460062408,8664.703088202361,8664.070278681524,2.1585638601784454e-07
0.014107500000001652,1.1810343428663048e-18,-9.034467058905945e-16,0.0,7.736415798028355e-20,3.584056946727903e-13,0.0,0.0,0.0,0.0,0.0,-1.0792819265303083e-06,4.319541108838364e-15,1.415257379268162e-24,2.1585638601784454e-07,1.0,1.0792819265303083e-06,4.413009329395207e-15,24864273.65738428,3021.1318269235217,3021.131828774627,30797.96492237285,4544332.118157441,4544332.118157441,4544332.11815744,4544332.11815744,3317876.532553799,3316211.1689935834,8882.17746006241,8882.17746006241,8882.177460062408,8882.177460062408,8664.703088202361,8664.070278681524,2.1585638601784454e-07
0.014110000000001652,1.1787757261015784e-18,-9.034467058905945e-16,0.0,7.736415798028355e-20,3.584056946727903e-13,0.0,0.0,0.0,0.0,0.0,-1.0792819265302977e-06,4.2723398719542865e-15,1.415257379268162e-24,2.1585638601784454e-07,1.0,1.0792819265302977e-06,4.366818513732273e-15,24864273.65738428,3021.1318269235217,3021.131828774627,30797.96492237285,4544332.118157441,4544332.118157441,4544332.11815744,4544332.11815744,3317876.532553799,3316211.1689935834,8882.17746006241,8882.17746006241,8882.177460062408,8882.177460062408,8664.703088202361,8664.070278681524,2.1585638601784454e-07
0.014112500000001653,1.176517109336852e-18,-9.034467058905945e-16,0.0,7.736415798028355e-20,3.584056946727903e-13,0.0,0.0,0.0,0.0,0.0,-1.0792819265302872e-06,4.225138635070209e-15,1.415257379268162e-24,2.1585638601784454e-07,1.0,1.0792819265302872e-06,4.320649538662852e-15,24864273.65738428,3021.1318269235217,3021.131828774627,30797.96492237285,4544332.118157441,4544332.118157441,4544332.11815744,4544332.11815744,3317876.532553799,3316211.1689935834,8882.17746006241,8882.17746006241,8882.177460062408,8882.177460062408,8664.703088202361,8664.070278681524,2.1585638601784454e-07
0.014115000000001654,1.1742584925721256e-18,-9.034467058905945e-16,0.0,7.736415798028355e-20,3.584056946727903e-13,0.0,0.0,0.0,0.0,0.0,-1.0792819265302768e-06,4.17793739818613e-15,1.415257379268162e-24,2.1585638601784454e-07,1.0,1.0792819265302768e-06,4.27450311188878e-15,24864273.65738428,3021.1318269235217,3021.131828774627,30797.96492237285,4544332.118157441,4544332.118157441,4544332.11815744,4544332.11815744,3317876.532553799,3316211.1689935834,8882.17746006241,8882.17746006241,8882.177460062408,8882.177460062408,8664.703088202361,8664.070278681524,2.1585638601784454e-07
0.014117500000001655,1.1719998758073992e-18,-9.034467058905945e-16,0.0,7.736415798028355e-20,3.584056946727903e-13,0.0,0.0,0.0,0.0,0.0,-1.0792819265302664e-06,4.1307361613020524e-15,1.415257379268162e-24,2.1585638601784454e-07,1.0,1.0792819265302664e-06,4.2283799716526166e-15,24864273.65738428,3021.1318269235217,3021.131828774627,30797.96492237285,4544332.118157441,4544332.118157441,4544332.11815744,4544332.11815744,3317876.532553799,3316211.1689935834,8882.17746006241,8882.17746006241,8882.177460062408,8882.177460062408,8664.703088202361,8664.070278681524,2.1585638601784454e-07
0.014120000000001656,1.1697412590426728e-18,-9.034467058905945e-16,0.0,7.736415798028355e-20,3.584056946727903e-13,0.0,0.0,0.0,0.0,0.0,-1.0792819265302562e-06,4.083534924417975e-15,1.415257379268162e-24,2.1585638601784454e-07,1.0,1.0792819265302562e-06,4.182280888382066e-15,24864273.65738428,3021.1318269235217,3021.131828774627,30797.96492237285,4544332.118157441,4544332.118157441,4544332.11815744,4544332.11815744,3317876.532553799,3316211.1689935834,8882.17746006241,8882.17746006241,8882.177460062408,8882.177460062408,8664.703088202361,8664.070278681524,2.1585638601784454e-07
0.014122500000001656,1.1674826422779464e-18,-9.034467058905945e-16,0.0,7.736415798028355e-20,3.584056946727903e-13,0.0,0.0,0.0,0.0,0.0,-1.079281926530246e-06,4.036333687533897e-15,1.415257379268162e-24,2.1585638601784454e-07,1.0,1.079281926530246e-06,4.136206666440345e-15,24864273.65738428,3021.1318269235217,3021.131828774627,30797.96492237285,4544332.118157441,4544332.118157441,4544332.11815744,4544332.11815744,3317876.532553799,3316211.1689935834,8882.17746006241,8882.17746006241,8882.177460062408,8882.177460062408,8664.703088202361,8664.070278681524,2.1585638601784454e-07
0.014125000000001657,1.16522402551322e-18,-9.034467058905945e-16,0.0,7.736415798028355e-20,3.584056946727903e-13,0.0,0.0,0.0,0.0,0.0,-1.0792819265302361e-06,3.989132450649819e-15,1.415257379268162e-24,2.1585638601784454e-07,1.0,1.0792819265302361e-06,4.090158145990445e-15,24864273.65738428,3021.1318269235217,3021.131828774627,30797.96492237285,4544332.118157441,4544332.118157441,4544332.11815744,4544332.11815744,3317876.532553799,3316211.1689935834,8882.17746006241,8882.17746006241,8882.177460062408,8882.177460062408,8664.703088202361,8664.070278681524,2.1585638601784454e-07
0.014127500000001658,1.1629654087484936e-18,-9.034467058905945e-16,0.0,7.736415798028355e-20,3.584056946727903e-13,0.0,0.0,0.0,0.0,0.0,-1.0792819265302262e-06,3.9419312137657414e-15,1.415257379268162e-24,2.1585638601784454e-07,1.0,1.0792819265302262e-06,4.044136204981877e-15,24864273.65738428,3021.1318269235217,3021.131828774627,30797.96492237285,4544332.118157441,4544332.118157441,4544332.11815744,4544332.11815744,3317876.532553799,3316211.1689935834,8882.17746006241,8882.17746006241,8882.177460062408,8882.177460062408,8664.703088202361,8664.070278681524,2.1585638601784454e-07
