time_s,trapping_x_incident_beq_x_t,trapping_x_incident_beq_y_t,trapping_x_incident_beq_z_t,trapping_x_retro_beq_x_t,trapping_x_retro_beq_y_t,trapping_x_retro_beq_z_t,trapping_y_incident_beq_x_t,trapping_y_incident_beq_y_t,trapping_y_incident_beq_z_t,trapping_y_retro_beq_x_t,trapping_y_retro_beq_y_t,trapping_y_retro_beq_z_t,trapping_z_incident_beq_x_t,trapping_z_incident_beq_y_t,trapping_z_incident_beq_z_t,trapping_z_retro_beq_x_t,trapping_z_retro_beq_y_t,trapping_z_retro_beq_z_t
0.004022499999999879,-0.0004999353344608694,-0.0,-0.0,0.000500065258917684,0.0,0.0,-0.0,-0.0005000002006115888,-0.0,0.0,0.0005000002006115888,0.0,0.0,0.0,0.0005001037821697065,-0.0,-0.0,-0.0004998971008332037
0.0040249999999998785,-0.0004999356932156023,-0.0,-0.0,0.0005000649000918507,0.0,0.0,-0.0,-0.0005000002016236062,-0.0,0.0,0.0005000002016236062,0.0,0.0,0.0,0.0005001037778031674,-0.0,-0.0,-0.0004998971071715621
0.004027499999999878,-0.0004999360503467473,-0.0,-0.0,0.0005000645428586952,0.0,0.0,-0.0,-0.0005000002026245978,-0.0,0.0,0.0005000002026245978,0.0,0.0,0.0,0.0005001037736830546,-0.0,-0.0,-0.0004998971132539754
0.004029999999999878,-0.0004999364058868913,-0.0,-0.0,0.0005000641872155368,0.0,0.0,-0.0,-0.0005000002036146543,-0.0,0.0,0.0005000002036146543,0.0,0.0,0.0,0.0005001037698368848,-0.0,-0.0,-0.0004998971190232048
0.004032499999999878,-0.000499936759848758,-0.0,-0.0,0.0005000638331795625,0.0,0.0,-0.0,-0.0005000002045938664,-0.0,0.0,0.0005000002045938664,0.0,0.0,0.0,0.0005001037662423426,-0.0,-0.0,-0.0004998971245316081
0.004034999999999878,-0.0004999371121953098,-0.0,-0.0,0.0005000634807180569,0.0,0.0,-0.0,-0.0005000002055623237,-0.0,0.0,0.0005000002055623237,0.0,0.0,0.0,0.0005001037629070289,-0.0,-0.0,-0.0004998971297717445
0.004037499999999878,-0.0004999374629792603,-0.0,-0.0,0.0005000631298580438,0.0,0.0,-0.0,-0.0005000002065201163,-0.0,0.0,0.0005000002065201163,0.0,0.0,0.0,0.0005001037598285871,-0.0,-0.0,-0.0004998971347361639
0.004039999999999878,-0.0004999378121437704,-0.0,-0.0,0.0005000627805766493,0.0,0.0,-0.0,-0.0005000002074673336,-0.0,0.0,0.0005000002074673336,0.0,0.0,0.0,0.0005001037569947034,-0.0,-0.0,-0.0004998971393974745
0.004042499999999878,-0.0004999381597516428,-0.0,-0.0,0.0005000624328908044,0.0,0.0,-0.0,-0.0005000002084040644,-0.0,0.0,0.0005000002084040644,0.0,0.0,0.0,0.0005001037544229772,-0.0,-0.0,-0.0004998971438179534
0.004044999999999878,-0.0004999385057561247,-0.0,-0.0,0.00050006208678748,0.0,0.0,-0.0,-0.000500000209330397,-0.0,0.0,0.000500000209330397,0.0,0.0,0.0,0.0005001037521011157,-0.0,-0.0,-0.0004998971479801522
0.004047499999999878,-0.000499938850200208,-0.0,-0.0,0.0005000617422535868,0.0,0.0,-0.0,-0.0005000002102464198,-0.0,0.0,0.0005000002102464198,0.0,0.0,0.0,0.0005001037500068668,-0.0,-0.0,-0.0004998971518566457
0.0040499999999998775,-0.000499939193057186,-0.0,-0.0,0.0005000613992859454,0.0,0.0,-0.0,-0.0005000002111522204,-0.0,0.0,0.0005000002111522204,0.0,0.0,0.0,0.0005001037481578644,-0.0,-0.0,-0.0004998971554797842
0.004052499999999877,-0.0004999395343601986,-0.0,-0.0,0.0005000610578912903,0.0,0.0,-0.0,-0.0005000002120478863,-0.0,0.0,0.0005000002120478863,0.0,0.0,0.0,0.0005001037465617825,-0.0,-0.0,-0.0004998971588520133
0.004054999999999877,-0.0004999398740627189,-0.0,-0.0,0.0005000607180663314,0.0,0.0,-0.0,-0.0005000002129335042,-0.0,0.0,0.0005000002129335042,0.0,0.0,0.0,0.0005001037451964014,-0.0,-0.0,-0.0004998971619658037
0.004057499999999877,-0.0004999402122278903,-0.0,-0.0,0.0005000603798077258,0.0,0.0,-0.0,-0.0005000002138091605,-0.0,0.0,0.0005000002138091605,0.0,0.0,0.0,0.0005001037440793855,-0.0,-0.0,-0.0004998971648136142
0.004059999999999877,-0.000499940548819257,-0.0,-0.0,0.0005000600431120791,0.0,0.0,-0.0,-0.0005000002146749416,-0.0,0.0,0.0005000002146749416,0.0,0.0,0.0,0.0005001037431985039,-0.0,-0.0,-0.0004998971674078225
0.004062499999999877,-0.0004999408838602052,-0.0,-0.0,0.0005000597079659771,0.0,0.0,-0.0,-0.000500000215530933,-0.0,0.0,0.000500000215530933,0.0,0.0,0.0,0.0005001037425315675,-0.0,-0.0,-0.0004998971697707582
0.004064999999999877,-0.0004999412173542386,-0.0,-0.0,0.0005000593743559581,0.0,0.0,-0.0,-0.0005000002163772196,-0.0,0.0,0.0005000002163772196,0.0,0.0,0.0,0.0005001037421062404,-0.0,-0.0,-0.0004998971718749183
0.004067499999999877,-0.0004999415492949454,-0.0,-0.0,0.000500059042318349,0.0,0.0,-0.0,-0.0005000002172138865,-0.0,0.0,0.0005000002172138865,0.0,0.0,0.0,0.0005001037419003545,-0.0,-0.0,-0.0004998971737426103
0.004069999999999877,-0.0004999418796958905,-0.0,-0.0,0.0005000587118296234,0.0,0.0,-0.0,-0.000500000218041018,-0.0,0.0,0.000500000218041018,0.0,0.0,0.0,0.0005001037419316266,-0.0,-0.0,-0.0004998971753662379
0.0040724999999998766,-0.0004999422085308243,-0.0,-0.0,0.0005000583828662111,0.0,0.0,-0.0,-0.0005000002188586975,-0.0,0.0,0.0005000002188586975,0.0,0.0,0.0,0.000500103742167941,-0.0,-0.0,-0.000499897176748157
0.0040749999999998765,-0.0004999425358333331,-0.0,-0.0,0.0005000580554443652,0.0,0.0,-0.0,-0.0005000002196670091,-0.0,0.0,0.0005000002196670091,0.0,0.0,0.0,0.0005001037426270355,-0.0,-0.0,-0.0004998971779006778
0.004077499999999876,-0.0004999428616270818,-0.0,-0.0,0.0005000577295603599,0.0,0.0,-0.0,-0.000500000220466035,-0.0,0.0,0.000500000220466035,0.0,0.0,0.0,0.0005001037433266565,-0.0,-0.0,-0.0004998971787962415
0.004079999999999876,-0.00049994318584609,-0.0,-0.0,0.0005000574052104295,0.0,0.0,-0.0,-0.0005000002212558584,-0.0,0.0,0.0005000002212558584,0.0,0.0,0.0,0.0005001037442147833,-0.0,-0.0,-0.0004998971794770283
0.004082499999999876,-0.0004999435085639325,-0.0,-0.0,0.000500057082380797,0.0,0.0,-0.0,-0.000500000222036561,-0.0,0.0,0.000500000222036561,0.0,0.0,0.0,0.0005001037453291204,-0.0,-0.0,-0.000499897179935386
0.004084999999999876,-0.0004999438297645372,-0.0,-0.0,0.00050005676107758,0.0,0.0,-0.0,-0.0005000002228082244,-0.0,0.0,0.0005000002228082244,0.0,0.0,0.0,0.0005001037466575415,-0.0,-0.0,-0.0004998971801437229
0.004087499999999876,-0.0004999441494219053,-0.0,-0.0,0.0005000564413068589,0.0,0.0,-0.0,-0.0005000002235709297,-0.0,0.0,0.0005000002235709297,0.0,0.0,0.0,0.0005001037482078657,-0.0,-0.0,-0.0004998971801441857
0.004089999999999876,-0.000499944467579834,-0.0,-0.0,0.0005000561230348047,0.0,0.0,-0.0,-0.0005000002243247578,-0.0,0.0,0.0005000002243247578,0.0,0.0,0.0,0.0005001037499580185,-0.0,-0.0,-0.0004998971799191248
0.004092499999999876,-0.00049994478423233,-0.0,-0.0,0.0005000558062674209,0.0,0.0,-0.0,-0.0005000002250697884,-0.0,0.0,0.0005000002250697884,0.0,0.0,0.0,0.0005001037518959037,-0.0,-0.0,-0.0004998971794708086
0.004094999999999876,-0.0004999450993634707,-0.0,-0.0,0.0005000554910206443,0.0,0.0,-0.0,-0.0005000002258061016,-0.0,0.0,0.0005000002258061016,0.0,0.0,0.0,0.0005001037540493098,-0.0,-0.0,-0.0004998971787915284
0.0040974999999998755,-0.0004999454129872651,-0.0,-0.0,0.0005000551772705047,0.0,0.0,-0.0,-0.0005000002265337767,-0.0,0.0,0.0005000002265337767,0.0,0.0,0.0,0.0005001037564061595,-0.0,-0.0,-0.000499897177893495
0.0040999999999998754,-0.0004999457251277207,-0.0,-0.0,0.0005000548650229017,0.0,0.0,-0.0,-0.0005000002272528921,-0.0,0.0,0.0005000002272528921,0.0,0.0,0.0,0.0005001037589643562,-0.0,-0.0,-0.0004998971768088354
0.004102499999999875,-0.000499946035759052,-0.0,-0.0,0.0005000545542737342,0.0,0.0,-0.0,-0.0005000002279635263,-0.0,0.0,0.0005000002279635263,0.0,0.0,0.0,0.000500103761721813,-0.0,-0.0,-0.0004998971754799882
0.004104999999999875,-0.0004999463449053321,-0.0,-0.0,0.000500054244998933,0.0,0.0,-0.0,-0.0005000002286657572,-0.0,0.0,0.0005000002286657572,0.0,0.0,0.0,0.0005001037646465473,-0.0,-0.0,-0.000499897173958987
0.004107499999999875,-0.000499946652570734,-0.0,-0.0,0.0005000539372342041,0.0,0.0,-0.0,-0.000500000229359662,-0.0,0.0,0.000500000229359662,0.0,0.0,0.0,0.0005001037678062716,-0.0,-0.0,-0.0004998971722281048
0.004109999999999875,-0.0004999469587395307,-0.0,-0.0,0.000500053630935483,0.0,0.0,-0.0,-0.0005000002300453175,-0.0,0.0,0.0005000002300453175,0.0,0.0,0.0,0.0005001037711490875,-0.0,-0.0,-0.0004998971702994963
0.004112499999999875,-0.0004999472634358858,-0.0,-0.0,0.0005000533261184796,0.0,0.0,-0.0,-0.0005000002307228004,-0.0,0.0,0.0005000002307228004,0.0,0.0,0.0,0.000500103774643043,-0.0,-0.0,-0.0004998971681454493
0.004114999999999875,-0.0004999475666640602,-0.0,-0.0,0.0005000530227789423,0.0,0.0,-0.0,-0.000500000231392186,-0.0,0.0,0.000500000231392186,0.0,0.0,0.0,0.0005001037783658489,-0.0,-0.0,-0.0004998971657980243
0.004117499999999875,-0.0004999478684084124,-0.0,-0.0,0.0005000527209026236,0.0,0.0,-0.0,-0.0005000002320535502,-0.0,0.0,0.0005000002320535502,0.0,0.0,0.0,0.0005001037822656368,-0.0,-0.0,-0.0004998971632593794
0.004119999999999875,-0.0004999481687131179,-0.0,-0.0,0.0005000524204951842,0.0,0.0,-0.0,-0.000500000232706968,-0.0,0.0,0.000500000232706968,0.0,0.0,0.0,0.0005001037863304223,-0.0,-0.0,-0.0004998971605216977
0.0041224999999998745,-0.0004999484675227261,-0.0,-0.0,0.0005000521215423247,0.0,0.0,-0.0,-0.0005000002333525134,-0.0,0.0,0.0005000002333525134,0.0,0.0,0.0,0.0005001037905980724,-0.0,-0.0,-0.0004998971575871146
0.004124999999999874,-0.0004999487648914297,-0.0,-0.0,0.0005000518240596221,0.0,0.0,-0.0,-0.0005000002339902606,-0.0,0.0,0.0005000002339902606,0.0,0.0,0.0,0.0005001037950267178,-0.0,-0.0,-0.000499897154467719
0.004127499999999874,-0.0004999490608036878,-0.0,-0.0,0.0005000515280127929,0.0,0.0,-0.0,-0.0005000002346202827,-0.0,0.0,0.0005000002346202827,0.0,0.0,0.0,0.000500103799654246,-0.0,-0.0,-0.0004998971511357327
0.004129999999999874,-0.0004999493552738789,-0.0,-0.0,0.0005000512334173673,0.0,0.0,-0.0,-0.0005000002352426535,-0.0,0.0,0.0005000002352426535,0.0,0.0,0.0,0.0005001038044388075,-0.0,-0.0,-0.0004998971476231517
0.004132499999999874,-0.0004999496482865088,-0.0,-0.0,0.0005000509402689176,0.0,0.0,-0.0,-0.0005000002358574447,-0.0,0.0,0.0005000002358574447,0.0,0.0,0.0,0.0005001038093884041,-0.0,-0.0,-0.0004998971439320686
0.004134999999999874,-0.0004999499398858951,-0.0,-0.0,0.0005000506485530279,0.0,0.0,-0.0,-0.0005000002364647286,-0.0,0.0,0.0005000002364647286,0.0,0.0,0.0,0.000500103814540953,-0.0,-0.0,-0.0004998971400645642
0.004137499999999874,-0.00049995023002669,-0.0,-0.0,0.0005000503582851624,0.0,0.0,-0.0,-0.0005000002370645769,-0.0,0.0,0.0005000002370645769,0.0,0.0,0.0,0.0005001038198446673,-0.0,-0.0,-0.0004998971359928168
0.004139999999999874,-0.000499950518753254,-0.0,-0.0,0.000500050069420962,0.0,0.0,-0.0,-0.0005000002376570602,-0.0,0.0,0.0005000002376570602,0.0,0.0,0.0,0.0005001038253075784,-0.0,-0.0,-0.0004998971317487788
0.004142499999999874,-0.0004999508060501734,-0.0,-0.0,0.0005000497820057534,0.0,0.0,-0.0,-0.0005000002382422494,-0.0,0.0,0.0005000002382422494,0.0,0.0,0.0,0.0005001038309476974,-0.0,-0.0,-0.0004998971273344988
0.004144999999999874,-0.0004999510919120197,-0.0,-0.0,0.0005000494960051067,0.0,0.0,-0.0,-0.0005000002388202144,-0.0,0.0,0.0005000002388202144,0.0,0.0,0.0,0.0005001038367431713,-0.0,-0.0,-0.000499897122742051
0.0041474999999998735,-0.00049995137638321,-0.0,-0.0,0.0005000492114144743,0.0,0.0,-0.0,-0.0005000002393910248,-0.0,0.0,0.0005000002393910248,0.0,0.0,0.0,0.0005001038426920941,-0.0,-0.0,-0.0004998971179535337
0.004149999999999873,-0.0004999516594184888,-0.0,-0.0,0.0005000489282492274,0.0,0.0,-0.0,-0.0005000002399547498,-0.0,0.0,0.0005000002399547498,0.0,0.0,0.0,0.0005001038488224747,-0.0,-0.0,-0.0004998971130207848
0.004152499999999873,-0.0004999519410523423,-0.0,-0.0,0.000500048646474883,0.0,0.0,-0.0,-0.0005000002405114579,-0.0,0.0,0.0005000002405114579,0.0,0.0,0.0,0.0005001038551025213,-0.0,-0.0,-0.0004998971079059524
0.004154999999999873,-0.0004999522212993403,-0.0,-0.0,0.0005000483661167458,0.0,0.0,-0.0,-0.000500000241061217,-0.0,0.0,0.000500000241061217,0.0,0.0,0.0,0.0005001038615403265,-0.0,-0.0,-0.0004998971026309606
0.004157499999999873,-0.0004999525001142761,-0.0,-0.0,0.0005000480871502696,0.0,0.0,-0.0,-0.000500000241604095,-0.0,0.0,0.000500000241604095,0.0,0.0,0.0,0.0005001038681340233,-0.0,-0.0,-0.0004998970971778646
0.004159999999999873,-0.0004999527775815086,-0.0,-0.0,0.0005000478095708263,0.0,0.0,-0.0,-0.0005000002421401592,-0.0,0.0,0.0005000002421401592,0.0,0.0,0.0,0.0005001038748817548,-0.0,-0.0,-0.000499897091568566
0.004162499999999873,-0.0004999530536259634,-0.0,-0.0,0.0005000475333737759,0.0,0.0,-0.0,-0.0005000002426694759,-0.0,0.0,0.0005000002426694759,0.0,0.0,0.0,0.0005001038817617381,-0.0,-0.0,-0.0004998970857950638
0.004164999999999873,-0.0004999533282921642,-0.0,-0.0,0.0005000472585644311,0.0,0.0,-0.0,-0.0005000002431921114,-0.0,0.0,0.0005000002431921114,0.0,0.0,0.0,0.0005001038888020414,-0.0,-0.0,-0.0004998970798593091
0.004167499999999873,-0.0004999536015847866,-0.0,-0.0,0.0005000469851480914,0.0,0.0,-0.0,-0.0005000002437081315,-0.0,0.0,0.0005000002437081315,0.0,0.0,0.0,0.000500103896000838,-0.0,-0.0,-0.0004998970737632427
0.004169999999999873,-0.0004999538735085185,-0.0,-0.0,0.0005000467131101097,0.0,0.0,-0.0,-0.0005000002442176014,-0.0,0.0,0.0005000002442176014,0.0,0.0,0.0,0.0005001039033264051,-0.0,-0.0,-0.0004998970675087958
0.0041724999999998725,-0.0004999541440481294,-0.0,-0.0,0.0005000464424258596,0.0,0.0,-0.0,-0.0005000002447205857,-0.0,0.0,0.0005000002447205857,0.0,0.0,0.0,0.0005001039108068405,-0.0,-0.0,-0.0004998970610978873
0.004174999999999872,-0.0004999544132382256,-0.0,-0.0,0.0005000461731105726,0.0,0.0,-0.0,-0.000500000245217149,-0.0,0.0,0.000500000245217149,0.0,0.0,0.0,0.00050010391842041,-0.0,-0.0,-0.0004998970545523555
0.004177499999999872,-0.0004999546810635976,-0.0,-0.0,0.0005000459051595359,0.0,0.0,-0.0,-0.0005000002457073546,-0.0,0.0,0.0005000002457073546,0.0,0.0,0.0,0.0005001039261852634,-0.0,-0.0,-0.0004998970478442055
0.004179999999999872,-0.0004999549475190114,-0.0,-0.0,0.0005000456385480914,0.0,0.0,-0.0,-0.0005000002461912661,-0.0,0.0,0.0005000002461912661,0.0,0.0,0.0,0.0005001039340597489,-0.0,-0.0,-0.0004998970409753248
0.004182499999999872,-0.0004999552126391034,-0.0,-0.0,0.0005000453733014076,0.0,0.0,-0.0,-0.0005000002466689466,-0.0,0.0,0.0005000002466689466,0.0,0.0,0.0,0.000500103942091941,-0.0,-0.0,-0.0004998970339774828
0.004184999999999872,-0.0004999554763987279,-0.0,-0.0,0.0005000451093948086,0.0,0.0,-0.0,-0.000500000247140458,-0.0,0.0,0.000500000247140458,0.0,0.0,0.0,0.0005001039502701134,-0.0,-0.0,-0.0004998970268226524
0.004187499999999872,-0.000499955738832539,-0.0,-0.0,0.0005000448468235432,0.0,0.0,-0.0,-0.0005000002476058624,-0.0,0.0,0.0005000002476058624,0.0,0.0,0.0,0.0005001039585626118,-0.0,-0.0,-0.0004998970195226546
0.004189999999999872,-0.0004999559999154068,-0.0,-0.0,0.0005000445856027881,0.0,0.0,-0.0,-0.000500000248065221,-0.0,0.0,0.000500000248065221,0.0,0.0,0.0,0.0005001039669776662,-0.0,-0.0,-0.000499897012089298
0.004192499999999872,-0.000499956259682001,-0.0,-0.0,0.0005000443257078424,0.0,0.0,-0.0,-0.0005000002485185951,-0.0,0.0,0.0005000002485185951,0.0,0.0,0.0,0.000500103975533485,-0.0,-0.0,-0.0004998970045044886
0.004194999999999872,-0.0004999565181171719,-0.0,-0.0,0.0005000440671339329,0.0,0.0,-0.0,-0.0005000002489660452,-0.0,0.0,0.0005000002489660452,0.0,0.0,0.0,0.0005001039842383178,-0.0,-0.0,-0.0004998969967899781
0.0041974999999998715,-0.0004999567752157404,-0.0,-0.0,0.0005000438098962157,0.0,0.0,-0.0,-0.0005000002494076308,-0.0,0.0,0.0005000002494076308,0.0,0.0,0.0,0.0005001039930406123,-0.0,-0.0,-0.0004998969889475809
0.004199999999999871,-0.000499957031012397,-0.0,-0.0,0.0005000435539600017,0.0,0.0,-0.0,-0.0005000002498434121,-0.0,0.0,0.0005000002498434121,0.0,0.0,0.0,0.0005001040019785434,-0.0,-0.0,-0.0004998969809492063
0.004202499999999871,-0.000499957285482044,-0.0,-0.0,0.000500043299340435,0.0,0.0,-0.0,-0.0005000002502734479,-0.0,0.0,0.0005000002502734479,0.0,0.0,0.0,0.0005001040110404523,-0.0,-0.0,-0.000499896972836503
0.004204999999999871,-0.0004999575386593818,-0.0,-0.0,0.0005000430460327187,0.0,0.0,-0.0,-0.000500000250697797,-0.0,0.0,0.000500000250697797,0.0,0.0,0.0,0.0005001040202146908,-0.0,-0.0,-0.0004998969645913246
0.004207499999999871,-0.0004999577905193232,-0.0,-0.0,0.0005000427940220844,0.0,0.0,-0.0,-0.0005000002511165172,-0.0,0.0,0.0005000002511165172,0.0,0.0,0.0,0.0005001040295095567,-0.0,-0.0,-0.0004998969562054774
0.004209999999999871,-0.0004999580410965775,-0.0,-0.0,0.0005000425433136934,0.0,0.0,-0.0,-0.0005000002515296665,-0.0,0.0,0.0005000002515296665,0.0,0.0,0.0,0.0005001040389333583,-0.0,-0.0,-0.0004998969477006505
0.004212499999999871,-0.0004999582903660652,-0.0,-0.0,0.0005000422938927693,0.0,0.0,-0.0,-0.0005000002519373022,-0.0,0.0,0.0005000002519373022,0.0,0.0,0.0,0.0005001040484645076,-0.0,-0.0,-0.0004998969390686293
0.004214999999999871,-0.000499958538352538,-0.0,-0.0,0.000500042045764466,0.0,0.0,-0.0,-0.0005000002523394809,-0.0,0.0,0.0005000002523394809,0.0,0.0,0.0,0.0005001040581113314,-0.0,-0.0,-0.0004998969303111533
0.004217499999999871,-0.0004999587850608197,-0.0,-0.0,0.0005000417989239667,0.0,0.0,-0.0,-0.0005000002527362592,-0.0,0.0,0.0005000002527362592,0.0,0.0,0.0,0.0005001040678522618,-0.0,-0.0,-0.0004998969214399156
0.0042199999999998706,-0.0004999590304857707,-0.0,-0.0,0.0005000415533564863,0.0,0.0,-0.0,-0.0005000002531276931,-0.0,0.0,0.0005000002531276931,0.0,0.0,0.0,0.0005001040777355191,-0.0,-0.0,-0.0004998969124367055
0.0042224999999998705,-0.000499959274622255,-0.0,-0.0,0.0005000413090671696,0.0,0.0,-0.0,-0.0005000002535138375,-0.0,0.0,0.0005000002535138375,0.0,0.0,0.0,0.0005001040876996808,-0.0,-0.0,-0.0004998969033231603
0.00422499999999987,-0.0004999595175049996,-0.0,-0.0,0.0005000410660312594,0.0,0.0,-0.0,-0.0005000002538947481,-0.0,0.0,0.0005000002538947481,0.0,0.0,0.0,0.0005001040978029546,-0.0,-0.0,-0.0004998968940910118
0.00422749999999987,-0.0004999597591189057,-0.0,-0.0,0.0005000408242837988,0.0,0.0,-0.0,-0.000500000254270479,-0.0,0.0,0.000500000254270479,0.0,0.0,0.0,0.0005001041079839372,-0.0,-0.0,-0.0004998968847419479
0.00422999999999987,-0.0004999599994688072,-0.0,-0.0,0.0005000405837800925,0.0,0.0,-0.0,-0.0005000002546410847,-0.0,0.0,0.0005000002546410847,0.0,0.0,0.0,0.0005001041182809197,-0.0,-0.0,-0.0004998968752876093
0.00423249999999987,-0.0004999602385695045,-0.0,-0.0,0.000500040344535248,0.0,0.0,-0.0,-0.0005000002550066184,-0.0,0.0,0.0005000002550066184,0.0,0.0,0.0,0.0005001041286723917,-0.0,-0.0,-0.0004998968656898041
0.00423499999999987,-0.0004999604764258322,-0.0,-0.0,0.0005000401065444369,0.0,0.0,-0.0,-0.0005000002553671337,-0.0,0.0,0.0005000002553671337,0.0,0.0,0.0,0.0005001041391866934,-0.0,-0.0,-0.0004998968560199391
0.00423749999999987,-0.0004999607130226953,-0.0,-0.0,0.0005000398697928641,0.0,0.0,-0.0,-0.0005000002557226835,-0.0,0.0,0.0005000002557226835,0.0,0.0,0.0,0.0005001041497823979,-0.0,-0.0,-0.0004998968462198729
0.00423999999999987,-0.0004999609483948249,-0.0,-0.0,0.0005000396342657344,0.0,0.0,-0.0,-0.00050000025607332,-0.0,0.0,0.00050000025607332,0.0,0.0,0.0,0.0005001041604778966,-0.0,-0.0,-0.0004998968363012055
0.00424249999999987,-0.0004999611825370907,-0.0,-0.0,0.000500039399998089,0.0,0.0,-0.0,-0.0005000002564190952,-0.0,0.0,0.0005000002564190952,0.0,0.0,0.0,0.0005001041712915916,-0.0,-0.0,-0.0004998968263054182
0.0042449999999998695,-0.0004999614154343944,-0.0,-0.0,0.0005000391669651667,0.0,0.0,-0.0,-0.0005000002567600604,-0.0,0.0,0.0005000002567600604,0.0,0.0,0.0,0.000500104182172115,-0.0,-0.0,-0.0004998968162042327
0.0042474999999998694,-0.0004999616471115016,-0.0,-0.0,0.000500038935152174,0.0,0.0,-0.0,-0.000500000257096267,-0.0,0.0,0.000500000257096267,0.0,0.0,0.0,0.0005001041931578252,-0.0,-0.0,-0.0004998968059693596
0.004249999999999869,-0.0004999618775533123,-0.0,-0.0,0.0005000387045443195,0.0,0.0,-0.0,-0.0005000002574277656,-0.0,0.0,0.0005000002574277656,0.0,0.0,0.0,0.0005001042042272779,-0.0,-0.0,-0.0004998967956621782
0.004252499999999869,-0.0004999621067945538,-0.0,-0.0,0.0005000384751666807,0.0,0.0,-0.0,-0.0005000002577546064,-0.0,0.0,0.0005000002577546064,0.0,0.0,0.0,0.0005001042153989141,-0.0,-0.0,-0.0004998967852543784
0.004254999999999869,-0.0004999623348101574,-0.0,-0.0,0.0005000382469945023,0.0,0.0,-0.0,-0.0005000002580768393,-0.0,0.0,0.0005000002580768393,0.0,0.0,0.0,0.0005001042266513097,-0.0,-0.0,-0.0004998967747375692
0.004257499999999869,-0.000499962561634847,-0.0,-0.0,0.0005000380200229647,0.0,0.0,-0.0,-0.0005000002583945138,-0.0,0.0,0.0005000002583945138,0.0,0.0,0.0,0.0005001042380029239,-0.0,-0.0,-0.0004998967641332414
0.004259999999999869,-0.0004999627872435484,-0.0,-0.0,0.0005000377942572186,0.0,0.0,-0.0,-0.0005000002587076786,-0.0,0.0,0.0005000002587076786,0.0,0.0,0.0,0.000500104249432352,-0.0,-0.0,-0.0004998967534429468
0.004262499999999869,-0.0004999630116709795,-0.0,-0.0,0.0005000375697024167,0.0,0.0,-0.0,-0.0005000002590163825,-0.0,0.0,0.0005000002590163825,0.0,0.0,0.0,0.0005001042609680401,-0.0,-0.0,-0.0004998967426283707
0.004264999999999869,-0.0004999632348820966,-0.0,-0.0,0.0005000373463238468,0.0,0.0,-0.0,-0.0005000002593206733,-0.0,0.0,0.0005000002593206733,0.0,0.0,0.0,0.0005001042725586968,-0.0,-0.0,-0.0004998967317408665
0.004267499999999869,-0.0004999634569315427,-0.0,-0.0,0.0005000371241366344,0.0,0.0,-0.0,-0.0005000002596205994,-0.0,0.0,0.0005000002596205994,0.0,0.0,0.0,0.0005001042842327879,-0.0,-0.0,-0.0004998967207620276
0.0042699999999998685,-0.0004999636777842662,-0.0,-0.0,0.0005000369031260083,0.0,0.0,-0.0,-0.0005000002599162076,-0.0,0.0,0.0005000002599162076,0.0,0.0,0.0,0.0005001042959988519,-0.0,-0.0,-0.0004998967097033287
0.004272499999999868,-0.0004999638974650066,-0.0,-0.0,0.0005000366832971344,0.0,0.0,-0.0,-0.000500000260207545,-0.0,0.0,0.000500000260207545,0.0,0.0,0.0,0.0005001043078355313,-0.0,-0.0,-0.0004998966985463426
0.004274999999999868,-0.0004999641159885321,-0.0,-0.0,0.0005000364646452159,0.0,0.0,-0.0,-0.0005000002604946584,-0.0,0.0,0.0005000002604946584,0.0,0.0,0.0,0.0005001043197613518,-0.0,-0.0,-0.0004998966873124888
0.004277499999999868,-0.0004999643333197802,-0.0,-0.0,0.0005000362471455264,0.0,0.0,-0.0,-0.0005000002607775935,-0.0,0.0,0.0005000002607775935,0.0,0.0,0.0,0.0005001043317450069,-0.0,-0.0,-0.0004998966759932838
0.004279999999999868,-0.0004999645494934428,-0.0,-0.0,0.0005000360308331458,0.0,0.0,-0.0,-0.0005000002610563965,-0.0,0.0,0.0005000002610563965,0.0,0.0,0.0,0.0005001043438249782,-0.0,-0.0,-0.0004998966645901973
0.004282499999999868,-0.000499964764514311,-0.0,-0.0,0.000500035815653454,0.0,0.0,-0.0,-0.0005000002613311124,-0.0,0.0,0.0005000002613311124,0.0,0.0,0.0,0.0005001043559699771,-0.0,-0.0,-0.0004998966531046898
0.004284999999999868,-0.0004999649783871689,-0.0,-0.0,0.0005000356016515081,0.0,0.0,-0.0,-0.0005000002616017861,-0.0,0.0,0.0005000002616017861,0.0,0.0,0.0,0.0005001043681885994,-0.0,-0.0,-0.0004998966415282478
0.004287499999999868,-0.0004999651910869016,-0.0,-0.0,0.0005000353887826657,0.0,0.0,-0.0,-0.0005000002618684626,-0.0,0.0,0.0005000002618684626,0.0,0.0,0.0,0.0005001043804794804,-0.0,-0.0,-0.0004998966298922046
0.004289999999999868,-0.0004999654026581463,-0.0,-0.0,0.0005000351770620922,0.0,0.0,-0.0,-0.0005000002621311855,-0.0,0.0,0.0005000002621311855,0.0,0.0,0.0,0.0005001043928412657,-0.0,-0.0,-0.000499896618168097
0.004292499999999868,-0.000499965613095708,-0.0,-0.0,0.0005000349664850234,0.0,0.0,-0.0,-0.0005000002623899991,-0.0,0.0,0.0005000002623899991,0.0,0.0,0.0,0.0005001044052626417,-0.0,-0.0,-0.000499896606377274
