time_s,x_m,vx_m_per_s,Fx_n,effective_field_proxy_x_t,quantization_axis_x,y_m,vy_m_per_s,Fy_n,effective_field_proxy_y_t,quantization_axis_y,z_m,vz_m_per_s,Fz_n,effective_field_proxy_z_t,quantization_axis_z,radius_m,speed_m_per_s,total_780_scattering_rate_per_s,reference_vector_shift_hz,applied_reference_transition_shift_hz,total_trapping_intensity_w_per_m2,cooling_x_incident_absorption_rate_per_s,cooling_x_retro_absorption_rate_per_s,cooling_y_incident_absorption_rate_per_s,cooling_y_retro_absorption_rate_per_s,cooling_z_incident_absorption_rate_per_s,cooling_z_retro_absorption_rate_per_s,repump_x_incident_absorption_rate_per_s,repump_x_retro_absorption_rate_per_s,repump_y_incident_absorption_rate_per_s,repump_y_retro_absorption_rate_per_s,repump_z_incident_absorption_rate_per_s,repump_z_retro_absorption_rate_per_s,effective_field_proxy_magnitude_t
0.0006550000000000015,0.0011383050813974884,-4.670171906916354,9.068430177517073e-23,-9.090284409599559e-19,-1.1488604852121893e-14,0.0017728128570542675,-6.729976910009197,2.0714795788197304e-22,-4.9083817505937224e-17,-6.203376688235179e-13,0.009809337455805197,0.3148604510207745,4.1709969055557227e-22,7.912435431984263e-05,1.0,0.01003303070893013,8.197696746832287,8042302.932955055,1107426.6067842378,1107426.6074627794,812.403432853514,133319.9076941757,26569.052868014845,266921.9260486406,23073.82769609673,4033906.597496226,3543016.7099863603,18.614932288576295,18.780746792524578,10.667379198739507,10.747866983768299,7771.397623242652,7664.702617034038,7.912435431984263e-05
0.0006575000000000015,0.0011266335789600467,-4.668600974976643,9.081873483742633e-23,-8.613389869503546e-19,-1.0786650163015816e-14,0.00175599688588386,-6.7263884681630035,2.0698338620271817e-22,-4.536789701099226e-17,-5.681475482979739e-13,0.009810142609275496,0.32206138811941815,4.1332352587162487e-22,7.985231503137343e-05,1.0,0.010029542676453238,8.194135733920112,8059743.8807333885,1117615.1646255325,1117615.1653103167,819.8803512315413,133530.94316873484,26621.839406855244,266740.6121846471,23086.243123358414,4040327.1991700013,3553880.297782817,18.72575918941575,18.89016414195484,10.711347678920193,10.791114611864844,7801.063234790456,7696.564276563049,7.985231503137343e-05
0.0006600000000000015,0.001114966009674443,-4.667027714241461,9.094957773689321e-23,-8.157772124559686e-19,-1.0123919835510021e-14,0.0017391898786908448,-6.72280287720613,2.0681418946279736e-22,-4.191269096393841e-17,-5.201428980002555e-13,0.009810965601551478,0.32919691039327403,4.0963665611325453e-22,8.057918530672281e-05,1.0,0.010026114734616615,8.190579760742299,8077007.8132523,1127788.4606924884,1127788.461383506,827.3460974706823,133736.71458939454,26673.588138870393,266553.21772252116,23098.022434122104,4046718.5530677866,3564609.552746166,18.837022340561155,18.999996634593273,10.755485368021619,10.83452480281697,7830.53527289415,7728.202251398894,8.057918530672281e-05
0.0006625000000000015,0.0011033023792071843,-4.665452186903505,9.107682594067761e-23,-7.72270401445927e-19,-9.498457436992864e-15,0.0017223918281476975,-6.719220217258899,2.0664039013509905e-22,-3.87015286213938e-17,-4.760053236128191e-13,0.009811806272963243,0.3362685647059988,4.0603510453893214e-22,8.130482307982227e-05,1.0,0.010022746733695064,8.187028825154634,8094094.260294792,1137944.5066245624,1137944.507321803,834.7992127245548,133937.21518336673,26724.297628690307,266359.7717922805,23109.16830467011,4053078.074905359,3575206.570643381,18.948700477698996,19.110221566625,10.799782421336985,10.878087074420211,7859.810499056949,7759.614546447097,8.130482307982227e-05
0.0006650000000000015,0.0010916426930690994,-4.663874455233999,9.12004747917885e-23,-7.30747064242904e-19,-8.90838972441991e-15,0.0017056027267275667,-6.71564056805233,2.0646200938627884e-22,-3.5718684153470793e-17,-4.3543925723772674e-13,0.009812664467535823,0.3432778290318145,4.0251498725646797e-22,8.202908571004264e-05,1.0,0.010019438526344267,8.183482928518837,8111002.777063027,1148081.3060196436,1148081.306723095,842.238232251878,134132.43806502022,26773.96647420396,266160.3019418875,23119.68336689139,4059403.248579819,3585673.4061473724,19.060771458521078,19.220815337476505,10.844228685418326,10.921790629605397,7888.885706907045,7790.79917481375,8.202908571004264e-05
0.0006675000000000015,0.0010799869566151374,-4.662294581584837,9.132051952832074e-23,-6.911369922289802e-19,-8.351923961779526e-15,0.0016888225667051897,-6.712064008950778,2.0627906714311806e-22,-3.2949331697616824e-17,-3.981704293419943e-13,0.009813540032820983,0.3502261140639452,3.990725123410763e-22,8.275183004440586e-05,1.0,0.010016189967450278,8.179942075387823,8127732.943452155,1158196.8553047727,1158196.8560144221,849.6616859371029,134322.37626247853,26822.593310573644,265954.8342191761,23129.57021209251,4065691.625228456,3596012.0729341772,19.173212248633416,19.331753437573703,10.88881369308745,10.965624352192528,7917.7577229992285,7821.754158470849,8.275183004440586e-05
0.0006700000000000015,0.0010683351750441614,-4.660712628390406,9.143695530082564e-23,-6.533713067258654e-19,-7.827345273501034e-15,0.0016720513401577563,-6.7084906189734,2.060915821523713e-22,-3.037950195022249e-17,-3.6394443489260726e-13,0.009814432819733002,0.3571147648077771,3.9570397854697736e-22,8.347291244936021e-05,1.0,0.010013000913982394,8.176406273206807,8144284.363346975,1168289.1441808685,1168289.1448967017,857.0680988163989,134507.02274194555,26870.176814110757,265743.39324598206,23138.831394676945,4071940.822065008,3606224.5440358687,19.28599890519269,19.443010433604552,10.933526657241531,11.009576801331312,7946.42340756682,7852.477529019574,8.347291244936021e-05
0.0006725000000000015,0.0010566873533987386,-4.659128658169097,9.154977719187394e-23,-6.173825027027862e-19,-7.333014035197515e-15,0.0016552890389657199,-6.7049204768146,2.0589957204681875e-22,-2.7996040302316074e-17,-3.3252538834206346e-13,0.009815342682388381,0.3639450621516979,3.9240577445019786e-22,8.419218887887441e-05,1.0,0.010009871224849401,8.172875532029403,8160656.663963848,1178356.1565757745,1178356.157297776,864.4559916086968,134686.37043463398,26916.715706173236,265526.002299538,23147.469435783943,4078148.521487451,3616312.7519575334,19.399106566133643,19.55455995982085,10.978356467323398,11.053636208797638,7974.87965524064,7882.967328290051,8.419218887887441e-05
0.0006750000000000016,0.0010450434965649275,-4.65754273352449,9.16589802343851e-23,-5.831044868132375e-19,-6.867363302565713e-15,0.0016385356548135614,-6.701353660863333,2.0570305340669017e-22,-2.5786566477499844e-17,-3.036946625030385e-13,0.00981626947794944,0.370718224423088,3.8917437730920687e-22,8.490951492188917e-05,1.0,0.01000680076075914,8.16934986424823,8176849.495214821,1188395.8713083926,1188395.8720365455,871.8238812514952,134860.41226212398,26962.208756945744,265302.6833883021,23155.486826810928,4084312.4700345555,3626278.588975057,19.512509438356894,19.666374708165424,11.02329168515888,11.097790475588283,8003.123395716074,7913.221609000608,8.490951492188917e-05
0.0006775000000000016,0.0010334036092720619,-4.65595491714621,9.176455942984864e-23,-5.504726105653965e-19,-6.4288962859059995e-15,0.0016217911791905082,-6.6977902492213275,2.0550204182006585e-22,-2.3739435686346247e-17,-2.772497068595288e-13,0.009817213066471752,0.3774354089245741,3.8600635189006725e-22,8.562474584824019e-05,1.0,0.010003789384081432,8.16582928433924,8192862.529099565,1198406.2627314213,1198406.263465708,879.1702814411242,135029.1411615214,27006.654789146138,265073.45732649247,23162.88603284429,4090430.47733632,3636123.907468537,19.626180787106428,19.778426419658164,11.068320541253394,11.142027168997336,8031.151594383868,7943.238435403119,8.562474584824019e-05
0.0006800000000000016,0.0010217676960925356,-4.654365271810468,9.18665097676074e-23,-5.194236986818327e-19,-6.016183869357038e-15,0.0016050556033912074,-6.694230319720283,2.0529655194594107e-22,-2.1843701250538062e-17,-2.5300294045889983e-13,0.009818173310755376,0.38409771344993077,3.8289834949059835e-22,8.633773667182559e-05,1.0,0.010000836958714253,8.162313808619167,8208695.459129451,1208385.3016154512,1208385.3023558522,886.4937031771578,135192.55011183998,27050.052681705936,264838.3438116928,23169.669496027196,4096500.415195543,3645850.52015262,19.740092928918802,19.890685879604085,11.11343093269491,11.186333521401753,8058.961252921492,7973.01588383864,8.633773667182559e-05
0.0006825000000000016,0.001010135761441585,-4.652773860380278,9.196482624332596e-23,-4.898960726307102e-19,-5.627862176865374e-15,0.0015883289185163625,-6.690673949937958,2.050865975740874e-22,-2.008907868845573e-17,-2.307807154111587e-13,0.009819150076199833,0.39070617778307715,3.7984710678692454e-22,8.704834220079892e-05,1.0,0.009997943349953214,8.158803455015585,8224347.999771539,1218330.955851466,1218330.9565979608,893.7926553106579,135350.63215931912,27092.401373345314,264597.36149858264,23175.839638821795,4102520.2165774335,3655460.2004238795,19.854217224502307,20.00312291267826,11.158610420859244,11.230696428817332,8086.549409844958,8002.552043324845,8.704834220079892e-05
0.0006850000000000016,0.0009985078095770717,-4.651180745805345,9.205950387711564e-23,-4.618295699581831e-19,-5.262630190598975e-15,0.0015716111154733296,-6.687121217213229,2.0487219168322427e-22,-1.846591123138028e-17,-2.1042234682370333e-13,0.009820143230662775,0.3972617851770931,3.7684944460677456e-22,8.775641708269437e-05,1.0,0.009995108424364272,8.155298242848989,8239819.885914375,1228241.1910824152,1228241.1918349823,901.0656450959381,135503.38044225294,27133.699866063904,264350.52807058464,23181.398867178068,4108487.8745684205,3664954.6827635816,19.96852407247659,20.115706378891048,11.203846229365212,11.27510244970548,8113.913141020645,8031.8450161436685,8.775641708269437e-05
0.0006875000000000016,0.0009868838445992675,-4.649585991121639,9.215053773329488e-23,-4.351655592063476e-19,-4.919247416502131e-15,0.0015549021849766793,-6.6835721986601415,2.0465334650369174e-22,-1.696513674062989e-17,-1.9177920521595273e-13,0.009821152644322305,0.4037654638119846,3.7390226702169804e-22,8.846181587584702e-05,1.0,0.009992332049659644,8.151798192626254,8255110.872363274,1238113.971702817,1238113.9724614331,908.3111787455196,135650.788217738,27173.947228624405,264097.86031676247,23186.34957365438,4114401.4415338677,3674335.66296404,20.082982908057524,20.228404174853345,11.249125244253047,11.31953780615233,8141.049560150036,8060.892918303223,8.846181587584702e-05
0.0006900000000000016,0.0009752638704506409,-4.647989659450633,9.223792293805344e-23,-4.098469510424695e-19,-4.59653160692704e-15,0.001538202117548727,-6.680026971180874,2.0443007357301107e-22,-1.5578256001424152e-17,-1.7471386796757444e-13,0.009822178189542898,0.4102180882367231,3.710025600222181e-22,8.916439308821987e-05,1.0,0.009989614094576925,8.148303325845236,8270220.733345474,1247947.261402179,1247947.2621668202,915.5277619879531,135792.8488857941,27213.142599877632,263839.37420021463,23190.694140406053,4120259.028041031,3683604.798611004,20.19756219920646,20.34118323222966,11.294434012722935,11.363988383478002,8167.955819207527,8089.69388011177,8.916439308821987e-05
0.0006925000000000016,0.0009636478909156454,-4.6463918139982265,9.232165469828827e-23,-3.8581820537638413e-19,-4.293356533046509e-15,0.0015215109035200327,-6.676485611477741,2.0420238379455303e-22,-1.4297302358029958e-17,-1.590993261292756e-13,0.00982321974074487,0.4166204807883357,3.681473904300983e-22,8.98640032353923e-05,1.0,0.009986954428761364,8.144813664809732,8285149.262040171,1257739.023976609,1257739.0247472501,922.713900628179,135929.55601483892,27251.285192061354,263575.08493006986,23194.43494211766,4126058.801931577,3692763.7094365563,20.312229446875747,20.45400952056459,11.339758743657633,11.408439731745318,8194.629108852214,8118.246046654721,8.98640032353923e-05
0.0006950000000000016,0.000952035909620512,-4.644792518053355,9.240172832065338e-23,-3.6302533515112707e-19,-4.008649814578935e-15,0.0015048285330298721,-6.6729481960641746,2.039702874963284e-22,-1.3114812657865498e-17,-1.448182433529165e-13,0.00982427717427735,0.42297341299215097,3.6533390485476693e-22,9.056050090253618e-05,1.0,0.00998435292265126,8.141329232454536,8299896.270126716,1267487.224196233,1267487.224972847,929.8681011100914,136060.90336734694,27288.374294031695,263305.0070335483,23197.57434885657,4131798.987429169,3701813.9776551025,20.426951187526882,20.56684805249394,11.385085309017338,11.452877068182945,8221.066658807897,8146.547578236134,9.056050090253618e-05
0.0006975000000000016,0.0009404279300330463,-4.643191834986253,9.247813922965312e-23,-3.414159065449913e-19,-3.74139080305532e-15,0.0014881549960266854,-6.669414801274693,2.0373379448630069e-22,-1.202379947662662e-17,-1.3176226390525264e-13,0.00982535036829471,0.429277606943968,3.6255932847148167e-22,9.125374079237643e-05,1.0,0.009981809447366466,8.137850052180152,8314461.587345032,1277189.828476452,1277189.8292590107,936.9888710809672,136186.88492426905,27324.40927438141,263029.15442382597,23200.114728824017,4137477.8641510922,3710757.1484131655,20.54169299553794,20.679662888757942,11.430399244943601,11.497285279272642,8247.265738206788,8174.596650858774,9.125374079237643e-05
0.0007000000000000016,0.0009288239554624303,-4.64158982824642,9.25508829861212e-23,-3.209390361143129e-19,-3.4906085216875778e-15,0.0014714902822685007,-6.665885503273915,2.0349291410843305e-22,-1.1017724579479717e-17,-1.198313666432285e-13,0.009826439202636388,0.4355337366710587,3.598209638896902e-22,9.194357778028657e-05,1.0,0.00997932387459996,8.134376147696676,8328845.061073222,1286844.805649062,1286844.8064375364,944.0747199574255,136307.4949098445,27359.389584496043,262747.5404686906,23202.05845103364,4143093.7661810676,3719594.730194215,20.656419488317383,20.79241714606199,11.475685753928099,11.541648923957263,8273.22365590583,8202.391456656274,9.194357778028657e-05
0.0007025000000000016,0.0009172239890590297,-4.639986561360252,9.261995530576188e-23,-3.015453848962956e-19,-3.2553796605320126e-15,0.0014548343813233391,-6.662360378064589,2.0324765529843751e-22,-1.0090473595123028e-17,-1.089332622948141e-13,0.009827543558710072,0.441742429473567,3.571161900465817e-22,9.262986697134286e-05,1.0,0.009976896076512457,8.130907542876495,8343046.555919643,1296450.1277607847,1296450.1285551446,951.1241594925684,136422.72781641304,27393.31476153705,262460.17805876915,23203.40788791114,4148645.081164442,3728328.1952162124,20.771094333506543,20.905073007106015,11.520929707731767,11.585952237628586,8298.937760773371,8229.930204298387,9.262986697134286e-05
0.0007050000000000016,0.0009056280338142087,-4.638382097928366,9.268535207786503e-23,-2.83187149804596e-19,-3.03482662861781e-15,0.0014381872825696025,-6.658839501494669,2.0299802663963282e-22,-9.236331858154454e-18,-9.898283129449834e-14,0.009828663319378188,0.4479042672467411,3.5444246115011042e-22,9.331246376125663e-05,1.0,0.009974525925630019,8.127444261615453,8357065.953328706,1306003.770926078,1306003.7717262916,958.1357043439734,136532.57842935977,27426.184431353264,262167.07967580756,23204.16541781937,4154130.2494393606,3736958.9798069135,20.885680258593844,21.017591733126256,11.56611565119922,11.630179137049197,8324.405441949746,8257.211119362219,9.331246376125663e-05
0.0007075000000000016,0.0008940360925601522,-4.636776501622585,9.274706938282803e-23,-2.6581805228443795e-19,-2.8281156613266127e-15,0.001421548975196444,-6.6553229492634225,2.0274403641471684e-22,-8.449961386694152e-18,-8.990159972184072e-14,0.009829798368847651,0.4540197877848549,3.5179730541869744e-22,9.399122388076166e-05,1.0,0.009972213294744665,8.12398632770218,8370903.1511945985,1315503.7159483836,1315503.7167544179,965.1078726421708,136637.04185053054,27457.998311266965,261868.25745603637,23204.33342747768,4159547.7630555993,3745488.4849060914,21.000139060093435,21.12993367586712,11.611227805591763,11.674313224729277,8349.624129074538,8284.2324447544,9.399122388076166e-05
0.0007100000000000016,0.0008824481679696956,-4.6351698361826354,9.280510351079746e-23,-2.493933247033887e-19,-2.6344549848147517e-15,0.0014049194482041274,-6.6518107969266325,2.0248569266057815e-22,-7.726378974525127e-18,-8.161725109609173e-14,0.009830948592562809,0.4600894860632982,3.4917832405737706e-22,9.466600345836823e-05,1.0,0.009969958056817888,8.120533764695093,8384558.063490726,1324947.9491984327,1324947.9500102538,972.0391865592806,136736.11352293193,27488.756212826527,261563.72325706168,23203.91431432949,4164896.1649380815,3753918.0764341787,21.114431617189062,21.242058294276152,11.656250073788613,11.718337795280465,8374.591292496341,8310.992441038843,9.466600345836823e-05
0.0007125000000000017,0.0008708642625561644,-4.633562165412508,9.285945097971175e-23,-2.33869694368382e-19,-2.453093035097463e-15,0.0013882986904043752,-6.648303119900858,2.02223003220898e-22,-7.060935294695382e-18,-7.406317111531155e-14,0.009832113877101567,0.4661138155029295,3.4658319014673606e-22,9.533665907583088e-05,1.0,0.009967760084887135,8.117086595806924,8398030.619907523,1334334.4633905771,1334334.4642081494,978.9281728774464,136829.789254623,27518.45804445592,261253.48872206509,23202.910488819572,4170174.048005116,3762249.0857182513,21.228517906306152,21.353924172080486,11.701166045644577,11.762235841902001,8399.3044434496,8337.489386776591,9.533665907583088e-05
0.0007150000000000017,0.0008592843786732231,-4.631953553176515,9.291010855256426e-23,-2.192053655360674e-19,-2.283316733451493e-15,0.0013716866904207082,-6.644799993466785,2.0195597579603315e-22,-6.449295088257592e-18,-6.717802439722737e-14,0.009833294110074605,0.472093189215183,3.440096474199145e-22,9.600304781400763e-05,1.0,0.009965619251975116,8.113644843796411,8411320.765497595,1343661.258224633,1343661.2590479201,985.7733635567246,136918.06524157885,27547.103813993803,260937.56534070958,23201.324376578552,4175380.0542267077,3770482.809989807,21.342357016229865,21.465489035849515,11.745959003324298,11.805990062814224,8423.76113421223,8363.721578890727,9.600304781400763e-05
0.0007175000000000017,0.0008477085185147355,-4.63034406339504,9.295707325633579e-23,-2.0535999951788733e-19,-2.124449816034167e-15,0.0013550834366887789,-6.641301492771702,2.0168461799763592e-22,-5.887418329099217e-18,-6.090536041845667e-14,0.00983448918002767,0.4780279812259884,3.4145550937929423e-22,9.666502732516632e-05,1.0,0.009963535431001992,8.110208530866782,8424428.460335571,1352926.3413978843,1352926.3422268482,992.5732963020749,137000.938092508,27574.693631220864,260615.96451558534,23199.1584205703,4180512.8738864423,3778620.5126863583,21.45590716904575,21.576709779203146,11.790611929124742,11.849582870319175,8447.958958239633,8389.687332899666,9.666502732516632e-05
0.0007200000000000017,0.0008361366841146355,-4.628733760039973,9.30003423985683e-23,-1.922946930172033e-19,-1.975851218430272e-15,0.0013384889174567012,-6.637807692831042,2.0140893739580622e-22,-5.371542325583318e-18,-5.519324679388874e-14,0.00983569897634688,0.4839185276843895,3.389186580145667e-22,9.732245587295439e-05,1.0,0.009961508494700374,8.106777678570998,8437353.679178594,1362127.729164501,1362127.7299991027,999.3265151291116,137078.4048507172,27601.22771021157,260288.697619737,23196.41508311234,4185571.244615196,3786663.4239939414,21.569125738357226,21.68754248396443,11.835107511702073,11.89299639811841,8471.895550274055,8415.384983273534,9.732245587295439e-05
0.0007225000000000017,0.0008245688773468109,-4.627122707129843,9.30399135850588e-23,-1.7997195488631876e-19,-1.836913513452888e-15,0.0013219031207853784,-6.634318668529098,2.0112894156936103e-22,-4.8981647493111054e-18,-4.999392835851295e-14,0.009836923389167003,0.4897651280489558,3.3639704276889844e-22,9.797519239107857e-05,1.0,0.009959538315533104,8.103352307723213,8450096.411138648,1371263.44715682,1371263.4479970194,1006.03157092825,137150.46301726054,27626.706371651573,259955.77605781337,23193.096847848457,4190553.9505743766,3794612.7412471897,21.68196927221133,21.797942446249728,11.879428154251258,11.936212510682804,8495.568586432975,8440.812883692091,9.797519239107857e-05
0.0007250000000000017,0.0008130050999249993,-4.6255109687246545,9.307578473766331e-23,-1.6835568145859318e-19,-1.7070614019939474e-15,0.0013053260345488311,-6.6308344946188775,2.0084463815615583e-22,-4.464027546761667e-18,-4.526351030445498e-14,0.009838162309282644,0.4955680462562849,3.3388867956268577e-22,9.862309654587932e-05,1.0,0.009957624765613769,8.09993243831638,8462656.65936212,1380331.5312611407,1380331.5321068962,1012.68702202692,137217.11057414341,27651.130045080026,259617.21132720856,23189.206221652392,4195459.821676752,3802469.629299213,21.794393518665412,21.90786420526659,11.9235559836441,11.979212813609447,8518.975784281976,8465.969407270584,9.862309654587932e-05
0.0007275000000000017,0.0008014453534026982,-4.623898608920412,9.310795411040373e-23,-1.5741113057107858e-19,-1.5857502562562722e-15,0.0012887576464345285,-6.627355245721075,2.0055603489805617e-22,-4.0661016994265825e-18,-4.09616638190542e-14,0.009839415628062325,0.5013275118725934,3.3139164955756546e-22,9.926602877725751e-05,1.0,0.009955767716629961,8.096518089445805,8475034.44071135,1389330.0281905343,1389330.0290418037,1019.2914347494834,137278.34600537832,27674.499270982033,259273.01507279678,23184.745736421868,4200287.732659814,3810235.22104967,21.906353450072828,22.0172615705859,11.967472858665557,12.0219786629705,8542.114902880496,8490.852946862537,9.926602877725751e-05
0.0007300000000000017,0.0007898896391730898,-4.622285691843366,9.313642030727645e-23,-1.4710489446945986e-19,-1.472464714118578e-15,0.0012721979439437228,-6.6238809963222725,2.0026313969079682e-22,-3.7015727980316915e-18,-3.70513527201122e-14,0.009840683237365385,0.507043721223896,3.289040982735834e-22,9.990385036664008e-05,1.0,0.009953967039769205,8.093109279238224,8487229.785457188,1398256.9964360944,1398256.9972928332,1025.8433839745142,137334.16832003434,27696.814702871023,258923.19914738863,23179.71795084115,4205036.602368701,3817910.6177667994,22.017803293494488,22.12608765585757,12.011160380867075,12.064491177418713,8564.983742815648,8515.461915228745,9.990385036664008e-05
0.0007325000000000017,0.0007783379584689799,-4.620672281643949,9.316118229803805e-23,-1.3740487163255186e-19,-1.3667173237071624e-15,0.0012556469143917921,-6.620411820772274,1.9996596062757558e-22,-3.3678273975896724e-18,-3.349857972903906e-14,0.009841965029461663,0.5127168385108921,3.2642423439447417e-22,0.00010053642347917782,1.0,0.009952222605647525,8.089706024786473,8499242.73697187,1407110.5068575365,1407110.5077197002,1032.3414536890969,137384.57707274187,27718.077109207978,258567.7756646975,23174.12545202923,4209705.392860855,3825496.8895982034,22.128696559155724,22.23429491026396,12.054599904205562,12.106731248946513,8587.580146211034,8539.794745303137,0.00010053642347917782
0.0007350000000000017,0.0007667903123627538,-4.619058442490442,9.318223943542825e-23,-1.282802377931243e-19,-1.2680472378781697e-15,0.0012391045449085905,-6.616947793280683,1.9966450604675418e-22,-3.0624401197439082e-18,-3.027215104848127e-14,0.009843260896953922,0.518346996903156,3.239503288815803e-22,0.00010116361122932321,1.0,0.009950534284240652,8.086308342089291,8511073.351430826,1415888.6436010294,1415888.6444685715,1038.7842375398013,137429.57238586814,27738.287375299602,258206.75705710438,23167.970857151464,4214293.108693624,3832995.0759013747,22.23898607453055,22.341835155872015,12.0977725470649,12.148679556148407,8609.901996728688,8563.849890341313,0.00010116361122932321
0.0007375000000000017,0.0007552467017663479,-4.617444238562338,9.319959147014231e-23,-1.1970141612733528e-19,-1.1760189568751625e-15,0.0012225708224388088,-6.613488987912658,1.9935878457269303e-22,-2.7831614713288387e-18,-2.734345804936423e-14,0.009844570732702966,0.5239342996179768,3.214807137466267e-22,0.00010178527771813962,1.0,0.009948901944817803,8.082916245996287,8522721.697514083,1424589.5046213737,1424589.505494247,1045.1703393799908,137469.15496887115,27757.44650502415,257840.15612522315,23161.256814914017,4218798.796016557,3840406.1857803566,22.34862401594355,22.448659622139182,12.140659202829244,12.190316575880445,8631.94721954151,8587.625824176854,0.00010178527771813962
0.0007400000000000017,0.0007437071274312393,-4.615829734043447,9.321323856811676e-23,-1.1164004682644458e-19,-1.0902211182201641e-15,0.0012060457337423488,-6.610035478583957,1.9904880516332894e-22,-2.5279063455056714e-18,-2.4686274872649225e-14,0.009845894429755411,0.5294788209779395,3.1901378128914743e-22,0.00010240128810630826,1.0,0.009947325455878016,8.079529750157644,8534187.856117524,1433211.2027038103,1433211.2035819665,1051.4983738131236,137503.3261403924,27775.555622572567,257467.98609538883,23153.9860070441,4223221.541936764,3847731.1983486637,22.457561947800638,22.554718988454855,12.18324055379064,12.231622598434974,8653.713781303932,8611.12104130584,0.00010240128810630826
0.0007425000000000017,0.0007321715899484525,-4.614214993114707,9.32231813246282e-23,-1.0406895609828582e-19,-1.010265333123792e-15,0.001189529265394711,-6.606587339055159,1.987345771481531e-22,-2.294743178450511e-18,-2.2276570924968088e-14,0.00984723188127405,0.5349806074552963,3.165479828362181e-22,0.00010301150864644569,1.0,0.009945804685088995,8.076148866978723,8545471.920061143,1441751.8659163376,1441751.8667997268,1057.7669667317173,137532.0878463866,27792.615973978995,257090.26066570787,23146.161149632942,4227560.473597748,3854971.0632913588,22.565750857238903,22.659963421574133,12.225497082637474,12.27257774007251,8675.199690094254,8634.334057136333,0.00010301150864644569
0.0007450000000000017,0.0007206400897485857,-4.612600079946743,9.322942078071413e-23,-9.696212482517289e-20,-9.357850685644267e-16,0.0011730214037873978,-6.603144642925226,1.9841611027298884e-22,-2.0818837274821364e-18,-2.0092337190193804e-14,0.009848582980470786,0.5404396786945053,3.140818279527187e-22,0.00010361580675135262,1.0,0.009944339499228445,8.07277360757901,8556573.993806334,1450209.6385649214,1450209.6394534928,1063.9747558516417,137555.44268100182,27808.628928667466,256706.99406010204,23137.78499446701,4231814.757534324,3862126.7011494855,22.673141196458875,22.764342621131647,12.267409087315706,12.313161959104843,8696.40299535654,8657.263408064195,0.00010361580675135262
0.0007475000000000017,0.0007091126271018553,-4.610985058692147,9.323195843705631e-23,-9.029465675754548e-20,-8.664345725364402e-16,0.001156522135128337,-6.599707463624294,1.9809341473716934e-22,-1.8876734452694977e-18,-1.811342546029217e-14,0.00984994762054209,0.545856028521089,3.116138832762922e-22,0.00010421405103124264,1.0,0.009942929764127868,8.069403981755608,8567494.193171456,1458582.681714552,1458582.6826082536,1070.120391241408,137573.39390428842,27823.595980815022,256318.20107328403,23128.860330238775,4235983.598812085,3869199.003830708,22.779682921867288,22.867805861533732,12.30895669415186,12.353355070059006,8717.321787816893,8679.907651672125,0.00010421405103124264
0.0007500000000000018,0.0006975892021181615,-4.60936999347751,9.323079626993092e-23,-8.40427466150958e-20,-8.018878433887375e-16,0.0011400314454423225,-6.596275874405813,1.9776650123675404e-22,-1.7105824196593536e-18,-1.6321399557792926e-14,0.009851325694606915,0.5512296259303111,3.091427717771052e-22,0.00010480611136332408,1.0,0.009941575344618758,8.06603999795081,8578232.64505479,1466869.174163111,1466869.1750618902,1076.2025358461378,137585.9454623483,27837.518750722047,255923.89712282733,23119.38998374174,4240066.240415804,3876188.8348689685,22.885325540371383,22.970302041334605,12.350119874111865,12.393136761128595,8737.954199394022,8702.265366769305,0.00010480611136332408
0.0007525000000000018,0.0006860698147471735,-4.607754948395195,9.322593674376761e-23,-7.818364793460763e-20,-7.418376403656934e-16,0.0011235493205714775,-6.592849948337947,1.9743538099772062e-22,-1.5491968527245117e-18,-1.4699397739132598e-14,0.009852717095647072,0.5565604160630292,3.0666717150750703e-22,0.00010539185891951577,1.0,0.0099402761044812,8.062681663223987,8588789.487154117,1475067.3128292847,1475067.3137330867,1082.2198660058807,137593.10200327198,27850.398985962504,255524.0982892962,23109.376820927464,4244061.962344211,3883097.029990801,22.990018150491235,23.071779726870325,12.390878456420198,12.432486608750711,8758.298403097488,8724.335153608074,0.00010539185891951577
0.0007550000000000018,0.0006745544647784363,-4.60613998749487,9.321738282624023e-23,-7.269564091979299e-20,-6.859945351553219e-16,0.0011070757461757415,-6.589429758294389,1.971000658165791e-22,-1.4022110529324013e-18,-1.3232005485821586e-14,0.009854121716449973,0.5618483211598885,3.0418581485976394e-22,0.00010597116623288166,1.0,0.009939031906394809,8.059328983227145,8599164.867694117,1483175.3136823822,1483175.3145911524,1088.1710719679713,137594.86889608525,27862.23856256343,255118.82136511154,23098.823747960138,4247970.081001831,3889924.3973808093,23.09370949162729,23.172187204422592,12.431212145807848,12.471384095982827,8778.352612908933,8746.11563390803,0.00010597116623288166
