point_index,detuning_n,ensemble_index,requested_atom_count,successful_atom_count,complete_atom_count,trapped_atom_count,aligned_trapped_atom_count,complete_outside_core_count,escaped_atom_count,other_incomplete_atom_count,failed_atom_count,duration_complete_fraction,trapped_fraction,initial_temperature_x_k,initial_temperature_y_k,initial_temperature_z_k,initial_temperature_mean_k,plateau_temperature_x_k,plateau_temperature_y_k,plateau_temperature_z_k,plateau_temperature_mean_k,final_temperature_x_k,final_temperature_y_k,final_temperature_z_k,final_temperature_mean_k,plateau_window_1_mean_k,plateau_window_2_mean_k,plateau_window_3_mean_k,plateau_window_4_mean_k,stationarity_metric,relative_drift,stationarity_pass,statistics_pass,survivor_conditioning_warning,valid,quality_status,plateau_max_radius_median_m,plateau_max_radius_p90_m,plateau_max_radius_max_m,termination_counts_json,boundedness_counts_json
1,-0.75,2,25,25,25,25,25,0,0,0,0,1.0,1.0,0.0014050376651347982,0.0019320922925401436,0.001626888942434163,0.001654672966703035,0.0006041099138737443,0.000597937832898261,0.0006332698930165411,0.0006117725465961821,0.0007653596118676632,0.00038850992678627114,0.000516024765261458,0.0005566314346384641,0.0005564713374113124,0.000627373564726862,0.0006097796474043551,0.0006569400610293673,0.16422561649268005,0.15627815087275715,False,True,False,False,nonstationary,0.0003162531226362672,0.0004355075846048406,0.0005638320863206127,"{""duration"": 25}","{""complete_final_plateau_core"": 25}"
1,-0.75,3,25,25,25,25,25,0,0,0,0,1.0,1.0,0.0018484638828109817,0.0013390038303674769,0.0019674781097325953,0.0017183152743036846,0.0006839654223696394,0.0006098111926798367,0.0006621507870385937,0.0006519758006960233,0.0008464014916028913,0.0006868189815302793,0.0006856209828718726,0.0007396138186683477,0.0006152795296300571,0.0007382116089628853,0.0006055549508038131,0.000648597222778281,0.20346868398712545,-0.005577220798099774,False,True,False,False,nonstationary,0.0002974375115037419,0.0005214956372423813,0.0006746316815524676,"{""duration"": 25}","{""complete_final_plateau_core"": 25}"
1,-0.75,4,25,25,25,25,25,0,0,0,0,1.0,1.0,0.0025128764563160343,0.0018374392662777348,0.001966102207173655,0.002105472643255808,0.0005709600233594925,0.000601936933806502,0.0006861053612466062,0.0006196674394708669,0.0007018395274856874,0.0005148449479428516,0.0006720554591749514,0.0006295799782011635,0.0005934389491400005,0.0006488734461977009,0.000639540858460535,0.0005949122594697619,0.08945846356722537,0.004784592854891858,True,True,False,True,valid,0.00032551261908856033,0.00043725367080558927,0.0005842885433215413,"{""duration"": 25}","{""complete_final_plateau_core"": 25}"
1,-0.75,5,25,25,25,25,25,0,0,0,0,1.0,1.0,0.0020398255758234647,0.0021997729388720942,0.0018055533939974426,0.0020150506362310006,0.0006005998057046323,0.0006158081492012122,0.0006654440364145591,0.0006272839971068013,0.0005129750590155972,0.0008500934291456315,0.00044538409428033956,0.0006028175274805228,0.0005884808336967672,0.0006370183039174684,0.0006519370672428695,0.0006320677657753749,0.10116029396378537,0.09720059130726977,True,True,False,True,valid,0.0003310772995060589,0.0004709207069289974,0.0006516771547869446,"{""duration"": 25}","{""complete_final_plateau_core"": 25}"
1,-0.75,6,25,25,25,25,25,0,0,0,0,1.0,1.0,0.0018842375808580587,0.002037074469655189,0.0017193688948432253,0.001880226981785491,0.0005816800493523114,0.0006245706376546576,0.0006487705919286947,0.0006183404263118879,0.0007980276909606375,0.0008103609143357242,0.0008756344748260733,0.000828007693374145,0.0006030894101442147,0.0006345666581901669,0.0006370300099602687,0.0005970368936729854,0.06467815233402022,0.044454948475693416,True,True,False,True,valid,0.0003433893015299146,0.0004552502631303274,0.0005376546006683948,"{""duration"": 25}","{""complete_final_plateau_core"": 25}"
1,-0.75,7,25,25,25,25,25,0,0,0,0,1.0,1.0,0.0022061038533683825,0.001857163745256553,0.0015439330586032394,0.001869066885742725,0.0005918287247929314,0.0006316617573860822,0.0006314545806997972,0.0006183150209596037,0.000537588772001355,0.0007623879523120105,0.0006478048775118591,0.0006492605339417414,0.0006121544603451289,0.0006050913709003507,0.000639604073110914,0.0006162514426922226,0.05581734397621591,0.03868818630600823,True,True,False,True,valid,0.0003426210104138235,0.0004600364867816101,0.0005783168757756392,"{""duration"": 25}","{""complete_final_plateau_core"": 25}"
1,-0.75,8,25,25,25,25,25,0,0,0,0,1.0,1.0,0.002038570167986822,0.0011031756432412177,0.0011956681969910491,0.001445804669406363,0.0006390951808607891,0.0005899899020903787,0.0006435614716049165,0.0006242155181853615,0.0005534829837643765,0.0007702012950229181,0.0006957455951547324,0.000673143291314009,0.0005959292291753215,0.0006208855310572009,0.0006138453813490757,0.0006697007989077212,0.11818285124800933,0.14850508917400462,True,True,False,True,valid,0.00031341020716560474,0.0005041868646957929,0.0006725488100502068,"{""duration"": 25}","{""complete_final_plateau_core"": 25}"
1,-0.75,9,25,25,25,25,25,0,0,0,0,1.0,1.0,0.0011555658125694589,0.0026222328481133672,0.002765645307624418,0.0021811479894357478,0.0005888250720227217,0.0006301432887032857,0.0005935895693958713,0.0006041859767072929,0.0005479912237235252,0.001019012817943406,0.00042695680153164193,0.0006646536143995245,0.0005969914938212561,0.0005855109476069558,0.0005897670853308103,0.0006478317470170541,0.10314837121797439,0.10016680819851932,True,True,False,True,valid,0.00031749469075410586,0.00040263353868458024,0.000442868916961021,"{""duration"": 25}","{""complete_final_plateau_core"": 25}"
1,-0.75,10,25,25,25,25,25,0,0,0,0,1.0,1.0,0.0019703200181450313,0.0012374143480786838,0.003089204133640436,0.002098979499954717,0.0005608099632650665,0.0005846332723809987,0.0007254251618355002,0.0006236227991605218,0.00039186987065320934,0.000807926447563073,0.0005991962664795181,0.0005996641948986002,0.0006064496047326103,0.0006062207423265312,0.0006549879629172412,0.0006271003939578039,0.07819986802335815,0.0781909342999199,True,True,False,True,valid,0.0003412034398059626,0.00042223038477764735,0.0005754168440011375,"{""duration"": 25}","{""complete_final_plateau_core"": 25}"
1,-0.75,11,25,25,25,25,25,0,0,0,0,1.0,1.0,0.001317374983415438,0.0014093643297712125,0.0012402568906588203,0.0013223320679484902,0.000619921471476291,0.0007147544887836996,0.0006429267173592077,0.0006592008925397326,0.0005076182271610703,0.000834287636453695,0.00039848751714434487,0.0005801311269197034,0.0006393593798741781,0.0006873344385065294,0.0006806242039993864,0.0006270092690487627,0.0915125724805214,-0.00654313593736983,True,True,False,True,valid,0.00034127423443276175,0.0004928788689167041,0.0006252382636489256,"{""duration"": 25}","{""complete_final_plateau_core"": 25}"
