Wavelength (nm),Differential Scalar Polarizability,Differential Vector Polarizability,Differential Tensor Polarizability
1529.1526154064688,-3.3531032356859248e-34,-2.12302938898877e-34,7.010769657797163e-36
1529.15262040654,-3.3531944549286417e-34,-2.1230707730365035e-34,7.009864635640989e-36
1529.152625406611,-3.353285679608864e-34,-2.123112158286107e-34,7.008959474119606e-36
1529.152630406682,-3.3533769097374827e-34,-2.123153544742262e-34,7.008054173107356e-36
1529.152635406753,-3.3534681453150445e-34,-2.123194932404957e-34,7.007148732581155e-36
1529.152640406824,-3.3535593863291516e-34,-2.1232363212683066e-34,7.006243152646409e-36
1529.152645406895,-3.3536506327958767e-34,-2.123277711339343e-34,7.005337433125961e-36
1529.152650406966,-3.3537418847105884e-34,-2.1233191026157015e-34,7.004431574048191e-36
1529.1526554070372,-3.3538331420738296e-34,-2.123360495097372e-34,7.003525575389991e-36
1529.152660407108,-3.3539244048783794e-34,-2.1234018887808134e-34,7.002619437205507e-36
1529.152665407179,-3.354015673135136e-34,-2.1234432836707136e-34,7.001713159368833e-36
1529.15267040725,-3.354106946844646e-34,-2.1234846797670544e-34,7.000806741856906e-36
1529.152675407321,-3.354198225999683e-34,-2.1235260770663023e-34,6.999900184723858e-36
1529.1526804073922,-3.354289510611152e-34,-2.1235674755731395e-34,6.998993487843701e-36
1529.1526854074632,-3.354380800664061e-34,-2.123608875280507e-34,6.998086651347693e-36
1529.1526904075342,-3.354472096174489e-34,-2.1236502761954346e-34,6.997179675058467e-36
1529.1526954076053,-3.3545633971378047e-34,-2.1236916783155623e-34,6.996272559004408e-36
1529.1527004076763,-3.3546547035519605e-34,-2.1237330816396995e-34,6.995365303188138e-36
1529.1527054077474,-3.354746015422683e-34,-2.1237744861701838e-34,6.994457907535062e-36
1529.1527104078184,-3.3548373327453367e-34,-2.12381589190465e-34,6.99355037207363e-36
1529.1527154078894,-3.3549286555178765e-34,-2.1238572988419115e-34,6.992642696806453e-36
1529.1527204079605,-3.3550199837460273e-34,-2.1238987069843e-34,6.99173488165901e-36
1529.1527254080313,-3.355111317430334e-34,-2.1239401163318045e-34,6.990826926608114e-36
1529.1527304081023,-3.3552026565687525e-34,-2.1239815268832347e-34,6.989918831656495e-36
1529.1527354081734,-3.3552940011670093e-34,-2.1240229386409273e-34,6.989010596729481e-36
1529.1527404082444,-3.355385351220467e-34,-2.1240643516025174e-34,6.988102221855494e-36
1529.1527454083157,-3.3554767067348557e-34,-2.1241057657703425e-34,6.987193706959829e-36
1529.1527504083865,-3.3555680677055386e-34,-2.124147181142036e-34,6.986285052070951e-36
1529.1527554084576,-3.355659434130466e-34,-2.12418859771641e-34,6.98537625719152e-36
1529.1527604085286,-3.355750806020555e-34,-2.124230015498151e-34,6.984467322195254e-36
1529.1527654085996,-3.355842183363391e-34,-2.1242714344813687e-34,6.98355824718792e-36
1529.152770408671,-3.355933566175069e-34,-2.1243128546730987e-34,6.982649031991723e-36
1529.1527754087415,-3.3560249544431773e-34,-2.124354276067453e-34,6.981739676712388e-36
1529.1527804088128,-3.3561163481708536e-34,-2.124395698665591e-34,6.980830181301015e-36
1529.1527854088836,-3.356207747356051e-34,-2.1244371224663252e-34,6.979920545760217e-36
1529.1527904089546,-3.3562991520096854e-34,-2.1244785474743383e-34,6.979010769963672e-36
1529.1527954090257,-3.35639056212712e-34,-2.12451997368727e-34,6.97810085393982e-36
1529.1528004090967,-3.356481977708902e-34,-2.124561401105102e-34,6.977190797665409e-36
1529.1528054091675,-3.3565733987477947e-34,-2.1246028297242973e-34,6.976280601194781e-36
1529.1528104092388,-3.356664825259907e-34,-2.1246442595518922e-34,6.975370264349794e-36
1529.1528154093098,-3.356756257230223e-34,-2.1246856905808197e-34,6.974459787262285e-36
1529.1528204093809,-3.3568476946748546e-34,-2.124727122818118e-34,6.973549169754028e-36
1529.152825409452,-3.3569391375735958e-34,-2.1247685562543693e-34,6.972638412008487e-36
1529.152830409523,-3.357030585945151e-34,-2.1248099908977867e-34,6.971727513821638e-36
1529.152835409594,-3.357122039784879e-34,-2.124851426746007e-34,6.970816475221951e-36
1529.152840409665,-3.357213499090735e-34,-2.1248928637978374e-34,6.969905296212088e-36
1529.152845409736,-3.357304963868452e-34,-2.1249343020556158e-34,6.968993976717093e-36
1529.152850409807,-3.3573964341082e-34,-2.124975741514626e-34,6.96808251681719e-36
1529.152855409878,-3.357487909826095e-34,-2.1250171821819058e-34,6.967170916334012e-36
1529.152860409949,-3.3575793910071166e-34,-2.125058624050388e-34,6.966259175399479e-36
1529.15286541002,-3.357670877664785e-34,-2.125100067125934e-34,6.965347293861054e-36
1529.152870410091,-3.3577623697892677e-34,-2.1251415114038297e-34,6.964435271798981e-36
1529.152875410162,-3.3578538673811143e-34,-2.1251829568840586e-34,6.963523109189999e-36
1529.1528804102331,-3.357945370453846e-34,-2.1252244035724844e-34,6.962610805881534e-36
1529.1528854103042,-3.3580368789976316e-34,-2.125265851464391e-34,6.961698361953792e-36
1529.1528904103752,-3.3581283930078262e-34,-2.125307300557411e-34,6.960785777435303e-36
1529.1528954104465,-3.3582199124979557e-34,-2.125348750857409e-34,6.95987305217343e-36
1529.1529004105173,-3.3583114374659767e-34,-2.125390202363194e-34,6.958960186170715e-36
1529.1529054105883,-3.3584029678994513e-34,-2.1254316550688717e-34,6.9580471795334e-36
1529.1529104106592,-3.3584945038119114e-34,-2.125473108980309e-34,6.957134032108778e-36
1529.1529154107302,-3.358586045206504e-34,-2.125514564098663e-34,6.9562207438476e-36
1529.1529204108012,-3.3586775920655974e-34,-2.1255560204156924e-34,6.955307314907931e-36
1529.1529254108725,-3.3587691444105155e-34,-2.125597477940785e-34,6.954393745059251e-36
1529.152930410943,-3.3588607022314193e-34,-2.125638936669225e-34,6.953480034381894e-36
1529.1529354110144,-3.358952265531457e-34,-2.125680396602173e-34,6.952566182826637e-36
1529.1529404110854,-3.3590438343111727e-34,-2.1257218577396156e-34,6.951652190370206e-36
1529.1529454111565,-3.3591354085711194e-34,-2.1257633200815344e-34,6.95073805698927e-36
1529.1529504112275,-3.359226988306647e-34,-2.125804783625566e-34,6.949823782712345e-36
1529.1529554112983,-3.3593185735287008e-34,-2.1258462483763972e-34,6.94890936741249e-36
1529.1529604113696,-3.3594101642248354e-34,-2.1258877143281336e-34,6.947994811195987e-36
1529.1529654114406,-3.3595017604059933e-34,-2.125929181485465e-34,6.94708011393579e-36
1529.1529704115117,-3.3595933620675283e-34,-2.1259706498460247e-34,6.946165275660438e-36
1529.1529754115825,-3.359684969207391e-34,-2.1260121194086166e-34,6.945250296372547e-36
1529.1529804116535,-3.359776581836523e-34,-2.1260535901779374e-34,6.944335175944992e-36
1529.1529854117246,-3.3598681999476806e-34,-2.12609506215044e-34,6.943419914432336e-36
1529.1529904117956,-3.3599598235466085e-34,-2.126136535328461e-34,6.942504511759248e-36
1529.1529954118666,-3.3600514526312585e-34,-2.1261780097108127e-34,6.941588967928302e-36
1529.1530004119377,-3.3601430871943834e-34,-2.126219485293947e-34,6.940673282994124e-36
1529.1530054120087,-3.3602347272521292e-34,-2.126260962084908e-34,6.939757456777514e-36
1529.1530104120798,-3.360326372789448e-34,-2.1263024400766222e-34,6.938841489410929e-36
1529.1530154121508,-3.3604180238068896e-34,-2.126343919269076e-34,6.937925380871073e-36
1529.1530204122218,-3.360509680325801e-34,-2.1263853996716647e-34,6.93700913092661e-36
1529.153025412293,-3.3606013423285356e-34,-2.126426881276136e-34,6.936092739736103e-36
1529.153030412364,-3.360693009820843e-34,-2.1264683640848313e-34,6.935176207224227e-36
1529.153035412435,-3.3607846827954705e-34,-2.126509848094203e-34,6.934259533445558e-36
1529.1530404125058,-3.3608763612607713e-34,-2.126551333307766e-34,6.933342718298703e-36
1529.1530454125768,-3.3609680452250976e-34,-2.1265928197290362e-34,6.932425761682223e-36
1529.153050412648,-3.361059734678597e-34,-2.1266343073532903e-34,6.931508663676778e-36
1529.153055412719,-3.3611514296192186e-34,-2.126675796179336e-34,6.930591424285018e-36
1529.15306041279,-3.3612431300501153e-34,-2.1267172862083355e-34,6.929674043457416e-36
1529.153065412861,-3.361334835977038e-34,-2.126758777442628e-34,6.928756521118615e-36
1529.153070412932,-3.361426547397941e-34,-2.1268002698810187e-34,6.927838857271134e-36
1529.153075413003,-3.3615182643107677e-34,-2.126841763522318e-34,6.92692105191761e-36
1529.153080413074,-3.3616099867186744e-34,-2.1268832583676855e-34,6.926003105008628e-36
1529.1530854131452,-3.3617017146170074e-34,-2.1269247544147512e-34,6.925085016572738e-36
1529.1530904132162,-3.361793448016726e-34,-2.1269662516682106e-34,6.924166786482409e-36
1529.1530954132872,-3.361885186913176e-34,-2.1270077501256928e-34,6.92324841476625e-36
1529.1531004133583,-3.3619769313017075e-34,-2.127049249784827e-34,6.922329901452947e-36
1529.153105413429,-3.362068681180267e-34,-2.1270907506444206e-34,6.921411246545057e-36
1529.1531104135,-3.36216043656502e-34,-2.1271322527115228e-34,6.920492449862837e-36
1529.1531154135712,-3.3622521974461084e-34,-2.1271737559814076e-34,6.919573511487038e-36
1529.1531204136422,-3.362343963826688e-34,-2.1272152604552386e-34,6.918654431368084e-36
1529.1531254137133,-3.3624357357073103e-34,-2.127256766132996e-34,6.917735209482607e-36
1529.1531304137843,-3.362527513088526e-34,-2.127298273014669e-34,6.916815845807007e-36
1529.1531354138554,-3.3626192959708874e-34,-2.1273397811002398e-34,6.915896340317857e-36
1529.1531404139264,-3.3627110843471375e-34,-2.127381290386161e-34,6.914976693069917e-36
1529.1531454139974,-3.362802878233448e-34,-2.1274228008794814e-34,6.914056903883205e-36
1529.1531504140685,-3.362894677614751e-34,-2.1274643125731196e-34,6.913136972890727e-36
1529.1531554141395,-3.3629864825020102e-34,-2.1275058254717706e-34,6.912216899964659e-36
1529.1531604142106,-3.3630782928905736e-34,-2.1275473395730647e-34,6.911296685133623e-36
1529.1531654142814,-3.363170108775783e-34,-2.127588854874629e-34,6.910376328426378e-36
1529.1531704143524,-3.3632619301738177e-34,-2.1276303713835147e-34,6.909455829662768e-36
1529.1531754144237,-3.3633537570774165e-34,-2.1276718890961715e-34,6.908535188897597e-36
1529.1531804144945,-3.363445589487134e-34,-2.1277134080125856e-34,6.907614406107268e-36
1529.1531854145655,-3.3635374274009165e-34,-2.1277549281315638e-34,6.90669348129444e-36
1529.1531904146366,-3.363629270816711e-34,-2.127796449451909e-34,6.905772414461731e-36
1529.1531954147076,-3.363721119745492e-34,-2.1278379719783204e-34,6.904851205481043e-36
1529.153200414779,-3.36381297417218e-34,-2.127879495703714e-34,6.903929854485634e-36
1529.1532054148497,-3.363904834118173e-34,-2.1279210206374937e-34,6.903008361242917e-36
1529.1532104149207,-3.363996699568389e-34,-2.1279625467725804e-34,6.902086725886101e-36
1529.1532154149918,-3.3640885705285945e-34,-2.128004074111314e-34,6.901164948339393e-36
1529.1532204150628,-3.3641804469967353e-34,-2.128045602652496e-34,6.900243028605343e-36
1529.153225415134,-3.36427232897076e-34,-2.1280871323949373e-34,6.899320966686626e-36
1529.1532304152047,-3.3643642164564316e-34,-2.128128663340975e-34,6.89839876250727e-36
1529.1532354152755,-3.364456109462125e-34,-2.1281701954941283e-34,6.897476415965248e-36
1529.1532404153468,-3.3645480079779685e-34,-2.1282117288496683e-34,6.896553927141666e-36
1529.1532454154178,-3.3646399119993016e-34,-2.128253263405225e-34,6.895631296065208e-36
1529.1532504154889,-3.3647318215371047e-34,-2.1282947991654912e-34,6.894708522607679e-36
1529.15325541556,-3.3648237365867175e-34,-2.1283363361280975e-34,6.893785606797748e-36
1529.153260415631,-3.3649156571539117e-34,-2.128377874295381e-34,6.892862548559531e-36
1529.153265415702,-3.3650075832340227e-34,-2.1284194136649732e-34,6.891939347921788e-36
1529.153270415773,-3.3650995148302124e-34,-2.1284609542380313e-34,6.891016004834721e-36
1529.153275415844,-3.3651914519378213e-34,-2.128502496012187e-34,6.890092519327013e-36
1529.153280415915,-3.3652833945678347e-34,-2.128544038992136e-34,6.889168891270372e-36
1529.153285415986,-3.365375342715592e-34,-2.1285855831755043e-34,6.888245120693553e-36
1529.1532904160572,-3.365467296373821e-34,-2.1286271285587413e-34,6.887321207651503e-36
1529.153295416128,-3.3655592555456844e-34,-2.128668675143008e-34,6.886397152094452e-36
1529.153300416199,-3.36565122024478e-34,-2.1287102229341827e-34,6.885472953867616e-36
1529.15330541627,-3.3657431904612285e-34,-2.128751771927533e-34,6.884548613052309e-36
1529.1533104163411,-3.3658351661981937e-34,-2.1287933221242214e-34,6.883624129598617e-36
1529.1533154164122,-3.365927147456229e-34,-2.128834873524233e-34,6.882699503482925e-36
1529.1533204164832,-3.3660191342358915e-34,-2.1288764261275494e-34,6.881774734681474e-36
1529.1533254165545,-3.3661111265351248e-34,-2.128917979932977e-34,6.880849823196938e-36
1529.1533304166253,-3.3662031243544853e-34,-2.1289595349405e-34,6.879924769005613e-36
1529.1533354166963,-3.366295127699747e-34,-2.129001091152457e-34,6.878999572031382e-36
1529.1533404167674,-3.366387136563637e-34,-2.1290426485652975e-34,6.87807423232927e-36
1529.1533454168384,-3.366479150951929e-34,-2.129084207181362e-34,6.877148749823137e-36
1529.1533504169097,-3.3665711708651775e-34,-2.129125767000634e-34,6.876223124489246e-36
1529.1533554169805,-3.3666631962987202e-34,-2.129167328020737e-34,6.875297356356508e-36
1529.153360417051,-3.366755227263552e-34,-2.1292088902463746e-34,6.874371445296122e-36
1529.1533654171224,-3.3668472637523984e-34,-2.1292504536739905e-34,6.87344539136319e-36
1529.1533704171934,-3.366939305771036e-34,-2.129292018305923e-34,6.872519194481489e-36
1529.1533754172644,-3.3670313533147997e-34,-2.1293335841398063e-34,6.871592854679842e-36
1529.1533804173357,-3.367123406381633e-34,-2.1293751511744367e-34,6.870666371960812e-36
1529.1533854174063,-3.3672154649825376e-34,-2.1294167194145173e-34,6.8697397461956e-36
1529.1533904174776,-3.3673075291024015e-34,-2.1294582888529565e-34,6.86881297751816e-36
1529.1533954175486,-3.3673995987626724e-34,-2.129499859499169e-34,6.867886065694447e-36
1529.1534004176197,-3.367491673945626e-34,-2.1295414313448865e-34,6.866959010884822e-36
1529.1534054176907,-3.367583754662266e-34,-2.129583004394808e-34,6.866031812960291e-36
1529.1534104177615,-3.367675840907923e-34,-2.129624578646558e-34,6.86510447194979e-36
1529.1534154178328,-3.3677679326805435e-34,-2.129666154098941e-34,6.864176987855839e-36
1529.1534204179036,-3.367860029985906e-34,-2.129707730754297e-34,6.863249360602127e-36
1529.1534254179746,-3.367952132829794e-34,-2.129749308614971e-34,6.86232159011222e-36
1529.1534304180457,-3.368044241202313e-34,-2.1297908876762254e-34,6.861393676467644e-36
1529.1534354181167,-3.368136355109247e-34,-2.129832467940406e-34,6.860465619592014e-36
1529.1534404181878,-3.368228474548538e-34,-2.129874049406313e-34,6.85953741948785e-36
1529.1534454182588,-3.368320599531197e-34,-2.1299156320786504e-34,6.85860907602605e-36
1529.1534504183298,-3.368412730042102e-34,-2.129957215950321e-34,6.85768058934085e-36
1529.1534554184009,-3.368504866089649e-34,-2.1299988010248494e-34,6.856751959329498e-36
1529.153460418472,-3.368597007674395e-34,-2.1300403873022165e-34,6.855823185968129e-36
1529.153465418543,-3.3686891547916718e-34,-2.1300819747800484e-34,6.85489426928573e-36
1529.153470418614,-3.3687813074524907e-34,-2.1301235634630444e-34,6.853965209153044e-36
1529.153475418685,-3.3688734656443383e-34,-2.130165153345289e-34,6.853036005678085e-36
1529.153480418756,-3.368965629383459e-34,-2.1302067444338472e-34,6.852106658678844e-36
1529.153485418827,-3.3690577986494963e-34,-2.13024833671926e-34,6.851177168342463e-36
1529.153490418898,-3.3691499734613077e-34,-2.13028993020977e-34,6.850247534460548e-36
1529.153495418969,-3.36924215381422e-34,-2.130331524903001e-34,6.849317757062032e-36
1529.15350041904,-3.3693343397087938e-34,-2.130373120798936e-34,6.848387836123038e-36
1529.153505419111,-3.3694265311455887e-34,-2.130414717897556e-34,6.847457771619782e-36
1529.153510419182,-3.3695187281225464e-34,-2.130456316197668e-34,6.846527563554807e-36
1529.1535154192532,-3.3696109306454533e-34,-2.1304979157016103e-34,6.845597211851466e-36
1529.1535204193242,-3.369703138704409e-34,-2.1305395164046476e-34,6.844666716591487e-36
1529.1535254193952,-3.369795352313048e-34,-2.130581118312663e-34,6.843736077619086e-36
1529.1535304194665,-3.369887571456235e-34,-2.1306227214185606e-34,6.842805295068792e-36
1529.153535419537,-3.369979796155454e-34,-2.1306643257317603e-34,6.841874368705485e-36
1529.1535404196084,-3.3700720263955687e-34,-2.1307059312451668e-34,6.840943298663796e-36
1529.1535454196792,-3.37016426217714e-34,-2.130747537958762e-34,6.840012084919824e-36
1529.1535504197502,-3.37025650350857e-34,-2.1307891458760683e-34,6.839080727370483e-36
1529.1535554198213,-3.370348750390423e-34,-2.130830754997069e-34,6.838149225991847e-36
1529.1535604198923,-3.3704410028180227e-34,-2.130872365319387e-34,6.837217580812891e-36
1529.1535654199631,-3.370533260789312e-34,-2.1309139768418242e-34,6.836285791836218e-36
1529.1535704200344,-3.370625524315317e-34,-2.1309555895690843e-34,6.835353858932132e-36
1529.1535754201054,-3.370717793386126e-34,-2.130997203496429e-34,6.834421782182528e-36
1529.1535804201765,-3.370810068007538e-34,-2.1310388186262004e-34,6.833489561510587e-36
1529.1535854202475,-3.370902348177492e-34,-2.131080434957204e-34,6.832557196918884e-36
1529.1535904203186,-3.3709946339017815e-34,-2.131122052491779e-34,6.831624688330602e-36
1529.1535954203896,-3.371086925175731e-34,-2.1311636712275484e-34,6.830692035774715e-36
1529.1536004204606,-3.371179222002522e-34,-2.1312052911656766e-34,6.829759239200857e-36
1529.1536054205317,-3.3712715243827094e-34,-2.131246912306144e-34,6.828826298585081e-36
1529.1536104206025,-3.3713638323116177e-34,-2.131288534646574e-34,6.827893213956435e-36
1529.1536154206735,-3.3714561458002816e-34,-2.13133015819167e-34,6.826959985185082e-36
1529.1536204207446,-3.3715484648387857e-34,-2.131371782936691e-34,6.826026612352944e-36
1529.1536254208156,-3.3716407894303096e-34,-2.1314134088828036e-34,6.825093095409651e-36
1529.1536304208869,-3.3717331195780295e-34,-2.1314550360311675e-34,6.824159434304776e-36
1529.1536354209577,-3.3718254552851285e-34,-2.1314966643829478e-34,6.823225628987832e-36
1529.1536404210287,-3.371917796546926e-34,-2.1315382939357637e-34,6.822291679487891e-36
1529.1536454210998,-3.372010143366604e-34,-2.131579924690779e-34,6.821357585754447e-36
1529.1536504211708,-3.3721024957447214e-34,-2.131621556647978e-34,6.820423347763575e-36
1529.153655421242,-3.3721948536792173e-34,-2.131663189806157e-34,6.819488965517742e-36
1529.153660421313,-3.3722872171758943e-34,-2.1317048241676654e-34,6.818554438940007e-36
1529.153665421384,-3.3723795862248347e-34,-2.1317464597277582e-34,6.817619768112424e-36
1529.153670421455,-3.372471960837076e-34,-2.1317880964911447e-34,6.816684952904942e-36
1529.1536754215258,-3.37256434100794e-34,-2.131829734455442e-34,6.815749993346637e-36
1529.1536804215968,-3.3726567267406095e-34,-2.131871373621815e-34,6.814814889386938e-36
1529.153685421668,-3.372749118035643e-34,-2.1319130139902467e-34,6.813879641001872e-36
1529.153690421739,-3.3728415148909824e-34,-2.1319546555595348e-34,6.812944248193969e-36
1529.15369542181,-3.3729339173124307e-34,-2.1319962983320263e-34,6.812008710886147e-36
1529.153700421881,-3.3730263252979268e-34,-2.1320379423065234e-34,6.811073029080908e-36
1529.153705421952,-3.3731187388401717e-34,-2.1320795874794604e-34,6.810137202833849e-36
1529.153710422023,-3.37321115795283e-34,-2.13212123385673e-34,6.809201231988285e-36
1529.153715422094,-3.373303582625979e-34,-2.1321628814335852e-34,6.808265116626322e-36
1529.1537204221652,-3.3733960128654215e-34,-2.1322045302123743e-34,6.807328856670821e-36
1529.1537254222362,-3.3734884486717224e-34,-2.132246180193076e-34,6.806392452097758e-36
1529.1537304223073,-3.3735808900506865e-34,-2.132287831378037e-34,6.805455902829966e-36
1529.153735422378,-3.373673336984519e-34,-2.1323294837589684e-34,6.804519209029336e-36
1529.1537404224491,-3.3737657894947617e-34,-2.1323711373453047e-34,6.803582370459321e-36
1529.1537454225202,-3.3738582475714864e-34,-2.1324127921323025e-34,6.802645387202054e-36
1529.1537504225912,-3.3739507112178793e-34,-2.1324544481211233e-34,6.801708259206924e-36
1529.1537554226622,-3.374043180429254e-34,-2.1324961053093865e-34,6.800770986503076e-36
1529.1537604227333,-3.3741356552166673e-34,-2.1325377637017998e-34,6.799833568960087e-36
1529.1537654228043,-3.3742281355623175e-34,-2.132579423290075e-34,6.798896006739958e-36
1529.1537704228754,-3.3743206214930004e-34,-2.13262108408601e-34,6.797958299552726e-36
1529.1537754229464,-3.3744131129909166e-34,-2.1326627460813152e-34,6.797020447560418e-36
1529.1537804230177,-3.37450561005925e-34,-2.1327044092771516e-34,6.796082450712408e-36
1529.1537854230885,-3.3745981127011872e-34,-2.1327460736746864e-34,6.795144308957928e-36
1529.1537904231595,-3.374690620917293e-34,-2.1327877392738993e-34,6.794206022272949e-36
1529.1537954232306,-3.3747831347081298e-34,-2.1328294060747723e-34,6.793267590633293e-36
1529.1538004233014,-3.3748756540690096e-34,-2.1328710740749237e-34,6.792329014068114e-36
1529.1538054233724,-3.3749681790031208e-34,-2.132912743275516e-34,6.791390292526735e-36
1529.1538104234437,-3.375060709516276e-34,-2.1329544136788943e-34,6.79045142593169e-36
1529.1538154235143,-3.37515324560904e-34,-2.1329960852850423e-34,6.789512414258867e-36
1529.1538204235856,-3.375245787276724e-34,-2.1330377580915765e-34,6.788573257537413e-36
1529.1538254236566,-3.3753383345198924e-34,-2.1330794320984797e-34,6.787633955743242e-36
1529.1538304237276,-3.3754308873417354e-34,-2.133121107306913e-34,6.786694508825483e-36
1529.153835423799,-3.3755234457428126e-34,-2.133162783716861e-34,6.785754916760041e-36
1529.1538404238695,-3.3756160097210663e-34,-2.1332044613271195e-34,6.784815179549426e-36
1529.1538454239408,-3.3757085792823094e-34,-2.1332461401400385e-34,6.783875297116141e-36
1529.1538504240118,-3.375801154416602e-34,-2.1332878201508675e-34,6.782935269542697e-36
1529.1538554240828,-3.375893735140267e-34,-2.1333295013666815e-34,6.781995096644902e-36
1529.153860424154,-3.375986321438106e-34,-2.1333711837803705e-34,6.781054778558612e-36
1529.1538654242247,-3.3760789133133143e-34,-2.1334128673930973e-34,6.780114315233005e-36
1529.1538704242955,-3.3761715107769577e-34,-2.133454552209571e-34,6.779173706537222e-36
1529.1538754243668,-3.376264113826978e-34,-2.1334962382285925e-34,6.778232952473713e-36
1529.1538804244378,-3.3763567224586826e-34,-2.1335379254477786e-34,6.777292053071598e-36
1529.1538854245089,-3.3764493366673855e-34,-2.1335796138647434e-34,6.776351008360214e-36
1529.15389042458,-3.3765419564694088e-34,-2.1336213034865654e-34,6.775409818155022e-36
1529.153895424651,-3.3766345818548136e-34,-2.1336629943084955e-34,6.77446848253874e-36
1529.153900424722,-3.3767272128267884e-34,-2.1337046863316965e-34,6.773527001460413e-36
1529.153905424793,-3.37681984937539e-34,-2.1337463795514194e-34,6.772585375002633e-36
1529.153910424864,-3.3769124915222023e-34,-2.133788073977107e-34,6.771643602927593e-36
1529.1539154249351,-3.3770051392520236e-34,-2.1338297696016454e-34,6.770701685371226e-36
1529.1539204250062,-3.3770977925680484e-34,-2.1338714664261967e-34,6.769759622282646e-36
1529.1539254250772,-3.3771904514760973e-34,-2.1339131644531093e-34,6.768817413584175e-36
1529.153930425148,-3.3772831159662214e-34,-2.1339548636776317e-34,6.767875059358512e-36
1529.153935425219,-3.377375786052129e-34,-2.1339965641056595e-34,6.766932559447679e-36
1529.15394042529,-3.3774684617291286e-34,-2.1340382657348094e-34,6.765989913880998e-36
1529.1539454253611,-3.3775611429977855e-34,-2.134079968565061e-34,6.76504712263416e-36
1529.1539504254322,-3.3776538298534058e-34,-2.134121672594029e-34,6.764104185736383e-36
1529.1539554255032,-3.3777465222991866e-34,-2.1341633778228808e-34,6.763161103136692e-36
1529.1539604255745,-3.3778392203409494e-34,-2.134205084253958e-34,6.762217874757285e-36
1529.1539654256453,-3.377931923979262e-34,-2.134246791887247e-34,6.761274500573869e-36
1529.1539704257164,-3.378024633206802e-34,-2.134288500719177e-34,6.760330980642544e-36
1529.1539754257874,-3.3781173480293935e-34,-2.1343302107520943e-34,6.759387314885398e-36
1529.1539804258584,-3.378210068447602e-34,-2.134371921985981e-34,6.75844350327822e-36
1529.1539854259297,-3.378302794456735e-34,-2.1344136344184527e-34,6.757499545850192e-36
1529.1539904260003,-3.3783955260599866e-34,-2.1344553480506716e-34,6.756555442550326e-36
1529.153995426071,-3.378488263263184e-34,-2.134497062884987e-34,6.75561119330074e-36
1529.1540004261424,-3.3785810060668967e-34,-2.1345387789213775e-34,6.754666798077084e-36
1529.1540054262134,-3.378673754466426e-34,-2.134580496157458e-34,6.753722256908618e-36
1529.1540104262845,-3.378766508462341e-34,-2.1346222145932112e-34,6.752777569771074e-36
1529.1540154263555,-3.3788592680631004e-34,-2.134663934232166e-34,6.751832736559688e-36
1529.1540204264263,-3.378952033258747e-34,-2.13470565506957e-34,6.750887757357385e-36
1529.1540254264976,-3.379044804052479e-34,-2.134747377106589e-34,6.749942632113014e-36
1529.1540304265686,-3.379137580444861e-34,-2.134789100343201e-34,6.748997360802201e-36
1529.1540354266397,-3.3792303624417256e-34,-2.134830824781756e-34,6.748051943347044e-36
1529.1540404267107,-3.3793231500436374e-34,-2.1348725504222323e-34,6.747106379723204e-36
1529.1540454267815,-3.379415943240639e-34,-2.1349142772598786e-34,6.746160670013529e-36
1529.1540504268528,-3.379508742041192e-34,-2.1349560052982265e-34,6.745214814113279e-36
1529.1540554269236,-3.379601546445863e-34,-2.134997734537254e-34,6.744268811998064e-36
1529.1540604269946,-3.379694356452587e-34,-2.135039464975762e-34,6.74332266367034e-36
1529.1540654270657,-3.3797871720671966e-34,-2.1350811966160937e-34,6.742376369052108e-36
1529.1540704271367,-3.379879993287629e-34,-2.1351229294570496e-34,6.741429928145788e-36
1529.1540754272078,-3.3799728201118166e-34,-2.135164663497425e-34,6.740483340953805e-36
1529.1540804272788,-3.3800656525429593e-34,-2.1352063987383856e-34,6.739536607425014e-36
1529.15408542735,-3.380158490576362e-34,-2.1352481351775417e-34,6.738589727588721e-36
1529.154090427421,-3.380251334217856e-34,-2.135289872817244e-34,6.737642701366784e-36
1529.154095427492,-3.380344183473278e-34,-2.13533161165984e-34,6.736695528681103e-36
1529.154100427563,-3.380437038332661e-34,-2.1353733517005744e-34,6.735748209614705e-36
1529.154105427634,-3.3805298987992057e-34,-2.1354150929406096e-34,6.734800744116339e-36
1529.154110427705,-3.380622764884018e-34,-2.135456835384666e-34,6.733853132054087e-36
1529.154115427776,-3.3807156365718627e-34,-2.1354985790256164e-34,6.732905373564794e-36
1529.154120427847,-3.380808513865937e-34,-2.1355403238646276e-34,6.731957468597156e-36
1529.154125427918,-3.3809013967773518e-34,-2.135582069906413e-34,6.73100941701923e-36
1529.154130427989,-3.3809942852961365e-34,-2.1356238171462207e-34,6.730061218914108e-36
1529.15413542806,-3.3810871794333985e-34,-2.135665565588765e-34,6.729112874149804e-36
1529.154140428131,-3.3811800791765313e-34,-2.135707315228105e-34,6.728164382836375e-36
1529.154145428202,-3.3812729845366447e-34,-2.135749066068959e-34,6.727215744841731e-36
1529.1541504282732,-3.3813658955143065e-34,-2.1357908181113074e-34,6.726266960141379e-36
1529.1541554283442,-3.3814588121021806e-34,-2.135832571351576e-34,6.725318028791712e-36
1529.1541604284153,-3.3815517343061084e-34,-2.135874325792115e-34,6.724368950714327e-36
1529.1541654284863,-3.381644662126656e-34,-2.135916081432905e-34,6.723419725884843e-36
