time_s,x_m,vx_m_per_s,Fx_n,effective_field_proxy_x_t,quantization_axis_x,y_m,vy_m_per_s,Fy_n,effective_field_proxy_y_t,quantization_axis_y,z_m,vz_m_per_s,Fz_n,effective_field_proxy_z_t,quantization_axis_z,radius_m,speed_m_per_s,total_780_scattering_rate_per_s,reference_vector_shift_hz,applied_reference_transition_shift_hz,total_trapping_intensity_w_per_m2
0.0003175000000000007,0.007639589640076634,-19.63874303742647,6.4623388803403314e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.933536320407395e-07,-0.0030366691485169987,2.5870700392535554e-25,0.0,1.0,0.007639589656006665,19.638743272201154,10492110.734651467,0.0,0.0,0.0
0.00031875000000000073,0.00761511117856163,-19.582769212003335,6.5307952442395295e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.971619903647456e-07,-0.0030466866592049006,2.643477515450881e-25,0.0,1.0,0.007615111194790548,19.582769449005042,10602801.125296077,0.0,0.0,0.0
0.00032000000000000073,0.00759070342550057,-19.52620244884776,6.600333939039609e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.009828095051397e-07,-0.003056655312315326,2.7004657095440254e-25,0.0,1.0,0.007590703442032884,19.526202688094013,10714946.52816496,0.0,0.0,0.0
0.00032125000000000073,0.00756636713378394,-19.46903337330421,6.670991680734123e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.04816027761211e-07,-0.003066574604856979,2.7580198252921324e-25,0.0,1.0,0.007566367150624202,19.469033614812854,10828587.207342291,0.0,0.0,0.0
0.00032250000000000074,0.007542103068418064,-19.41125229270001,6.742806604582124e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.086615828195289e-07,-0.00307644404665439,2.8161243329845155e-25,0.0,1.0,0.00754210308557088,19.411252536489222,10943764.958867634,0.0,0.0,0.0
0.00032375000000000074,0.007517912006937999,-19.3528491840523,6.815818323983951e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.125194117707579e-07,-0.0030862631609832165,2.874762965845555e-25,0.0,1.0,0.007517912024408019,19.35284943014062,11060523.178806938,0.0,0.0,0.0
0.00032500000000000074,0.007493794739836418,-19.29381368126505,6.890067992267751e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.163894511272687e-07,-0.003096031485208651,2.9339187173606255e-25,0.0,1.0,0.007493794757628343,19.29381392967138,11178906.934942778,0.0,0.0,0.0
0.00032625000000000075,0.007469752071009179,-19.234135061790916,6.965598367494789e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.202716368415514e-07,-0.003105748571426154,2.9935738391372967e-25,0.0,1.0,0.007469752089127758,19.23413531253456,11298963.042227885,0.0,0.0,0.0
0.00032750000000000075,0.007445784818218264,-19.17380223273177,7.042453880388973e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.241659043254314e-07,-0.0031154139871040314,3.0537098397041346e-25,0.0,1.0,0.007445784836668294,19.173802485832436,11420740.142144773,0.0,0.0,0.0
0.00032875000000000075,0.007421893813572826,-19.11280371635087,7.120680705492029e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.280721884700902e-07,-0.0031250273157270563,3.1143074840777143e-25,0.0,1.0,0.007421893832359152,19.11280397182871,11544288.786111914,0.0,0.0,0.0
